      #Energy        TDOS
     -10.72581       0.00000
     -10.67481       0.00000
     -10.62381       0.00000
     -10.57281       0.00000
     -10.52181       0.00000
     -10.47181       0.00000
     -10.42081       0.00000
     -10.36981       0.00000
     -10.31881       0.00000
     -10.26781       0.00000
     -10.21681       0.00000
     -10.16581       0.00000
     -10.11481       0.00000
     -10.06381       0.00000
     -10.01281       0.00000
      -9.96181       0.00000
      -9.91081       0.00000
      -9.85981       0.00000
      -9.80981       0.00000
      -9.75881       0.00000
      -9.70781       0.00000
      -9.65681       0.00000
      -9.60581       0.00000
      -9.55481       0.00000
      -9.50381       0.00000
      -9.45281       0.00000
      -9.40181       0.00000
      -9.35081       0.00000
      -9.29981       0.00000
      -9.24881       0.00000
      -9.19881       0.00000
      -9.14781       0.00000
      -9.09681       0.00000
      -9.04581       0.00000
      -8.99481       0.00000
      -8.94381       0.00000
      -8.89281       0.00000
      -8.84181       0.00000
      -8.79081       0.00000
      -8.73981       0.00000
      -8.68881       0.00604
      -8.63781       0.01953
      -8.58681       0.03368
      -8.53681       0.04806
      -8.48581       0.06351
      -8.43481       0.07831
      -8.38381       0.09257
      -8.33281       0.10729
      -8.28181       0.12248
      -8.23081       0.13817
      -8.17981       0.15366
      -8.12881       0.16873
      -8.07781       0.18392
      -8.02681       0.19924
      -7.97581       0.21484
      -7.92481       0.23085
      -7.87481       0.24719
      -7.82381       0.26343
      -7.77281       0.27945
      -7.72181       0.29557
      -7.67081       0.31187
      -7.61981       0.32838
      -7.56881       0.34513
      -7.51781       0.36213
      -7.46681       0.37938
      -7.41581       0.39676
      -7.36481       0.41421
      -7.31381       0.43178
      -7.26281       0.44952
      -7.21281       0.46745
      -7.16181       0.48558
      -7.11081       0.50391
      -7.05981       0.52253
      -7.00881       0.54149
      -6.95781       0.56075
      -6.90681       0.58027
      -6.85581       0.60004
      -6.80481       0.63051
      -6.75381       0.66989
      -6.70281       0.70961
      -6.65181       0.75139
      -6.60181       0.79324
      -6.55081       0.83582
      -6.49981       0.87981
      -6.44881       0.92468
      -6.39781       0.97039
      -6.34681       1.01761
      -6.29581       1.06631
      -6.24481       1.11642
      -6.19381       1.16809
      -6.14281       1.22133
      -6.09181       1.27594
      -6.04081       1.33401
      -5.98981       1.39728
      -5.93981       1.46470
      -5.88881       1.53793
      -5.83781       1.61877
      -5.78681       1.72804
      -5.73581       1.88098
      -5.68481       2.02130
      -5.63381       2.12757
      -5.58281       2.22852
      -5.53181       2.32161
      -5.48081       2.42004
      -5.42981       2.54230
      -5.37881       2.68198
      -5.32781       2.82051
      -5.27781       2.95797
      -5.22681       3.09663
      -5.17581       3.23921
      -5.12481       3.42980
      -5.07381       3.67000
      -5.02281       3.91781
      -4.97181       4.13056
      -4.92081       4.30361
      -4.86981       4.47308
      -4.81881       4.63646
      -4.76781       4.79123
      -4.71681       4.93710
      -4.66681       5.08360
      -4.61581       5.23980
      -4.56481       5.39712
      -4.51381       5.55824
      -4.46281       5.72009
      -4.41181       5.86229
      -4.36081       5.98679
      -4.30981       6.10984
      -4.25881       6.23442
      -4.20781       6.41746
      -4.15681       6.68983
      -4.10581       7.05573
      -4.05481       7.50679
      -4.00481       7.94535
      -3.95381       8.33410
      -3.90281       8.66695
      -3.85181       8.94022
      -3.80081       9.21458
      -3.74981       9.48279
      -3.69881       9.70951
      -3.64781       9.91651
      -3.59681      10.11355
      -3.54581      10.30468
      -3.49481      10.47847
      -3.44381      10.61937
      -3.39281      10.74451
      -3.34281      10.86209
      -3.29181      10.97524
      -3.24081      11.09656
      -3.18981      11.24802
      -3.13881      11.41820
      -3.08781      11.67469
      -3.03681      12.11157
      -2.98581      12.56421
      -2.93481      12.91447
      -2.88381      13.24250
      -2.83281      13.64519
      -2.78181      14.05065
      -2.73181      14.35745
      -2.68081      14.61025
      -2.62981      14.85946
      -2.57881      15.13260
      -2.52781      15.42674
      -2.47681      15.71458
      -2.42581      16.00610
      -2.37481      16.38524
      -2.32381      16.78326
      -2.27281      17.13864
      -2.22181      17.51981
      -2.17081      17.93393
      -2.11981      18.30400
      -2.06981      18.65948
      -2.01881      18.96821
      -1.96781      19.18809
      -1.91681      19.42029
      -1.86581      19.68526
      -1.81481      19.99911
      -1.76381      20.32557
      -1.71281      20.62275
      -1.66181      20.90735
      -1.61081      21.20024
      -1.55981      21.51351
      -1.50881      21.81619
      -1.45781      22.09126
      -1.40781      22.36609
      -1.35681      22.63284
      -1.30581      22.88194
      -1.25481      23.14032
      -1.20381      23.40908
      -1.15281      23.66068
      -1.10181      23.86549
      -1.05081      24.02571
      -0.99981      24.18176
      -0.94881      24.38858
      -0.89781      24.60560
      -0.84681      24.79905
      -0.79581      25.02771
      -0.74581      25.26389
      -0.69481      25.50925
      -0.64381      25.75113
      -0.59281      25.97266
      -0.54181      26.19203
      -0.49081      26.46912
      -0.43981      26.83758
      -0.38881      27.22468
      -0.33781      27.56405
      -0.28681      27.80262
      -0.23581      27.99232
      -0.18481      28.17818
      -0.13481      28.41718
      -0.08381      28.82483
      -0.03281      29.27849
       0.01819      29.63275
       0.06919      29.94434
       0.12019      30.24564
       0.17119      30.54424
       0.22219      30.81598
       0.27319      31.07155
       0.32419      31.31511
       0.37519      31.51992
       0.42619      31.70486
       0.47719      31.88181
       0.52719      32.06482
       0.57819      32.26337
       0.62919      32.44689
       0.68019      32.63214
       0.73119      32.82162
       0.78219      32.98031
       0.83319      33.17213
       0.88419      33.47150
       0.93519      33.77942
       0.98619      34.07550
       1.03719      34.37242
       1.08819      34.61150
       1.13919      34.83168
       1.18919      35.03139
       1.24019      35.22777
       1.29119      35.45911
       1.34219      35.71310
       1.39319      36.04249
       1.44419      36.35583
       1.49519      36.53426
       1.54619      36.66059
       1.59719      36.77168
       1.64819      36.88019
       1.69919      37.01806
       1.75019      37.15099
