      #Energy        TDOS
     -10.72581       0.00000
     -10.67481       0.00000
     -10.62381       0.00000
     -10.57281       0.00000
     -10.52181       0.00000
     -10.47181       0.00000
     -10.42081       0.00000
     -10.36981       0.00000
     -10.31881       0.00000
     -10.26781       0.00000
     -10.21681       0.00000
     -10.16581       0.00000
     -10.11481       0.00000
     -10.06381       0.00000
     -10.01281       0.00000
      -9.96181       0.00000
      -9.91081       0.00000
      -9.85981       0.00000
      -9.80981       0.00000
      -9.75881       0.00000
      -9.70781       0.00000
      -9.65681       0.00000
      -9.60581       0.00000
      -9.55481       0.00000
      -9.50381       0.00000
      -9.45281       0.00000
      -9.40181       0.00000
      -9.35081       0.00000
      -9.29981       0.00000
      -9.24881       0.00000
      -9.19881       0.00000
      -9.14781       0.00000
      -9.09681       0.00000
      -9.04581       0.00000
      -8.99481       0.00000
      -8.94381       0.00000
      -8.89281       0.00000
      -8.84181       0.00000
      -8.79081       0.00000
      -8.73981       0.00000
      -8.68881       0.23740
      -8.63781       0.29240
      -8.58681       0.26330
      -8.53681       0.30130
      -8.48581       0.30560
      -8.43481       0.27570
      -8.38381       0.28460
      -8.33281       0.29340
      -8.28181       0.30310
      -8.23081       0.31340
      -8.17981       0.29470
      -8.12881       0.29720
      -8.07781       0.29960
      -8.02681       0.30200
      -7.97581       0.31060
      -7.92481       0.31830
      -7.87481       0.32370
      -7.82381       0.31400
      -7.77281       0.31500
      -7.72181       0.31830
      -7.67081       0.32180
      -7.61981       0.32660
      -7.56881       0.33140
      -7.51781       0.33630
      -7.46681       0.34110
      -7.41581       0.34180
      -7.36481       0.34340
      -7.31381       0.34670
      -7.26281       0.35010
      -7.21281       0.35400
      -7.16181       0.35810
      -7.11081       0.36210
      -7.05981       0.36910
      -7.00881       0.37560
      -6.95781       0.38090
      -6.90681       0.38570
      -6.85581       0.39070
      -6.80481       0.80600
      -6.75381       0.74090
      -6.70281       0.81890
      -6.65181       0.82210
      -6.60181       0.82180
      -6.55081       0.85040
      -6.49981       0.87750
      -6.44881       0.88480
      -6.39781       0.91070
      -6.34681       0.94380
      -6.29581       0.96900
      -6.24481       0.99920
      -6.19381       1.03000
      -6.14281       1.06100
      -6.09181       1.08400
      -6.04081       1.19700
      -5.98981       1.28800
      -5.93981       1.36000
      -5.88881       1.51600
      -5.83781       1.65900
      -5.78681       2.63300
      -5.73581       3.37400
      -5.68481       2.13700
      -5.63381       2.03700
      -5.58281       1.92800
      -5.53181       1.72800
      -5.48081       2.13800
      -5.42981       2.66400
      -5.37881       2.82200
      -5.32781       2.61900
      -5.27781       2.78000
      -5.22681       2.66600
      -5.17581       2.93400
      -5.12481       4.55200
      -5.07381       4.88200
      -5.02281       4.85100
      -4.97181       3.50500
      -4.92081       3.29200
      -4.86981       3.36400
      -4.81881       3.05300
      -4.76781       3.02600
      -4.71681       2.70300
      -4.66681       3.05100
      -4.61581       3.08400
      -4.56481       3.09500
      -4.51381       3.23300
      -4.46281       3.12400
      -4.41181       2.46100
      -4.36081       2.42900
      -4.30981       2.40400
      -4.25881       2.48900
      -4.20781       4.70000
      -4.15681       5.99800
      -4.10581       8.37300
      -4.05481       9.34300
      -4.00481       7.88200
      -3.95381       7.38700
      -3.90281       5.68600
      -3.85181       5.04700
      -3.80081       5.72900
      -3.74981       4.80500
      -3.69881       4.10000
      -3.64781       4.03000
      -3.59681       3.70900
      -3.54581       3.79800
      -3.49481       3.02800
      -3.44381       2.50600
      -3.39281       2.40900
      -3.34281       2.20900
      -3.29181       2.23500
      -3.24081       2.53000
      -3.18981       3.41900
      -3.13881       3.26500
      -3.08781       6.80900
      -3.03681      10.35000
      -2.98581       7.42800
      -2.93481       6.32900
      -2.88381       6.55500
      -2.83281       9.26100
      -2.78181       6.66400
      -2.73181       5.38600
      -2.68081       4.54300
      -2.62981       5.24500
      -2.57881       5.48300
      -2.52781       6.07000
      -2.47681       5.23500
      -2.42581       6.21500
      -2.37481       8.67600
      -2.32381       6.95700
      -2.27281       7.00100
      -2.22181       7.97000
      -2.17081       8.29500
      -2.11981       6.24000
      -2.06981       7.72200
      -2.01881       4.40400
      -1.96781       4.23200
      -1.91681       4.88800
      -1.86581       5.51900
      -1.81481       6.80800
      -1.76381       6.01400
      -1.71281       5.65800
      -1.66181       5.52000
      -1.61081       5.98400
      -1.55981       6.32000
      -1.50881       5.56800
      -1.45781       5.23600
      -1.40781       5.55800
      -1.35681       4.91900
      -1.30581       4.86500
      -1.25481       5.28300
      -1.20381       5.27300
      -1.15281       4.60900
      -1.10181       3.43500
      -1.05081       2.85800
      -0.99981       3.27100
      -0.94881       4.85200
      -0.89781       3.67200
      -0.84681       3.92600
      -0.79581       5.05500
      -0.74581       4.22100
      -0.69481       5.41600
      -0.64381       4.08400
      -0.59281       4.61700
      -0.54181       3.99900
      -0.49081       6.88400
      -0.43981       7.58800
      -0.38881       7.61600
      -0.33781       5.71300
      -0.28681       3.65700
      -0.23581       3.79400
      -0.18481       3.50600
      -0.13481       5.88100
      -0.08381      10.13000
      -0.03281       7.68800
       0.01819       6.22600
       0.06919       6.01200
       0.12019       5.82200
       0.17119       5.90600
       0.22219       4.76700
       0.27319       5.27100
       0.32419       4.29500
       0.37519       3.74900
       0.42619       3.51500
       0.47719       3.43500
       0.52719       3.75300
       0.57819       4.04500
       0.62919       3.16300
       0.68019       4.11300
       0.73119       3.32900
       0.78219       2.90400
       0.83319       4.63000
       0.88419       7.12800
       0.93519       4.96600
       0.98619       6.66300
       1.03719       4.99900
       1.08819       4.39100
       1.13919       4.25700
       1.18919       3.58700
       1.24019       4.12600
       1.29119       4.96000
       1.34219       5.01600
       1.39319       7.92100
       1.44419       4.38600
       1.49519       2.62200
       1.54619       2.34000
       1.59719       2.02300
       1.64819       2.23900
       1.69919       3.17600
       1.75019       2.04500
