#K-Path  Band-1   Band-2   Band-3   Band-4      ...   Band-n
  1.9883   -5.5734   -5.4193   -3.9847   -3.5526   -3.5526   -3.3490   -3.1204   -3.1204   -2.5379   -2.3103   -2.3103   -0.9052   -0.9052    1.6735    1.7994    1.7994    1.8548    2.4444    2.4444    2.5030    2.5607    3.0626    3.1461    3.2045    3.2885    3.4581    3.4671    6.2186    6.5529    7.6100    7.8848    7.8848    8.6320    9.0311    9.5123   10.0018   10.0018   10.6023   10.7664   10.7705
  2.0623   -5.5588   -5.4033   -3.9932   -3.5631   -3.5436   -3.2832   -3.1583   -3.1182   -2.4890   -2.3408   -2.3177   -0.9736   -0.9423    1.6545    1.6967    1.7113    1.8472    2.1685    2.2611    2.4743    2.6238    3.0916    3.1345    3.2885    3.2908    3.5155    3.6399    6.2786    6.5436    7.6511    7.8547    7.9117    8.5919    9.0305    9.5010    9.9865   10.0208   10.4185   10.6370   10.7914
  2.1363   -5.5235   -5.3497   -4.0099   -3.5642   -3.5168   -3.2445   -3.1295   -3.1114   -2.4282   -2.3737   -2.3400   -1.1645   -1.0531    1.4296    1.4891    1.5874    1.7189    1.8142    1.9377    2.3655    2.6589    3.0690    3.1009    3.2662    3.3157    3.6673    4.1235    6.4227    6.4519    7.7818    7.7910    7.9932    8.3793    9.1585    9.3374    9.8835   10.0782   10.3034   10.4307   10.8666
  2.2103   -5.4878   -5.2479   -4.0182   -3.5472   -3.4730   -3.3454   -3.1004   -2.9311   -2.5571   -2.3770   -2.2370   -1.4412   -1.2361    1.0645    1.2018    1.2831    1.3831    1.6307    1.7575    2.2177    2.6489    3.0195    3.0508    3.2154    3.3004    3.8496    4.6839    6.1958    6.5638    7.7173    7.9832    8.0453    8.1299    8.9945    9.4368    9.5614   10.1748   10.2382   10.5576   10.9467
  2.2843   -5.4699   -5.0966   -4.0080   -3.5392   -3.4499   -3.4136   -3.0855   -2.7282   -2.6763   -2.4285   -2.1095   -1.7550   -1.4867    0.6682    0.8956    0.8966    0.9697    1.4636    1.6799    2.0690    2.6087    2.9497    2.9940    3.1380    3.2646    4.0150    5.2559    5.7916    6.5850    7.6004    7.7344    8.0912    8.3209    8.7889    9.1131    9.7241   10.2292   10.3116   10.4568   10.6725
  2.3583   -5.4872   -4.9050   -3.9821   -3.5944   -3.5610   -3.3410   -3.0677   -2.7686   -2.4949   -2.4936   -2.0863   -1.9804   -1.7942    0.2970    0.5250    0.5699    0.5975    1.3167    1.5862    1.9468    2.5506    2.8622    2.9420    3.0338    3.2082    4.1421    5.2971    5.8190    6.3869    7.3542    7.5212    7.9498    8.5611    8.7088    8.9804    9.7217    9.9709   10.2949   10.4889   10.6491
  2.4323   -5.5636   -4.6853   -3.9888   -3.7124   -3.6836   -3.2596   -3.0489   -2.7155   -2.5699   -2.3270   -2.3237   -2.1414   -1.9310    0.0007    0.1237    0.3019    0.3248    1.1777    1.4843    1.8635    2.4860    2.7583    2.9018    2.9053    3.1308    4.2251    4.7589    6.0143    6.3610    6.9653    7.2880    7.7778    8.4647    8.8418    9.3487    9.3687    9.8168    9.8986   10.7061   11.1336
  2.5063   -5.7226   -4.4542   -4.1795   -3.8158   -3.7162   -3.1800   -3.0372   -2.6486   -2.5541   -2.5022   -2.4954   -2.2471   -1.9147   -0.1856   -0.1773    0.0859    0.0889    1.0528    1.3853    1.8262    2.4267    2.6379    2.7416    2.8915    3.0347    4.2097    4.2669    5.5681    6.5181    6.8728    6.9297    7.5946    8.3410    9.0527    9.1524    9.5092    9.7145    9.8342   10.9603   11.3836
  2.5803   -5.9715   -4.4933   -4.2368   -3.9511   -3.6256   -3.1294   -3.0894   -2.8026   -2.7032   -2.5796   -2.3196   -2.2769   -1.9473   -0.3590   -0.2253   -0.1030   -0.0863    0.9394    1.3030    1.8378    2.3851    2.5005    2.5537    2.9040    2.9248    3.6757    4.2743    5.0991    6.0639    6.5049    7.3476    7.3603    8.0930    8.9991    9.2794    9.4831    9.6294   10.2906   11.0432   11.1854
  2.6543   -6.2936   -4.8393   -4.1087   -4.0536   -3.5129   -3.3581   -3.1540   -2.8761   -2.6862   -2.5682   -2.3896   -2.0275   -2.0105   -0.3827   -0.2481   -0.2223   -0.1869    0.8359    1.2487    1.8903    2.3399    2.3464    2.3753    2.8069    2.9351    3.1906    4.2555    4.6295    5.6214    6.0753    7.0648    7.7239    7.7808    9.0527    9.1395    9.6526    9.8267   10.6750   10.7819   10.8276
  2.7283   -6.6589   -5.1875   -4.2504   -3.9913   -3.7010   -3.4163   -3.2532   -2.8541   -2.5944   -2.5067   -2.4509   -2.0555   -1.7011   -0.3478   -0.3288   -0.2964   -0.1255    0.7531    1.2169    1.9617    2.1031    2.1790    2.4157    2.6854    2.7331    3.0363    4.1750    4.2180    5.1992    5.6697    6.7256    7.3333    8.1697    8.9527    9.0840    9.9090   10.1785   10.3525   10.4977   11.2928
  2.8023   -7.0379   -5.5219   -4.4140   -4.0340   -4.0255   -3.3901   -3.3872   -2.8128   -2.5422   -2.4625   -2.2468   -2.0260   -1.3638   -0.4122   -0.4069   -0.1787   -0.0682    0.7177    1.1642    1.8473    2.0055    2.0263    2.4378    2.5228    2.5622    3.1150    3.7544    4.1688    4.8046    5.3007    6.3703    6.9497    8.5135    8.7197    9.0597   10.0712   10.2462   10.3533   10.5355   11.7838
  2.8763   -7.4079   -5.8319   -4.5830   -4.3410   -4.1359   -3.5312   -3.4648   -2.7622   -2.4459   -2.3091   -2.0707   -1.8258   -1.0650   -0.4791   -0.4326   -0.1121    0.0114    0.7554    1.0360    1.5774    1.8364    2.0767    2.2957    2.4374    2.6883    3.2075    3.4017    4.1137    4.4502    4.9737    6.0232    6.5773    8.4153    8.8120    8.9716    9.8843   10.1499   10.8665   10.8949   11.6396
  2.9503   -7.7522   -6.1102   -4.7491   -4.6154   -4.2797   -3.6721   -3.5984   -2.7051   -2.2497   -2.1413   -1.9414   -1.4802   -0.8739   -0.5361   -0.4333   -0.1232    0.1547    0.8325    0.8644    1.2989    1.6834    2.1273    2.2710    2.3107    2.8128    3.2284    3.2931    4.0578    4.1603    4.6911    5.7018    6.2131    8.0795    8.7504    9.0658    9.7531   10.2427   11.1749   11.2527   11.4535
  3.0243   -8.0591   -6.3518   -4.9046   -4.8529   -4.4246   -3.8016   -3.7436   -2.6436   -1.9991   -1.9628   -1.7971   -1.0958   -0.8062   -0.5895   -0.4179   -0.1822    0.2615    0.8028    0.8706    1.0185    1.5581    2.1825    2.2028    2.2886    2.7212    3.3546    3.4012    3.9693    4.0051    4.4555    5.4165    5.8537    7.7485    8.4203    9.2757    9.6739   10.3208   10.9314   11.6034   12.0924
  3.0983   -8.3199   -6.5531   -5.0507   -5.0427   -4.5526   -3.9140   -3.8768   -2.5805   -1.7774   -1.7254   -1.6332   -0.8013   -0.7274   -0.6431   -0.3950   -0.2608    0.1827    0.7443    0.8534    0.9155    1.4696    2.0543    2.3121    2.3517    2.5871    3.3904    3.6875    3.8895    3.9588    4.2813    5.1715    5.5022    7.4529    8.0206    9.4432    9.6398   10.0746   11.1974   11.9385   12.1201
  3.1723   -8.5285   -6.7116   -5.2066   -5.1572   -4.6549   -4.0051   -3.9869   -2.5205   -1.5911   -1.4682   -1.4522   -0.7861   -0.6968   -0.4549   -0.3728   -0.3456    0.0572    0.4876    0.8732    0.9268    1.4223    1.9297    2.3933    2.4975    2.5540    3.4197    3.8672    3.8803    3.9211    4.2593    4.9648    5.1760    7.2139    7.5848    9.5701    9.6442    9.7877   11.6645   11.9095   12.2462
  3.2463   -8.6803   -6.8257   -5.3189   -5.2429   -4.7284   -4.0721   -4.0683   -2.4695   -1.4165   -1.2967   -1.2567   -0.7453   -0.6845   -0.4799   -0.3594   -0.3153   -0.0301    0.2668    0.7494    1.0479    1.4138    1.8152    2.2559    2.5773    2.8962    3.4500    3.8298    3.8897    3.8935    4.4435    4.7898    4.9079    7.0419    7.1661    9.5755    9.6584    9.6750   11.7486   12.1657   12.5075
  3.3203   -8.7726   -6.8945   -5.3868   -5.2960   -4.7725   -4.1182   -4.1131   -2.4348   -1.2799   -1.2357   -1.0517   -0.7799   -0.6359   -0.5089   -0.3601   -0.3020   -0.0327    0.1118    0.4764    1.3602    1.4318    1.7237    2.0206    2.6509    3.2455    3.4733    3.7609    3.8767    3.8860    4.6117    4.6472    4.7333    6.8484    6.9395    9.4499    9.7104    9.7113   11.6447   12.5860   12.6926
  3.3943   -8.8035   -6.9175   -5.4095   -5.3139   -4.7871   -4.1350   -4.1268   -2.4223   -1.2250   -1.2250   -0.8811   -0.7926   -0.7926   -0.4250   -0.3652   -0.3058    0.0558    0.0558    0.2739    1.4468    1.6843    1.6843    1.7349    2.6771    3.4123    3.4821    3.7333    3.8710    3.8710    4.5824    4.6734    4.6739    6.7271    6.9056    9.4086    9.7275    9.7275   11.6082   12.7615   12.7615
