      #Energy        TDOS
     -14.00578       0.00000
     -13.91878       0.00000
     -13.83178       0.00000
     -13.74478       0.00000
     -13.65778       0.00000
     -13.57078       0.00000
     -13.48378       0.00000
     -13.39678       0.00000
     -13.30978       0.00000
     -13.22278       0.00000
     -13.13578       0.00000
     -13.04878       0.00000
     -12.96278       0.00000
     -12.87578       0.00000
     -12.78878       0.00000
     -12.70178       0.00000
     -12.61478       0.00000
     -12.52778       0.00000
     -12.44078       0.00000
     -12.35378       0.00000
     -12.26678       0.00000
     -12.17978       0.00000
     -12.09278       0.00000
     -12.00578       0.00000
     -11.91878       0.00266
     -11.83178       0.01052
     -11.74478       0.02251
     -11.65778       0.03791
     -11.57078       0.05636
     -11.48378       0.07663
     -11.39678       0.09852
     -11.30978       0.12257
     -11.22278       0.14886
     -11.13578       0.17702
     -11.04878       0.20669
     -10.96178       0.23786
     -10.87478       0.27061
     -10.78778       0.30510
     -10.70078       0.34148
     -10.61378       0.37977
     -10.52678       0.41973
     -10.43978       0.46131
     -10.35278       0.50474
     -10.26578       0.55016
     -10.17878       0.59774
     -10.09178       0.64779
     -10.00478       0.70063
      -9.91778       0.75657
      -9.83078       0.81612
      -9.74378       0.88159
      -9.65678       0.96103
      -9.56978       1.04306
      -9.48278       1.11730
      -9.39578       1.19066
      -9.30878       1.26020
      -9.22178       1.32676
      -9.13578       1.39338
      -9.04878       1.45826
      -8.96178       1.51941
      -8.87478       1.57674
      -8.78778       1.63132
      -8.70078       1.68380
      -8.61378       1.73432
      -8.52678       1.78284
      -8.43978       1.82939
      -8.35278       1.87372
      -8.26578       1.91253
      -8.17878       1.94318
      -8.09178       1.96635
      -8.00478       1.98271
      -7.91778       1.99302
      -7.83078       1.99823
      -7.74378       2.00075
      -7.65678       2.00461
      -7.56978       2.01275
      -7.48278       2.02632
      -7.39578       2.04601
      -7.30878       2.07236
      -7.22178       2.10588
      -7.13478       2.14706
      -7.04778       2.19631
      -6.96078       2.25359
      -6.87378       2.32201
      -6.78678       2.43511
      -6.69978       2.57528
      -6.61278       2.68796
      -6.52578       2.77398
      -6.43878       2.84582
      -6.35178       2.91015
      -6.26478       2.96947
      -6.17778       3.02492
      -6.09078       3.07698
      -6.00378       3.12588
      -5.91678       3.17176
      -5.82978       3.21476
      -5.74278       3.25499
      -5.65578       3.29225
      -5.56878       3.32700
      -5.48178       3.36025
      -5.39578       3.39235
      -5.30878       3.42331
      -5.22178       3.45313
      -5.13478       3.48180
      -5.04778       3.50931
      -4.96078       3.53567
      -4.87378       3.56087
      -4.78678       3.58417
      -4.69978       3.60550
      -4.61278       3.62570
      -4.52578       3.64506
      -4.43878       3.66380
      -4.35178       3.68507
      -4.26478       3.72626
      -4.17778       3.79737
      -4.09078       3.89295
      -4.00378       4.00972
      -3.91678       4.12640
      -3.82978       4.22442
      -3.74278       4.31262
      -3.65578       4.39970
      -3.56878       4.48661
      -3.48178       4.57445
      -3.39478       4.66395
      -3.30778       4.77180
      -3.22078       4.88413
      -3.13378       4.98616
      -3.04678       5.09497
      -2.95978       5.21238
      -2.87278       5.33785
      -2.78578       5.47788
      -2.69878       5.61848
      -2.61178       5.74742
      -2.52478       5.87389
      -2.43778       5.99900
      -2.35078       6.12347
      -2.26378       6.24619
      -2.17678       6.36657
      -2.08978       6.48460
      -2.00278       6.60080
      -1.91578       6.71574
      -1.82878       6.83055
      -1.74178       6.94544
      -1.65578       7.05856
      -1.56878       7.16858
      -1.48178       7.27543
      -1.39478       7.38042
      -1.30778       7.48161
      -1.22078       7.56974
      -1.13378       7.64258
      -1.04678       7.70666
      -0.95978       7.76260
      -0.87278       7.81036
      -0.78578       7.85196
      -0.69878       7.88786
      -0.61178       7.91860
      -0.52478       7.94440
      -0.43778       7.96551
      -0.35078       7.98280
      -0.26378       7.99744
      -0.17678       8.00589
      -0.08978       8.00774
      -0.00278       8.00795
       0.08422       8.00795
       0.17122       8.00795
       0.25822       8.00795
       0.34522       8.00795
       0.43222       8.00795
       0.51922       8.00795
       0.60622       8.00887
       0.69322       8.01441
       0.78022       8.02521
       0.86722       8.04021
       0.95422       8.06038
       1.04122       8.08551
       1.12822       8.11559
       1.21522       8.15061
       1.30222       8.19058
       1.38922       8.23606
       1.47622       8.28777
       1.56322       8.34653
       1.65022       8.41208
       1.73722       8.48340
       1.82422       8.56084
       1.91122       8.64679
       1.99822       8.74398
       2.08522       8.85514
       2.17122       8.98300
       2.25822       9.13025
       2.34522       9.29664
       2.43222       9.47442
       2.51922       9.65355
       2.60622       9.81958
       2.69322       9.95710
       2.78022      10.05596
       2.86722      10.12667
       2.95422      10.18873
       3.04122      10.24733
       3.12822      10.30712
       3.21522      10.37912
       3.30222      10.50446
       3.38922      10.69503
       3.47622      10.91542
       3.56322      11.12769
       3.65022      11.31256
       3.73722      11.47556
       3.82422      11.61755
       3.91122      11.74366
       3.99822      11.86078
       4.08522      11.97163
       4.17222      12.07644
       4.25922      12.17363
       4.34622      12.26193
       4.43322      12.34603
       4.52022      12.43276
       4.60722      12.52473
       4.69422      12.62223
       4.78122      12.73270
       4.86822      12.85846
       4.95522      12.98545
       5.04222      13.10226
       5.12922      13.20733
       5.21622      13.30574
       5.30322      13.40350
       5.39022      13.49957
       5.47722      13.59464
       5.56422      13.68940
       5.65122      13.78103
       5.73822      13.86970
       5.82522      13.95968
       5.91122      14.04798
       5.99822      14.13294
       6.08522      14.21690
       6.17222      14.29757
       6.25922      14.37671
       6.34622      14.45655
       6.43322      14.54096
       6.52022      14.63420
       6.60722      14.73879
       6.69422      14.85095
       6.78122      14.95580
       6.86822      15.04739
       6.95522      15.13106
       7.04222      15.20789
       7.12922      15.27839
       7.21622      15.34311
       7.30322      15.40231
       7.39022      15.45628
       7.47722      15.50528
       7.56422      15.54963
       7.65122      15.59034
       7.73822      15.63359
       7.82522      15.68776
       7.91222      15.73534
       7.99922      15.76321
       8.08622      15.78440
       8.17322      15.80520
       8.26022      15.82639
       8.34722      15.84785
       8.43422      15.86933
       8.52122      15.89085
       8.60822      15.91216
       8.69522      15.93189
       8.78222      15.94728
       8.86922      15.95683
       8.95622      15.96314
       9.04322      15.96855
       9.13022      15.97312
       9.21722      15.97694
       9.30422      15.98006
       9.39122      15.98256
       9.47822      15.98451
       9.56522      15.98597
       9.65122      15.98702
       9.73822      15.98773
       9.82522      15.98815
       9.91222      15.98838
       9.99922      15.98846
      10.08622      15.98848
      10.17322      15.98848
      10.26022      15.98848
      10.34722      15.98848
      10.43422      15.98848
      10.52122      15.98848
      10.60822      15.98848
      10.69522      15.98848
      10.78222      15.98848
      10.86922      15.98848
      10.95622      15.98848
      11.04322      15.98848
      11.13022      15.98848
      11.21722      15.98848
      11.30422      15.98848
      11.39122      15.98848
      11.47822      15.98848
      11.56522      15.98848
      11.65222      15.98848
      11.73922      15.98848
      11.82622      15.98848
      11.91322      15.98848
      12.00022      15.98848
      12.08722      15.98848
