3.25, 8.582031, -9.195355
3.27, 8.741446, -9.238870
3.29, 8.902822, -9.273512
3.31, 9.066173, -9.299498
3.33, 9.231509, -9.317469
3.35, 9.398844, -9.328043
3.37, 9.568188, -9.331632
3.39, 9.739555, -9.328508
3.41, 9.912955, -9.319466
3.43, 10.088402, -9.304727
3.45, 10.265906, -9.284627
