      #Energy        TDOS
     -14.00974       0.00000
     -13.92274       0.00000
     -13.83574       0.00000
     -13.74874       0.00000
     -13.66174       0.00000
     -13.57474       0.00000
     -13.48774       0.00000
     -13.40074       0.00000
     -13.31374       0.00000
     -13.22674       0.00000
     -13.13974       0.00000
     -13.05274       0.00000
     -12.96574       0.00000
     -12.87874       0.00000
     -12.79174       0.00000
     -12.70474       0.00000
     -12.61774       0.00000
     -12.53074       0.00000
     -12.44374       0.00000
     -12.35674       0.00000
     -12.26974       0.00000
     -12.18274       0.00000
     -12.09574       0.00000
     -12.00874       0.00001
     -11.92174       0.08663
     -11.83474       0.14050
     -11.74774       0.17060
     -11.66074       0.20210
     -11.57374       0.22480
     -11.48674       0.25250
     -11.39974       0.27320
     -11.31274       0.29330
     -11.22574       0.31510
     -11.13874       0.33650
     -11.05174       0.35340
     -10.96474       0.37240
     -10.87774       0.39220
     -10.79074       0.41280
     -10.70374       0.43010
     -10.61674       0.44860
     -10.52974       0.46900
     -10.44274       0.49030
     -10.35574       0.51180
     -10.26874       0.53380
     -10.18174       0.55810
     -10.09474       0.58580
     -10.00774       0.61700
      -9.92074       0.65280
      -9.83374       0.69960
      -9.74774       0.76770
      -9.66074       0.93130
      -9.57374       0.87820
      -9.48674       0.85050
      -9.39974       0.82260
      -9.31274       0.78300
      -9.22574       0.76200
      -9.13874       0.72050
      -9.05174       0.69750
      -8.96474       0.67640
      -8.87774       0.63950
      -8.79074       0.60420
      -8.70374       0.57940
      -8.61674       0.55030
      -8.52974       0.51760
      -8.44274       0.48410
      -8.35574       0.45490
      -8.26874       0.43190
      -8.18174       0.39720
      -8.09474       0.30890
      -8.00774       0.18510
      -7.92074       0.09410
      -7.83374       0.03563
      -7.74674       0.03025
      -7.65974       0.08010
      -7.57274       0.15520
      -7.48574       0.23990
      -7.39874       0.32050
      -7.31174       0.38750
      -7.22474       0.43060
      -7.13774       0.48960
      -7.05074       0.54570
      -6.96374       0.73170
      -6.87674       1.15600
      -6.78974       1.94200
      -6.70274       1.16400
      -6.61574       0.96240
      -6.52874       0.83540
      -6.44174       0.75710
      -6.35474       0.69800
      -6.26774       0.64550
      -6.18074       0.59430
      -6.09374       0.55040
      -6.00674       0.52330
      -5.91974       0.49780
      -5.83274       0.47280
      -5.74574       0.44660
      -5.65874       0.42190
      -5.57174       0.39340
      -5.48474       0.37780
      -5.39774       0.36310
      -5.31174       0.34830
      -5.22474       0.33350
      -5.13774       0.31760
      -5.05074       0.29820
      -4.96374       0.28020
      -4.87674       0.27030
      -4.78974       0.26120
      -4.70274       0.25200
      -4.61574       0.24190
      -4.52874       0.23010
      -4.44174       0.21870
      -4.35474       0.52310
      -4.26774       0.84360
      -4.18074       1.13100
      -4.09374       1.22700
      -4.00674       1.17800
      -3.91974       1.12300
      -3.83274       1.04200
      -3.74574       0.99990
      -3.65874       1.00900
      -3.57174       1.02300
      -3.48474       1.05700
      -3.39774       1.07000
      -3.31074       1.10400
      -3.22374       1.11700
      -3.13674       1.16400
      -3.04974       1.27000
      -2.96274       1.40400
      -2.87574       1.54500
      -2.78874       1.52400
      -2.70174       1.51100
      -2.61474       1.46000
      -2.52774       1.45200
      -2.44074       1.43400
      -2.35374       1.40200
      -2.26674       1.36100
      -2.17974       1.34800
      -2.09274       1.34400
      -2.00574       1.30700
      -1.91874       1.27400
      -1.83174       1.26100
      -1.74474       1.25100
      -1.65774       1.22100
      -1.57074       1.22400
      -1.48374       1.22000
      -1.39674       1.19100
      -1.30974       1.16600
      -1.22274       0.92190
      -1.13574       0.76410
      -1.04874       0.67210
      -0.96174       0.58980
      -0.87474       0.52630
      -0.78874       0.46120
      -0.70174       0.40480
      -0.61474       0.35500
      -0.52774       0.32420
      -0.44074       0.26890
      -0.35374       0.21960
      -0.26674       0.16190
      -0.17974       0.10110
      -0.09274       0.01323
      -0.00574       0.00000
       0.08126       0.00000
       0.16826       0.00000
       0.25526       0.00000
       0.34226       0.00000
       0.42926       0.00000
       0.51626       0.00000
       0.60326       0.04246
       0.69026       0.13270
       0.77726       0.21070
       0.86426       0.27650
       0.95126       0.34600
       1.03826       0.42420
       1.12526       0.45700
       1.21226       0.49250
       1.29926       0.53250
       1.38626       0.57710
       1.47326       0.62320
       1.56026       0.67950
       1.64726       0.76250
       1.73426       0.86050
       1.82126       0.97070
       1.90826       1.08400
       1.99526       1.22000
       2.08226       1.36900
       2.16926       1.56800
       2.25626       1.80000
       2.34326       1.73500
       2.43026       1.66500
       2.51726       1.50000
       2.60426       1.30800
       2.69126       1.23700
       2.77826       1.31700
       2.86526       1.22900
       2.95226       1.09200
       3.03926       0.76910
       3.12626       0.81410
       3.21326       1.38700
       3.30026       2.36200
       3.38726       2.25300
       3.47426       1.84100
       3.56126       1.79600
       3.64726       1.90900
       3.73426       1.91800
       3.82126       1.77600
       3.90826       1.40900
       3.99526       1.17600
       4.08226       1.09700
       4.16926       1.07800
       4.25626       1.26800
       4.34326       1.24800
       4.43026       1.30600
       4.51726       1.14800
       4.60426       1.15000
       4.69126       1.19000
       4.77826       1.24200
       4.86526       1.34200
       4.95226       1.18400
       5.03926       1.17600
       5.12626       1.19500
       5.21326       1.22400
       5.30026       1.17800
       5.38726       1.12300
       5.47426       1.10200
       5.56126       1.11600
       5.64826       1.21900
       5.73526       1.26700
       5.82226       1.13500
       5.90926       1.08600
       5.99626       1.04000
       6.08326       0.91080
       6.17026       0.87480
       6.25726       0.89590
       6.34426       0.86790
       6.43126       0.83660
       6.51826       0.86390
       6.60526       0.91170
       6.69226       0.99300
       6.77926       1.05300
       6.86626       1.02800
       6.95326       0.90820
       7.04026       0.90890
       7.12726       0.76340
       7.21426       0.69650
       7.30126       0.63290
       7.38826       0.58140
       7.47526       0.55000
       7.56226       0.53110
       7.64926       0.53970
       7.73626       0.63310
       7.82326       0.59870
       7.91026       0.46000
       7.99726       0.38060
       8.08326       0.30370
       8.17026       0.24560
       8.25726       0.21640
       8.34426       0.21800
       8.43126       0.19580
       8.51826       0.17560
       8.60526       0.15730
       8.69226       0.14110
       8.77926       0.12670
       8.86626       0.11440
       8.95326       0.10430
       9.04026       0.09808
       9.12726       0.09626
       9.21426       0.09908
       9.30126       0.10060
       9.38826       0.09604
       9.47526       0.06944
       9.56226       0.03291
       9.64926       0.02281
       9.73626       0.01456
       9.82326       0.00815
       9.91026       0.00359
       9.99726       0.00087
      10.08426       0.00000
      10.17126       0.00000
      10.25826       0.00000
      10.34526       0.00000
      10.43226       0.00000
      10.51926       0.00000
      10.60626       0.00000
      10.69326       0.00000
      10.78026       0.00000
      10.86726       0.00000
      10.95426       0.00000
      11.04126       0.00000
      11.12826       0.00000
      11.21526       0.00000
      11.30226       0.00000
      11.38926       0.00000
      11.47626       0.00000
      11.56326       0.00000
      11.65026       0.00000
      11.73726       0.00000
      11.82426       0.00000
      11.91126       0.00000
      11.99826       0.00000
      12.08526       0.00000
