      #Energy        TDOS
     -14.00793       0.00000
     -13.92093       0.00000
     -13.83393       0.00000
     -13.74693       0.00000
     -13.65993       0.00000
     -13.57293       0.00000
     -13.48593       0.00000
     -13.39893       0.00000
     -13.31193       0.00000
     -13.22493       0.00000
     -13.13793       0.00000
     -13.05093       0.00000
     -12.96393       0.00000
     -12.87693       0.00000
     -12.78993       0.00000
     -12.70293       0.00000
     -12.61593       0.00000
     -12.52893       0.00000
     -12.44193       0.00000
     -12.35493       0.00000
     -12.26793       0.00000
     -12.18093       0.00000
     -12.09393       0.00000
     -12.00693       0.00000
     -11.91993       0.00424
     -11.83293       0.01453
     -11.74593       0.02809
     -11.65893       0.04451
     -11.57193       0.06332
     -11.48493       0.08423
     -11.39793       0.10716
     -11.31193       0.13193
     -11.22493       0.15858
     -11.13793       0.18698
     -11.05093       0.21698
     -10.96393       0.24872
     -10.87693       0.28210
     -10.78993       0.31705
     -10.70293       0.35366
     -10.61593       0.39197
     -10.52893       0.43195
     -10.44193       0.47365
     -10.35493       0.51718
     -10.26793       0.56264
     -10.18093       0.61010
     -10.09393       0.65978
     -10.00693       0.71195
      -9.91993       0.76700
      -9.83293       0.82557
      -9.74593       0.88911
      -9.65893       0.96096
      -9.57193       1.03665
      -9.48493       1.11043
      -9.39793       1.18265
      -9.31093       1.25202
      -9.22393       1.31892
      -9.13693       1.38348
      -9.04993       1.44526
      -8.96293       1.50467
      -8.87593       1.56135
      -8.78893       1.61538
      -8.70193       1.66696
      -8.61493       1.71566
      -8.52793       1.76145
      -8.44193       1.80457
      -8.35493       1.84488
      -8.26793       1.88215
      -8.18093       1.91674
      -8.09393       1.94829
      -8.00693       1.97281
      -7.91993       1.98691
      -7.83293       1.99296
      -7.74593       1.99608
      -7.65893       2.00155
      -7.57193       2.01310
      -7.48493       2.03199
      -7.39793       2.05753
      -7.31093       2.08790
      -7.22393       2.12246
      -7.13693       2.16160
      -7.04993       2.20632
      -6.96293       2.26634
      -6.87593       2.35909
      -6.78893       2.48920
      -6.70193       2.61182
      -6.61493       2.70232
      -6.52793       2.77988
      -6.44093       2.84879
      -6.35393       2.91110
      -6.26693       2.96857
      -6.17993       3.02224
      -6.09293       3.07248
      -6.00593       3.11936
      -5.91893       3.16336
      -5.83193       3.20517
      -5.74493       3.24497
      -5.65893       3.28270
      -5.57193       3.31821
      -5.48493       3.35185
      -5.39793       3.38413
      -5.31093       3.41506
      -5.22393       3.44459
      -5.13693       3.47258
      -5.04993       3.49906
      -4.96293       3.52437
      -4.87593       3.54875
      -4.78893       3.57218
      -4.70193       3.59457
      -4.61493       3.61582
      -4.52793       3.63593
      -4.44093       3.65611
      -4.35393       3.69215
      -4.26693       3.75398
      -4.17993       3.84055
      -4.09293       3.94405
      -4.00593       4.04732
      -3.91893       4.14503
      -3.83193       4.23709
      -3.74493       4.32536
      -3.65793       4.41438
      -3.57093       4.50439
      -3.48393       4.59419
      -3.39693       4.68459
      -3.30993       4.77734
      -3.22293       4.87488
      -3.13593       4.97624
      -3.04893       5.08047
      -2.96193       5.19488
      -2.87493       5.32560
      -2.78893       5.46240
      -2.70193       5.59455
      -2.61493       5.72322
      -2.52793       5.84972
      -2.44093       5.97434
      -2.35393       6.09745
      -2.26693       6.21777
      -2.17993       6.33553
      -2.09293       6.45146
      -2.00593       6.56556
      -1.91893       6.67793
      -1.83193       6.78877
      -1.74493       6.89757
      -1.65793       7.00419
      -1.57093       7.10986
      -1.48393       7.21466
      -1.39693       7.31802
      -1.30993       7.41930
      -1.22293       7.51031
      -1.13593       7.58556
      -1.04893       7.64941
      -0.96193       7.70522
      -0.87493       7.75435
      -0.78793       7.79779
      -0.70093       7.83629
      -0.61393       7.87015
      -0.52693       7.89966
      -0.43993       7.92490
      -0.35293       7.94670
      -0.26593       7.96468
      -0.17893       7.97743
      -0.09193       7.98383
      -0.00593       7.98522
       0.08107       7.98522
       0.16807       7.98522
       0.25507       7.98522
       0.34207       7.98522
       0.42907       7.98522
       0.51607       7.98522
       0.60307       7.98751
       0.69007       7.99660
       0.77707       8.01319
       0.86407       8.03614
       0.95107       8.06518
       1.03807       8.09870
       1.12507       8.13577
       1.21207       8.17660
       1.29907       8.22149
       1.38607       8.27067
       1.47307       8.32426
       1.56007       8.38304
       1.64707       8.44826
       1.73407       8.52142
       1.82107       8.60235
       1.90807       8.69069
       1.99507       8.78775
       2.08207       8.89581
       2.16907       9.02374
       2.25607       9.16811
       2.34307       9.31653
       2.43007       9.45924
       2.51707       9.59322
       2.60407       9.71793
       2.69107       9.83360
       2.77807       9.94070
       2.86407      10.03746
       2.95107      10.13082
       3.03807      10.22214
       3.12507      10.30717
       3.21207      10.41312
       3.29907      10.58350
       3.38607      10.77670
       3.47307      10.94503
       3.56007      11.10179
       3.64707      11.26177
       3.73407      11.42579
       3.82107      11.57542
       3.90807      11.70427
       3.99507      11.82172
       4.08207      11.93056
