      #Energy        TDOS
       9.90907       0.00613
       9.99607       0.00152
      10.08307       0.00000
      10.17007       0.00000
      10.25707       0.00000
      10.34407       0.00000
      10.43107       0.00000
      10.51807       0.00000
      10.60507       0.00000
      10.69207       0.00000
      10.77907       0.00000
      10.86607       0.00000
      10.95307       0.00000
      11.04007       0.00000
      11.12707       0.00000
      11.21407       0.00000
      11.30107       0.00000
      11.38707       0.00000
      11.47407       0.00000
      11.56107       0.00000
      11.64807       0.00000
      11.73507       0.00000
      11.82207       0.00000
      11.90907       0.00000
      11.99607       0.00000
      12.08307       0.00000
