      #Energy        TDOS
     -11.05519       0.00000
     -11.00319       0.00000
     -10.95219       0.00000
     -10.90019       0.00000
     -10.84919       0.00000
     -10.79819       0.00000
     -10.74619       0.00000
     -10.69519       0.00000
     -10.64319       0.00000
     -10.59219       0.00000
     -10.54019       0.00000
     -10.48919       0.00000
     -10.43719       0.00000
     -10.38619       0.00000
     -10.33419       0.00000
     -10.28319       0.00000
     -10.23119       0.00000
     -10.18019       0.00000
     -10.12819       0.00000
     -10.07719       0.00000
     -10.02519       0.00000
      -9.97419       0.00000
      -9.92219       0.00000
      -9.87119       0.00000
      -9.81919       0.00000
      -9.76819       0.00000
      -9.71619       0.00000
      -9.66519       0.00000
      -9.61319       0.00000
      -9.56219       0.00000
      -9.51019       0.00000
      -9.45919       0.00000
      -9.40719       0.00000
      -9.35619       0.00000
      -9.30419       0.00000
      -9.25319       0.00000
      -9.20119       0.00000
      -9.15019       0.00000
      -9.09819       0.00000
      -9.04719       0.00125
      -8.99519       0.01140
      -8.94419       0.02655
      -8.89319       0.03974
      -8.84119       0.05456
      -8.79019       0.06966
      -8.73819       0.08384
      -8.68719       0.09797
      -8.63519       0.11253
      -8.58419       0.12758
      -8.53219       0.14296
      -8.48119       0.15805
      -8.42919       0.17283
      -8.37819       0.18772
      -8.32619       0.20277
      -8.27519       0.21812
      -8.22319       0.23384
      -8.17219       0.24987
      -8.12019       0.26576
      -8.06919       0.28141
      -8.01719       0.29714
      -7.96619       0.31304
      -7.91419       0.32914
      -7.86319       0.35586
      -7.81119       0.39015
      -7.76019       0.42292
      -7.70819       0.45768
      -7.65719       0.49208
      -7.60519       0.52592
      -7.55419       0.56056
      -7.50219       0.59609
      -7.45119       0.63175
      -7.39919       0.66723
      -7.34819       0.70323
      -7.29619       0.73985
      -7.24519       0.77717
      -7.19319       0.81515
      -7.14219       0.85336
      -7.09119       0.89176
      -7.03919       0.93059
      -6.98819       0.97004
      -6.93619       1.01025
      -6.88519       1.05119
      -6.83319       1.09285
      -6.78219       1.13519
      -6.73019       1.17819
      -6.67919       1.22192
      -6.62719       1.26671
      -6.57619       1.31264
      -6.52419       1.35969
      -6.47319       1.40817
      -6.42119       1.45801
      -6.37019       1.50899
      -6.31819       1.57515
      -6.26719       1.65603
      -6.21519       1.73949
      -6.16419       1.82735
      -6.11219       1.92281
      -6.06119       2.02789
      -6.00919       2.14479
      -5.95819       2.28823
      -5.90619       2.46001
      -5.85519       2.64629
      -5.80319       2.84968
      -5.75219       3.06695
      -5.70019       3.29521
      -5.64919       3.51457
      -5.59719       3.70164
      -5.54619       3.87080
      -5.49419       4.04124
      -5.44319       4.21609
      -5.39119       4.42458
      -5.34019       4.66834
      -5.28919       4.90083
      -5.23719       5.12242
      -5.18619       5.33797
      -5.13419       5.55094
      -5.08319       5.77307
      -5.03119       6.01974
      -4.98019       6.29638
      -4.92819       6.60534
      -4.87719       6.89490
      -4.82519       7.13889
      -4.77419       7.39434
      -4.72219       7.71242
      -4.67119       8.08206
      -4.61919       8.48762
      -4.56819       8.81689
      -4.51619       9.02588
      -4.46519       9.26639
      -4.41319       9.60481
      -4.36219       9.95450
      -4.31019      10.24462
      -4.25919      10.54569
      -4.20719      10.83535
      -4.15619      11.13770
      -4.10419      11.53277
      -4.05319      12.03319
      -4.00119      12.45568
      -3.95019      12.72684
      -3.89819      13.03995
      -3.84719      13.36948
      -3.79519      13.65515
      -3.74419      13.91397
      -3.69219      14.15958
      -3.64119      14.41696
      -3.58919      14.66690
      -3.53819      14.89068
      -3.48719      15.13166
      -3.43519      15.39671
      -3.38419      15.60536
      -3.33219      15.77439
      -3.28119      16.10251
      -3.22919      16.62542
      -3.17819      17.17195
      -3.12619      17.75837
      -3.07519      18.37775
      -3.02319      18.96237
      -2.97219      19.48335
      -2.92019      19.94719
      -2.86919      20.41005
      -2.81719      20.88083
      -2.76619      21.28909
      -2.71419      21.63276
      -2.66319      21.93617
      -2.61119      22.23368
      -2.56019      22.63146
      -2.50819      23.14251
      -2.45719      23.70834
      -2.40519      24.25203
      -2.35419      24.73816
      -2.30219      25.20912
      -2.25119      25.67579
      -2.19919      26.19701
      -2.14819      26.73550
      -2.09619      27.20881
      -2.04519      27.66647
      -1.99319      28.12052
      -1.94219      28.59435
      -1.89019      29.09319
      -1.83919      29.62993
      -1.78719      30.15056
      -1.73619      30.62001
      -1.68519      31.08003
      -1.63319      31.54799
      -1.58219      31.99293
      -1.53019      32.38013
      -1.47919      32.72609
      -1.42719      33.05210
      -1.37619      33.35414
      -1.32419      33.64187
      -1.27319      33.91999
      -1.22119      34.18461
      -1.17019      34.45316
      -1.11819      34.71442
      -1.06719      34.94389
      -1.01519      35.19087
      -0.96419      35.43857
      -0.91219      35.66511
      -0.86119      35.87682
      -0.80919      36.10091
      -0.75819      36.36171
      -0.70619      36.62777
      -0.65519      36.89534
      -0.60319      37.22567
      -0.55219      37.63828
      -0.50019      38.04304
      -0.44919      38.45289
      -0.39719      38.97230
      -0.34619      39.52482
      -0.29419      39.95759
      -0.24319      40.23796
      -0.19119      40.45857
      -0.14019      40.75686
      -0.08819      41.17194
      -0.03719      41.59440
       0.01481      41.96925
       0.06581      42.32236
       0.11781      42.62945
       0.16881      42.91329
       0.21981      43.18545
       0.27181      43.45557
       0.32281      43.74582
       0.37481      44.03048
       0.42581      44.28737
       0.47781      44.54503
       0.52881      44.79600
       0.58081      45.03423
       0.63181      45.26442
       0.68381      45.49559
       0.73481      45.73109
       0.78681      45.95902
       0.83781      46.22167
       0.88981      46.55193
       0.94081      46.84318
       0.99281      47.05587
       1.04381      47.25291
       1.09581      47.45072
       1.14681      47.65136
       1.19881      47.86041
       1.24981      48.07612
       1.30181      48.26785
       1.35281      48.43492
       1.40481      48.60691
       1.45581      48.78412
       1.50781      48.94656
       1.55881      49.08498
       1.61081      49.20330
       1.66181      49.31322
       1.71381      49.41647
       1.76481      49.52019
       1.81681      49.61678
       1.86781      49.68144
       1.91981      49.71903
       1.97081      49.74674
       2.02181      49.76739
       2.07381      49.78240
       2.12481      49.79242
       2.17681      49.79914
       2.22781      49.80395
       2.27981      49.80736
       2.33081      49.80937
       2.38281      49.81005
       2.43381      49.81008
       2.48581      49.81008
       2.53681      49.81008
       2.58881      49.81008
       2.63981      49.81008
       2.69181      49.81008
       2.74281      49.81008
       2.79481      49.81008
       2.84581      49.81008
       2.89781      49.81008
       2.94881      49.81008
       3.00081      49.81008
       3.05181      49.81008
       3.10381      49.81008
       3.15481      49.81008
       3.20681      49.81008
       3.25781      49.81008
       3.30981      49.81008
       3.36081      49.81008
       3.41281      49.81008
       3.46381      49.81008
       3.51581      49.81008
       3.56681      49.81008
       3.61881      49.81008
       3.66981      49.81008
       3.72181      49.81008
       3.77281      49.81008
       3.82381      49.81008
       3.87581      49.81008
       3.92681      49.81008
       3.97881      49.81008
       4.02981      49.81008
       4.08181      49.81008
       4.13281      49.81008
       4.18481      49.81008
       4.23581      49.81008
       4.28781      49.81008
       4.33881      49.81008
       4.39081      49.81008
