 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 14.0691  1.27776676E+00  1.27776676E+00  1.27776676E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.1333  1.26668305E+00  1.26668305E+00  1.26668305E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.1975  1.25314393E+00  1.25314393E+00  1.25314393E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.2618  1.24031798E+00  1.24031798E+00  1.24031798E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.3260  1.22396953E+00  1.22396953E+00  1.22396953E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.3903  1.19437750E+00  1.19437750E+00  1.19437750E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.4545  1.14610308E+00  1.14610308E+00  1.14610308E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.5188  1.08573125E+00  1.08573125E+00  1.08573125E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.5830  1.03153159E+00  1.03153159E+00  1.03153159E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.6472  1.00221613E+00  1.00221613E+00  1.00221613E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.7115  1.00260623E+00  1.00260623E+00  1.00260623E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 14.7757  1.02309625E+00  1.02309625E+00  1.02309625E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
