 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  3.3406  4.94560100E-01  4.94560100E-01  4.94560100E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.4048  5.03590507E-01  5.03590507E-01  5.03590507E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.4691  5.12743713E-01  5.12743713E-01  5.12743713E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.5333  5.20069204E-01  5.20069204E-01  5.20069204E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.5976  5.22989483E-01  5.22989483E-01  5.22989483E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.6618  5.19418719E-01  5.19418719E-01  5.19418719E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.7261  5.09450182E-01  5.09450182E-01  5.09450182E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.7903  4.96762768E-01  4.96762768E-01  4.96762768E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.8545  4.86612519E-01  4.86612519E-01  4.86612519E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.9188  4.80957058E-01  4.80957058E-01  4.80957058E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  3.9830  4.77750878E-01  4.77750878E-01  4.77750878E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.0473  4.74690749E-01  4.74690749E-01  4.74690749E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.1115  4.71888021E-01  4.71888021E-01  4.71888021E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.1757  4.71496734E-01  4.71496734E-01  4.71496734E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.2400  4.75124099E-01  4.75124099E-01  4.75124099E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.3042  4.81734069E-01  4.81734069E-01  4.81734069E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.3685  4.88195548E-01  4.88195548E-01  4.88195548E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.4327  4.91392495E-01  4.91392495E-01  4.91392495E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.4970  4.90344425E-01  4.90344425E-01  4.90344425E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.5612  4.87606810E-01  4.87606810E-01  4.87606810E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.6254  4.87800823E-01  4.87800823E-01  4.87800823E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.6897  4.93288945E-01  4.93288945E-01  4.93288945E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.7539  5.02744661E-01  5.02744661E-01  5.02744661E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.8182  5.13829741E-01  5.13829741E-01  5.13829741E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.8824  5.25256602E-01  5.25256602E-01  5.25256602E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  4.9467  5.36963415E-01  5.36963415E-01  5.36963415E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.0109  5.49732864E-01  5.49732864E-01  5.49732864E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.0751  5.64668053E-01  5.64668053E-01  5.64668053E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.1394  5.82215597E-01  5.82215597E-01  5.82215597E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.2036  6.01394496E-01  6.01394496E-01  6.01394496E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.2679  6.20046122E-01  6.20046122E-01  6.20046122E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.3321  6.35671195E-01  6.35671195E-01  6.35671195E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.3964  6.46284241E-01  6.46284241E-01  6.46284241E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.4606  6.51352287E-01  6.51352287E-01  6.51352287E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.5248  6.52330200E-01  6.52330200E-01  6.52330200E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.5891  6.51636534E-01  6.51636534E-01  6.51636534E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.6533  6.50759558E-01  6.50759558E-01  6.50759558E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.7176  6.49973310E-01  6.49973310E-01  6.49973310E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.7818  6.49582950E-01  6.49582950E-01  6.49582950E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.8460  6.50443959E-01  6.50443959E-01  6.50443959E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.9103  6.53062689E-01  6.53062689E-01  6.53062689E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  5.9745  6.56870895E-01  6.56870895E-01  6.56870895E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.0388  6.60749305E-01  6.60749305E-01  6.60749305E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.1030  6.64047512E-01  6.64047512E-01  6.64047512E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.1673  6.66944018E-01  6.66944018E-01  6.66944018E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.2315  6.69868918E-01  6.69868918E-01  6.69868918E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.2957  6.72651958E-01  6.72651958E-01  6.72651958E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.3600  6.74204220E-01  6.74204220E-01  6.74204220E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.4242  6.73077273E-01  6.73077273E-01  6.73077273E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.4885  6.68584117E-01  6.68584117E-01  6.68584117E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.5527  6.61764839E-01  6.61764839E-01  6.61764839E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.6170  6.55001504E-01  6.55001504E-01  6.55001504E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.6812  6.50157405E-01  6.50157405E-01  6.50157405E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.7454  6.47201207E-01  6.47201207E-01  6.47201207E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.8097  6.44850319E-01  6.44850319E-01  6.44850319E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
