      #Energy        TDOS
       9.49334       0.05930
       9.57934       0.05064
       9.66534       0.04140
       9.75134       0.03221
       9.83634       0.02251
       9.92234       0.01248
      10.00834       0.00448
      10.09434       0.00028
      10.17934      -0.00076
      10.26534      -0.00050
      10.35134      -0.00017
      10.43734      -0.00004
      10.52334      -0.00000
      10.60834      -0.00000
      10.69434      -0.00000
      10.78034      -0.00000
      10.86634      -0.00000
      10.95234      -0.00000
      11.03734      -0.00000
      11.12334      -0.00000
      11.20934       0.00000
      11.29534       0.00000
      11.38034       0.00000
      11.46634       0.00000
      11.55234       0.00000
      11.63834       0.00000
      11.72434       0.00000
      11.80934       0.00000
      11.89534       0.00000
