      #Energy        TDOS
       9.57934      15.98881
       9.66534      15.99276
       9.75134      15.99591
       9.83634      15.99826
       9.92234      15.99976
      10.00834      16.00049
      10.09434      16.00069
      10.17934      16.00067
      10.26534      16.00062
      10.35134      16.00059
      10.43734      16.00058
      10.52334      16.00058
      10.60834      16.00058
      10.69434      16.00058
      10.78034      16.00058
      10.86634      16.00058
      10.95234      16.00058
      11.03734      16.00058
      11.12334      16.00058
      11.20934      16.00058
      11.29534      16.00058
      11.38034      16.00058
      11.46634      16.00058
      11.55234      16.00058
      11.63834      16.00058
      11.72434      16.00058
      11.80934      16.00058
      11.89534      16.00058
