2.58, 8.586756, -8.796134
2.60, 8.788000, -8.860496
2.62, 8.992364, -8.910469
2.64, 9.199872, -8.947068
2.66, 9.410548, -8.971404
2.68, 9.624416, -8.984375
2.70, 9.841500, -8.986561
2.72, 10.061824, -8.979157
2.74, 10.285412, -8.962718
2.76, 10.512288, -8.937982
2.78, 10.742476, -8.905645
