 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.18134000E+01  0.34634454E+06  0.34634454E+06  0.39632197E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18512000E+01  0.37125753E+06  0.37125753E+06  0.47036783E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.18890000E+01  0.38935615E+06  0.38935615E+06  0.53543465E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19268000E+01  0.39972068E+06  0.39972068E+06  0.58321165E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19645000E+01  0.40224953E+06  0.40224953E+06  0.60701134E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20023000E+01  0.39771146E+06  0.39771146E+06  0.60391652E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20401000E+01  0.38756194E+06  0.38756194E+06  0.57570442E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20779000E+01  0.37387352E+06  0.37387352E+06  0.52835968E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21157000E+01  0.35895886E+06  0.35895886E+06  0.47065338E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21534000E+01  0.34490970E+06  0.34490970E+06  0.41115831E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21912000E+01  0.33326416E+06  0.33326416E+06  0.35616525E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22290000E+01  0.32488146E+06  0.32488146E+06  0.30871146E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22668000E+01  0.32029144E+06  0.32029144E+06  0.26931785E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23045000E+01  0.31995403E+06  0.31995403E+06  0.23746509E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23423000E+01  0.32432911E+06  0.32432911E+06  0.21219225E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23801000E+01  0.33345808E+06  0.33345808E+06  0.19269514E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24179000E+01  0.34665446E+06  0.34665446E+06  0.17863105E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24557000E+01  0.36239301E+06  0.36239301E+06  0.16958918E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24934000E+01  0.37857000E+06  0.37857000E+06  0.16560078E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25312000E+01  0.39320884E+06  0.39320884E+06  0.16708083E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.25690000E+01  0.40506266E+06  0.40506266E+06  0.17482187E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26068000E+01  0.41423953E+06  0.41423953E+06  0.19004695E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26446000E+01  0.42216553E+06  0.42216553E+06  0.21403363E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.26823000E+01  0.43093876E+06  0.43093876E+06  0.24781543E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27201000E+01  0.44226754E+06  0.44226754E+06  0.29114781E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27579000E+01  0.45641023E+06  0.45641023E+06  0.34307177E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27957000E+01  0.47193411E+06  0.47193411E+06  0.40086259E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28335000E+01  0.48608780E+06  0.48608780E+06  0.46089543E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28712000E+01  0.49553671E+06  0.49553671E+06  0.51879760E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29090000E+01  0.49731550E+06  0.49731550E+06  0.57043428E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29468000E+01  0.48953582E+06  0.48953582E+06  0.61276056E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29846000E+01  0.47229507E+06  0.47229507E+06  0.64515245E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30224000E+01  0.44837665E+06  0.44837665E+06  0.67024316E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30601000E+01  0.42330269E+06  0.42330269E+06  0.69356819E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30979000E+01  0.40391710E+06  0.40391710E+06  0.72208109E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31357000E+01  0.39558653E+06  0.39558653E+06  0.76144294E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31735000E+01  0.40021594E+06  0.40021594E+06  0.81362032E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
