 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  8.1982  0.79455183E+00  0.79455183E+00  0.89710464E-02             NaN             NaN             NaN
  8.2359  0.67113143E+00  0.67113143E+00  0.92722872E-02             NaN             NaN             NaN
  8.2737  0.59853439E+00  0.59853439E+00  0.97114150E-02             NaN             NaN             NaN
  8.3115  0.56062483E+00  0.56062483E+00  0.10192585E-01             NaN             NaN             NaN
  8.3493  0.54378527E+00  0.54378527E+00  0.10606702E-01             NaN             NaN             NaN
  8.3870  0.53733594E+00  0.53733594E+00  0.10890871E-01             NaN             NaN             NaN
  8.4248  0.53331066E+00  0.53331066E+00  0.10963278E-01             NaN             NaN             NaN
  8.4626  0.52454398E+00  0.52454398E+00  0.10835269E-01             NaN             NaN             NaN
  8.5004  0.50580990E+00  0.50580990E+00  0.10523003E-01             NaN             NaN             NaN
  8.5382  0.47485139E+00  0.47485139E+00  0.10100163E-01             NaN             NaN             NaN
  8.5759  0.43301941E+00  0.43301941E+00  0.96466431E-02             NaN             NaN             NaN
  8.6137  0.38611942E+00  0.38611942E+00  0.92572723E-02             NaN             NaN             NaN
  8.6515  0.34113163E+00  0.34113163E+00  0.89889911E-02             NaN             NaN             NaN
  8.6893  0.30339632E+00  0.30339632E+00  0.88625977E-02             NaN             NaN             NaN
  8.7271  0.27533085E+00  0.27533085E+00  0.88965895E-02             NaN             NaN             NaN
  8.7648  0.25660589E+00  0.25660589E+00  0.90682104E-02             NaN             NaN             NaN
  8.8026  0.24543129E+00  0.24543129E+00  0.93715999E-02             NaN             NaN             NaN
  8.8404  0.23935656E+00  0.23935656E+00  0.97567723E-02             NaN             NaN             NaN
  8.8782  0.23631169E+00  0.23631169E+00  0.10191815E-01             NaN             NaN             NaN
  8.9160  0.23418937E+00  0.23418937E+00  0.10632006E-01             NaN             NaN             NaN
  8.9537  0.23147076E+00  0.23147076E+00  0.11021240E-01             NaN             NaN             NaN
  8.9915  0.22689615E+00  0.22689615E+00  0.11332631E-01             NaN             NaN             NaN
  9.0293  0.21981651E+00  0.21981651E+00  0.11546375E-01             NaN             NaN             NaN
  9.0671  0.21034040E+00  0.21034040E+00  0.11662762E-01             NaN             NaN             NaN
  9.1049  0.19887390E+00  0.19887390E+00  0.11708063E-01             NaN             NaN             NaN
  9.1426  0.18645421E+00  0.18645421E+00  0.11727630E-01             NaN             NaN             NaN
  9.1804  0.17418567E+00  0.17418567E+00  0.11769790E-01             NaN             NaN             NaN
  9.2182  0.16299580E+00  0.16299580E+00  0.11853447E-01             NaN             NaN             NaN
  9.2560  0.15329457E+00  0.15329457E+00  0.12000281E-01             NaN             NaN             NaN
  9.2938  0.14493640E+00  0.14493640E+00  0.12185883E-01             NaN             NaN             NaN
  9.3315  0.13733994E+00  0.13733994E+00  0.12369508E-01             NaN             NaN             NaN
  9.3693  0.12989450E+00  0.12989450E+00  0.12511530E-01             NaN             NaN             NaN
  9.4071  0.12189311E+00  0.12189311E+00  0.12578527E-01             NaN             NaN             NaN
  9.4449  0.11313308E+00  0.11313308E+00  0.12554585E-01             NaN             NaN             NaN
  9.4827  0.10379100E+00  0.10379100E+00  0.12469124E-01             NaN             NaN             NaN
  9.5204  0.94577462E-01  0.94577462E-01  0.12350567E-01             NaN             NaN             NaN
  9.5582  0.86203128E-01  0.86203128E-01  0.12245075E-01             NaN             NaN             NaN
  9.5960  0.79217517E-01  0.79217517E-01  0.12194533E-01             NaN             NaN             NaN
  9.6338  0.73908035E-01  0.73908035E-01  0.12237012E-01             NaN             NaN             NaN
  9.6716  0.70036985E-01  0.70036985E-01  0.12378064E-01             NaN             NaN             NaN
  9.7093  0.67241153E-01  0.67241153E-01  0.12619203E-01             NaN             NaN             NaN
  9.7471  0.65031928E-01  0.65031928E-01  0.12949636E-01             NaN             NaN             NaN
  9.7849  0.63071331E-01  0.63071331E-01  0.13359001E-01             NaN             NaN             NaN
  9.8227  0.61142571E-01  0.61142571E-01  0.13815012E-01             NaN             NaN             NaN
  9.8604  0.59168361E-01  0.59168361E-01  0.14294962E-01             NaN             NaN             NaN
  9.8982  0.57189292E-01  0.57189292E-01  0.14762267E-01             NaN             NaN             NaN
  9.9360  0.55266864E-01  0.55266864E-01  0.15182040E-01             NaN             NaN             NaN
  9.9738  0.53502873E-01  0.53502873E-01  0.15523755E-01             NaN             NaN             NaN
 10.0116  0.51927510E-01  0.51927510E-01  0.15783309E-01             NaN             NaN             NaN
 10.0493  0.50593998E-01  0.50593998E-01  0.15981709E-01             NaN             NaN             NaN
 10.0871  0.49654099E-01  0.49654099E-01  0.16194104E-01             NaN             NaN             NaN
 10.1249  0.49239072E-01  0.49239072E-01  0.16547791E-01             NaN             NaN             NaN
 10.1627  0.49535410E-01  0.49535410E-01  0.17221162E-01             NaN             NaN             NaN
 10.2005  0.50724875E-01  0.50724875E-01  0.18406295E-01             NaN             NaN             NaN
 10.2382  0.52969496E-01  0.52969496E-01  0.20271446E-01             NaN             NaN             NaN
 10.2760  0.56235007E-01  0.56235007E-01  0.22911924E-01             NaN             NaN             NaN
 10.3138  0.60452560E-01  0.60452560E-01  0.26333542E-01             NaN             NaN             NaN
 10.3516  0.65289424E-01  0.65289424E-01  0.30461743E-01             NaN             NaN             NaN
 10.3894  0.70363971E-01  0.70363971E-01  0.35170371E-01             NaN             NaN             NaN
 10.4271  0.75167235E-01  0.75167235E-01  0.40314711E-01             NaN             NaN             NaN
 10.4649  0.79179741E-01  0.79179741E-01  0.45748138E-01             NaN             NaN             NaN
 10.5027  0.81939129E-01  0.81939129E-01  0.51320628E-01             NaN             NaN             NaN
 10.5405  0.83130398E-01  0.83130398E-01  0.56860671E-01             NaN             NaN             NaN
 10.5783  0.82663928E-01  0.82663928E-01  0.62146490E-01             NaN             NaN             NaN
 10.6160  0.80674301E-01  0.80674301E-01  0.66879455E-01             NaN             NaN             NaN
 10.6538  0.77489143E-01  0.77489143E-01  0.70674476E-01             NaN             NaN             NaN
 10.6916  0.73569467E-01  0.73569467E-01  0.73144325E-01             NaN             NaN             NaN
 10.7294  0.69351026E-01  0.69351026E-01  0.74074419E-01             NaN             NaN             NaN
 10.7672  0.65305566E-01  0.65305566E-01  0.73645230E-01             NaN             NaN             NaN
 10.8049  0.61823349E-01  0.61823349E-01  0.72469134E-01             NaN             NaN             NaN
 10.8427  0.59208945E-01  0.59208945E-01  0.71338495E-01             NaN             NaN             NaN
 10.8805  0.57633545E-01  0.57633545E-01  0.70868934E-01             NaN             NaN             NaN
 10.9183  0.57100737E-01  0.57100737E-01  0.71342615E-01             NaN             NaN             NaN
 10.9561  0.57432781E-01  0.57432781E-01  0.72769868E-01             NaN             NaN             NaN
 10.9938  0.58371033E-01  0.58371033E-01  0.75031438E-01             NaN             NaN             NaN
 11.0316  0.59546654E-01  0.59546654E-01  0.77984414E-01             NaN             NaN             NaN
 11.0694  0.60645550E-01  0.60645550E-01  0.81515805E-01             NaN             NaN             NaN
 11.1072  0.61459213E-01  0.61459213E-01  0.85552550E-01             NaN             NaN             NaN
 11.1450  0.61965163E-01  0.61965163E-01  0.90064726E-01             NaN             NaN             NaN
 11.1827  0.62356427E-01  0.62356427E-01  0.95052094E-01             NaN             NaN             NaN
 11.2205  0.63014578E-01  0.63014578E-01  0.10054015E+00             NaN             NaN             NaN
 11.2583  0.64319197E-01  0.64319197E-01  0.10656342E+00             NaN             NaN             NaN
 11.2961  0.66553170E-01  0.66553170E-01  0.11314921E+00             NaN             NaN             NaN
 11.3338  0.69808552E-01  0.69808552E-01  0.12028760E+00             NaN             NaN             NaN
