2.63, 9.095723, -9.079050, 1.6692
2.65, 9.304812, -9.130317, 1.7173
2.67, 9.517081, -9.170026, 1.7625
2.69, 9.732554, -9.199052, 1.8072
2.71, 9.951256, -9.217995, 1.8533
2.73, 10.173208, -9.227655, 1.9004
2.75, 10.398438, -9.229013, 1.9489
2.77, 10.626966, -9.222667, 1.9991
2.79, 10.858820, -9.209932, 2.0504
2.81, 11.094021, -9.191738, 2.0967
2.83, 11.332594, -9.168200, 2.1325
