      #Energy        TDOS
     -14.25031       0.00000
     -14.16331       0.00000
     -14.07631       0.00000
     -13.98931       0.00000
     -13.90231       0.00000
     -13.81531       0.00000
     -13.72831       0.00000
     -13.64131       0.00000
     -13.55431       0.00000
     -13.46731       0.00000
     -13.38031       0.00000
     -13.29331       0.00000
     -13.20631       0.00000
     -13.11931       0.00000
     -13.03231       0.00000
     -12.94531       0.00000
     -12.85831       0.00000
     -12.77131       0.00000
     -12.68431       0.00000
     -12.59731       0.00001
     -12.51031       0.00007
     -12.42331       0.00035
     -12.33631       0.00126
     -12.24931       0.00362
     -12.16231       0.00843
     -12.07531       0.01646
     -11.98831       0.02795
     -11.90131       0.04263
     -11.81431       0.06005
     -11.72731       0.07987
     -11.64031       0.10189
     -11.55331       0.12586
     -11.46631       0.15154
     -11.37931       0.17910
     -11.29231       0.20865
     -11.20531       0.23974
     -11.11831       0.27204
     -11.03131       0.30606
     -10.94431       0.34239
     -10.85731       0.38057
     -10.77031       0.41963
     -10.68331       0.45971
     -10.59631       0.50218
     -10.50931       0.54779
     -10.42231       0.59549
     -10.33531       0.64385
     -10.24831       0.69351
     -10.16131       0.74709
     -10.07431       0.80628
      -9.98831       0.86988
      -9.90131       0.93574
      -9.81431       1.00364
      -9.72731       1.07465
      -9.64031       1.14784
      -9.55331       1.21955
      -9.46631       1.28702
      -9.37931       1.35094
      -9.29231       1.41335
      -9.20531       1.47445
      -9.11831       1.53273
      -9.03131       1.58729
      -8.94431       1.63897
      -8.85731       1.68884
      -8.77031       1.73631
      -8.68331       1.77997
      -8.59631       1.81979
      -8.50931       1.85713
      -8.42231       1.89230
      -8.33531       1.92351
      -8.24831       1.94877
      -8.16131       1.96826
      -8.07431       1.98423
      -7.98731       1.99886
      -7.90031       2.01277
      -7.81331       2.02617
      -7.72631       2.04116
      -7.63931       2.06167
      -7.55231       2.09002
      -7.46531       2.12455
      -7.37831       2.16330
      -7.29131       2.21005
      -7.20431       2.27335
      -7.11731       2.35771
      -7.03031       2.45734
      -6.94331       2.56011
      -6.85631       2.65609
      -6.76931       2.74163
      -6.68231       2.81734
      -6.59531       2.88492
      -6.50831       2.94600
      -6.42131       3.00215
      -6.33431       3.05422
      -6.24731       3.10228
      -6.16031       3.14709
      -6.07331       3.18997
      -5.98631       3.23129
      -5.89931       3.27060
      -5.81231       3.30764
      -5.72531       3.34247
      -5.63831       3.37532
      -5.55231       3.40638
      -5.46531       3.43569
      -5.37831       3.46386
      -5.29131       3.49207
      -5.20431       3.52010
      -5.11731       3.54599
      -5.03031       3.56886
      -4.94331       3.59041
      -4.85631       3.61297
      -4.76931       3.63851
      -4.68231       3.67061
      -4.59531       3.71481
      -4.50831       3.77486
      -4.42131       3.84965
      -4.33431       3.93499
      -4.24731       4.02666
      -4.16031       4.12121
      -4.07331       4.21533
      -3.98631       4.30683
      -3.89931       4.39633
      -3.81231       4.48670
      -3.72531       4.58008
      -3.63831       4.67537
      -3.55131       4.76965
      -3.46431       4.86216
      -3.37731       4.95623
      -3.29031       5.05760
      -3.20331       5.17033
      -3.11631       5.29323
      -3.02931       5.42109
      -2.94231       5.54935
      -2.85531       5.67629
      -2.76831       5.80129
      -2.68131       5.92280
      -2.59431       6.04031
      -2.50731       6.15708
      -2.42031       6.27781
      -2.33331       6.40223
      -2.24631       6.52405
      -2.15931       6.63773
      -2.07231       6.74385
      -1.98531       6.84718
      -1.89831       6.95165
      -1.81131       7.05741
      -1.72431       7.16192
      -1.63731       7.26278
      -1.55031       7.35911
      -1.46331       7.45009
      -1.37631       7.53382
      -1.28931       7.60839
      -1.20231       7.67288
      -1.11531       7.72758
      -1.02931       7.77399
      -0.94231       7.81434
      -0.85531       7.85078
      -0.76831       7.88443
      -0.68131       7.91479
      -0.59431       7.94043
      -0.50731       7.96063
      -0.42031       7.97571
      -0.33331       7.98639
      -0.24631       7.99337
      -0.15931       7.99736
      -0.07231       7.99924
       0.01469       8.00000
       0.10169       8.00049
       0.18869       8.00152
       0.27569       8.00416
       0.36269       8.00975
       0.44969       8.01955
       0.53669       8.03431
       0.62369       8.05442
       0.71069       8.08041
       0.79769       8.11278
       0.88469       8.15120
       0.97169       8.19445
       1.05869       8.24146
       1.14569       8.29208
       1.23269       8.34598
       1.31969       8.40187
       1.40669       8.45972
       1.49369       8.52372
       1.58069       8.60033
       1.66769       8.69214
       1.75469       8.79591
       1.84169       8.90755
       1.92869       9.02645
       2.01569       9.15348
       2.10269       9.28678
       2.18969       9.42082
       2.27669       9.54868
       2.36369       9.66567
       2.45069       9.77161
       2.53769       9.87038
       2.62469       9.96749
       2.71169      10.06765
       2.79869      10.17472
       2.88569      10.29449
       2.97269      10.43423
       3.05969      10.59484
       3.14669      10.76554
       3.23369      10.93132
       3.32069      11.08458
       3.40669      11.22666
       3.49369      11.36166
       3.58069      11.49196
       3.66769      11.61734
       3.75469      11.73676
       3.84169      11.85149
       3.92869      11.96539
       4.01569      12.08103
       4.10269      12.19706
       4.18969      12.31027
       4.27669      12.41878
       4.36369      12.52415
       4.45069      12.63075
       4.53769      12.74204
       4.62469      12.85807
       4.71169      12.97623
       4.79869      13.09283
       4.88569      13.20356
       4.97269      13.30454
       5.05969      13.39448
       5.14669      13.47535
       5.23369      13.55172
       5.32069      13.63042
       5.40769      13.71933
       5.49469      13.82296
       5.58169      13.93913
       5.66869      14.06103
       5.75569      14.18132
       5.84269      14.29314
       5.92969      14.39047
       6.01669      14.47082
       6.10369      14.53716
       6.19069      14.59576
       6.27769      14.65158
