3.25, 8.582031, -9.195355, 0.0005
3.27, 8.741446, -9.238870, 0.0013
3.29, 8.902822, -9.273512, 0.0006
3.31, 9.066173, -9.299498, 0.0005
3.33, 9.231509, -9.317465, 0.0087
3.35, 9.398844, -9.328043, 0.0011
3.37, 9.568188, -9.331632, 0.0009
3.39, 9.739555, -9.328508, -0.0007
3.41, 9.912955, -9.319465, -0.0021
3.43, 10.088402, -9.304727, 0.0011
3.45, 10.265906, -9.284627, 0.0007
