 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.52714000E+01  0.11375997E+07  0.11375997E+07  0.11375997E+07  0.59400586E+04  0.59400586E+04  0.59400586E+04
  0.52965000E+01  0.11305977E+07  0.11305977E+07  0.11305977E+07  0.59683425E+04  0.59683425E+04  0.59683425E+04
  0.53216000E+01  0.11235220E+07  0.11235220E+07  0.11235220E+07  0.59966263E+04  0.59966263E+04  0.59966263E+04
  0.53467000E+01  0.11160309E+07  0.11160309E+07  0.11160309E+07  0.42715666E+04  0.42715666E+04  0.42715666E+04
  0.53718000E+01  0.11077856E+07  0.11077856E+07  0.11077856E+07  0.42916194E+04  0.42916194E+04  0.42916194E+04
  0.53969000E+01  0.10984856E+07  0.10984856E+07  0.10984856E+07  0.49010039E+04  0.49010039E+04  0.49010039E+04
  0.54220000E+01  0.10879931E+07  0.10879931E+07  0.10879931E+07  0.35368387E+04  0.35368387E+04  0.35368387E+04
  0.54471000E+01  0.10763608E+07  0.10763608E+07  0.10763608E+07  0.35532117E+04  0.35532117E+04  0.35532117E+04
  0.54722000E+01  0.10639578E+07  0.10639578E+07  0.10639578E+07  0.35695848E+04  0.35695848E+04  0.35695848E+04
  0.54973000E+01  0.10513699E+07  0.10513699E+07  0.10513699E+07  0.19142408E+04  0.19142408E+04  0.19142408E+04
  0.55224000E+01  0.10394479E+07  0.10394479E+07  0.10394479E+07  0.19229810E+04  0.19229810E+04  0.19229810E+04
  0.55475000E+01  0.10291633E+07  0.10291633E+07  0.10291633E+07  0.25588101E+04  0.25588101E+04  0.25588101E+04
  0.55726000E+01  0.10215022E+07  0.10215022E+07  0.10215022E+07  0.25703876E+04  0.25703876E+04  0.25703876E+04
  0.55977000E+01  0.10172515E+07  0.10172515E+07  0.10172515E+07  0.25819651E+04  0.25819651E+04  0.25819651E+04
  0.56228000E+01  0.10169268E+07  0.10169268E+07  0.10169268E+07  0.25935425E+04  0.25935425E+04  0.25935425E+04
  0.56479000E+01  0.10206618E+07  0.10206618E+07  0.10206618E+07  0.40477677E+04  0.40477677E+04  0.40477677E+04
  0.56730000E+01  0.10282024E+07  0.10282024E+07  0.10282024E+07  0.40657565E+04  0.40657565E+04  0.40657565E+04
  0.56981000E+01  0.10389668E+07  0.10389668E+07  0.10389668E+07  0.40837453E+04  0.40837453E+04  0.40837453E+04
  0.57232000E+01  0.10521610E+07  0.10521610E+07  0.10521610E+07  0.58007280E+04  0.58007280E+04  0.58007280E+04
  0.57483000E+01  0.10668849E+07  0.10668849E+07  0.10668849E+07  0.58261680E+04  0.58261680E+04  0.58261680E+04
  0.57735000E+01  0.10822640E+07  0.10822640E+07  0.10822640E+07  0.58517094E+04  0.58517094E+04  0.58517094E+04
  0.57986000E+01  0.10974601E+07  0.10974601E+07  0.10974601E+07  0.58771494E+04  0.58771494E+04  0.58771494E+04
  0.58237000E+01  0.11118065E+07  0.11118065E+07  0.11118065E+07  0.59025894E+04  0.59025894E+04  0.59025894E+04
  0.58488000E+01  0.11248019E+07  0.11248019E+07  0.11248019E+07  0.59280294E+04  0.59280294E+04  0.59280294E+04
  0.58739000E+01  0.11361706E+07  0.11361706E+07  0.11361706E+07  0.46803282E+04  0.46803282E+04  0.46803282E+04
  0.58990000E+01  0.11458249E+07  0.11458249E+07  0.11458249E+07  0.47003279E+04  0.47003279E+04  0.47003279E+04
  0.59241000E+01  0.11538203E+07  0.11538203E+07  0.11538203E+07  0.47203276E+04  0.47203276E+04  0.47203276E+04
  0.59492000E+01  0.11603527E+07  0.11603527E+07  0.11603527E+07  0.47403273E+04  0.47403273E+04  0.47403273E+04
  0.59743000E+01  0.11657284E+07  0.11657284E+07  0.11657284E+07  0.47603270E+04  0.47603270E+04  0.47603270E+04
  0.59994000E+01  0.11702205E+07  0.11702205E+07  0.11702205E+07  0.47803267E+04  0.47803267E+04  0.47803267E+04
  0.60245000E+01  0.11741224E+07  0.11741224E+07  0.11741224E+07  0.48003264E+04  0.48003264E+04  0.48003264E+04
  0.60496000E+01  0.11775820E+07  0.11775820E+07  0.11775820E+07  0.48203261E+04  0.48203261E+04  0.48203261E+04
  0.60747000E+01  0.11806755E+07  0.11806755E+07  0.11806755E+07  0.48403258E+04  0.48403258E+04  0.48403258E+04
  0.60998000E+01  0.11833325E+07  0.11833325E+07  0.11833325E+07  0.48603255E+04  0.48603255E+04  0.48603255E+04
  0.61249000E+01  0.11853791E+07  0.11853791E+07  0.11853791E+07  0.28251385E+04  0.28251385E+04  0.28251385E+04
  0.61500000E+01  0.11865758E+07  0.11865758E+07  0.11865758E+07  0.28367160E+04  0.28367160E+04  0.28367160E+04
  0.61751000E+01  0.11866353E+07  0.11866353E+07  0.11866353E+07  0.28482935E+04  0.28482935E+04  0.28482935E+04
  0.62002000E+01  0.11852687E+07  0.11852687E+07  0.11852687E+07  0.28598710E+04  0.28598710E+04  0.28598710E+04
  0.62253000E+01  0.11822172E+07  0.11822172E+07  0.11822172E+07  0.28714485E+04  0.28714485E+04  0.28714485E+04
  0.62504000E+01  0.11772635E+07  0.11772635E+07  0.11772635E+07  0.28830260E+04  0.28830260E+04  0.28830260E+04
  0.62755000E+01  0.11702735E+07  0.11702735E+07  0.11702735E+07  0.28946034E+04  0.28946034E+04  0.28946034E+04
  0.63006000E+01  0.11612032E+07  0.11612032E+07  0.11612032E+07  0.29061809E+04  0.29061809E+04  0.29061809E+04
  0.63257000E+01  0.11500800E+07  0.11500800E+07  0.11500800E+07  0.29177584E+04  0.29177584E+04  0.29177584E+04
  0.63508000E+01  0.11370403E+07  0.11370403E+07  0.11370403E+07  0.29293359E+04  0.29293359E+04  0.29293359E+04
  0.63759000E+01  0.11223246E+07  0.11223246E+07  0.11223246E+07  0.29409134E+04  0.29409134E+04  0.29409134E+04
  0.64010000E+01  0.11063155E+07  0.11063155E+07  0.11063155E+07  0.29524909E+04  0.29524909E+04  0.29524909E+04
  0.64261000E+01  0.10894892E+07  0.10894892E+07  0.10894892E+07  0.29640684E+04  0.29640684E+04  0.29640684E+04
  0.64512000E+01  0.10724245E+07  0.10724245E+07  0.10724245E+07  0.29756459E+04  0.29756459E+04  0.29756459E+04
  0.64763000E+01  0.10558226E+07  0.10558226E+07  0.10558226E+07  0.29872234E+04  0.29872234E+04  0.29872234E+04
  0.65014000E+01  0.10403805E+07  0.10403805E+07  0.10403805E+07  0.29988009E+04  0.29988009E+04  0.29988009E+04
  0.65265000E+01  0.10267888E+07  0.10267888E+07  0.10267888E+07  0.30103784E+04  0.30103784E+04  0.30103784E+04
  0.65516000E+01  0.10155874E+07  0.10155874E+07  0.10155874E+07  0.30219558E+04  0.30219558E+04  0.30219558E+04
  0.65767000E+01  0.10072196E+07  0.10072196E+07  0.10072196E+07  0.30335333E+04  0.30335333E+04  0.30335333E+04
  0.66018000E+01  0.10018211E+07  0.10018211E+07  0.10018211E+07  0.30451108E+04  0.30451108E+04  0.30451108E+04
  0.66269000E+01  0.99938553E+06  0.99938553E+06  0.99938553E+06  0.30566883E+04  0.30566883E+04  0.30566883E+04
  0.66520000E+01  0.99963523E+06  0.99963523E+06  0.99963523E+06  0.30682658E+04  0.30682658E+04  0.30682658E+04
  0.66771000E+01  0.10021989E+07  0.10021989E+07  0.10021989E+07  0.30798433E+04  0.30798433E+04  0.30798433E+04
  0.67022000E+01  0.10065910E+07  0.10065910E+07  0.10065910E+07  0.30914208E+04  0.30914208E+04  0.30914208E+04
  0.67273000E+01  0.10123274E+07  0.10123274E+07  0.10123274E+07  0.31029983E+04  0.31029983E+04  0.31029983E+04
  0.67524000E+01  0.10189562E+07  0.10189562E+07  0.10189562E+07  0.31145758E+04  0.31145758E+04  0.31145758E+04
  0.67775000E+01  0.10260351E+07  0.10260351E+07  0.10260351E+07  0.31261533E+04  0.31261533E+04  0.31261533E+04
  0.68026000E+01  0.10333013E+07  0.10333013E+07  0.10333013E+07  0.31377308E+04  0.31377308E+04  0.31377308E+04
  0.68277000E+01  0.10404914E+07  0.10404914E+07  0.10404914E+07  0.23775056E+04  0.23775056E+04  0.23775056E+04
  0.68528000E+01  0.10474687E+07  0.10474687E+07  0.10474687E+07  0.23862458E+04  0.23862458E+04  0.23862458E+04
  0.68779000E+01  0.10541197E+07  0.10541197E+07  0.10541197E+07  0.23949860E+04  0.23949860E+04  0.23949860E+04
  0.69030000E+01  0.10603349E+07  0.10603349E+07  0.10603349E+07  0.24037262E+04  0.24037262E+04  0.24037262E+04
  0.69281000E+01  0.10660270E+07  0.10660270E+07  0.10660270E+07  0.31956182E+04  0.31956182E+04  0.31956182E+04
  0.69532000E+01  0.10710946E+07  0.10710946E+07  0.10710946E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69783000E+01  0.10754120E+07  0.10754120E+07  0.10754120E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70034000E+01  0.10787636E+07  0.10787636E+07  0.10787636E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70285000E+01  0.10810452E+07  0.10810452E+07  0.10810452E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70537000E+01  0.10820546E+07  0.10820546E+07  0.10820546E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70788000E+01  0.10816303E+07  0.10816303E+07  0.10816303E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71039000E+01  0.10796854E+07  0.10796854E+07  0.10796854E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71290000E+01  0.10762189E+07  0.10762189E+07  0.10762189E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71541000E+01  0.10712271E+07  0.10712271E+07  0.10712271E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71792000E+01  0.10648383E+07  0.10648383E+07  0.10648383E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72043000E+01  0.10572135E+07  0.10572135E+07  0.10572135E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72294000E+01  0.10485663E+07  0.10485663E+07  0.10485663E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72545000E+01  0.10391394E+07  0.10391394E+07  0.10391394E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72796000E+01  0.10291871E+07  0.10291871E+07  0.10291871E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73047000E+01  0.10189534E+07  0.10189534E+07  0.10189534E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73298000E+01  0.10086134E+07  0.10086134E+07  0.10086134E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73549000E+01  0.99835536E+06  0.99835536E+06  0.99835536E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73800000E+01  0.98832560E+06  0.98832560E+06  0.98832560E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74051000E+01  0.97862373E+06  0.97862373E+06  0.97862373E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74302000E+01  0.96935893E+06  0.96935893E+06  0.96935893E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74553000E+01  0.96065831E+06  0.96065831E+06  0.96065831E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74804000E+01  0.95265300E+06  0.95265300E+06  0.95265300E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75055000E+01  0.94556064E+06  0.94556064E+06  0.94556064E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75306000E+01  0.93959334E+06  0.93959334E+06  0.93959334E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
