
  0.00000000   10.00000000   0.00000
  0.00000000  -10.00000000   0.00000
  0.26453354  -10.00000000   0.00000
  0.26453354   10.00000000   0.00000
  0.26453354  -10.00000000   0.00000
  0.45158700  -10.00000000   0.00000
  0.45158700   10.00000000   0.00000
  0.45158700  -10.00000000   0.00000
  0.58385377  -10.00000000   0.00000
  0.58385377   10.00000000   0.00000
  0.58385377  -10.00000000   0.00000
  0.81294654  -10.00000000   0.00000
  0.81294654   10.00000000   0.00000
  0.81294654  -10.00000000   0.00000
  1.00000000  -10.00000000   0.00000
  1.00000000   10.00000000   0.00000
  0.00000000   10.00000000   0.00000
  0.00000000  -10.00000000   0.00000
  0.00000000    0.00000000   0.00000
  1.00000000    0.00000000   0.00000
