      #Energy        TDOS
     -14.25229       0.00000
     -14.16529       0.00000
     -14.07829       0.00000
     -13.99129       0.00000
     -13.90429       0.00000
     -13.81729       0.00000
     -13.73029       0.00000
     -13.64329       0.00000
     -13.55629       0.00000
     -13.46929       0.00000
     -13.38229       0.00000
     -13.29529       0.00000
     -13.20829       0.00000
     -13.12129       0.00000
     -13.03429       0.00000
     -12.94729       0.00000
     -12.86029       0.00000
     -12.77329       0.00000
     -12.68629       0.00003
     -12.59929       0.00021
     -12.51229       0.00120
     -12.42529       0.00508
     -12.33829       0.01595
     -12.25129       0.03818
     -12.16429       0.07213
     -12.07729       0.11230
     -11.99029       0.15150
     -11.90329       0.18570
     -11.81629       0.21500
     -11.72929       0.24080
     -11.64229       0.26430
     -11.55629       0.28600
     -11.46929       0.30720
     -11.38229       0.32740
     -11.29529       0.34610
     -11.20829       0.36570
     -11.12129       0.38590
     -11.03429       0.40330
     -10.94729       0.42080
     -10.86029       0.44260
     -10.77329       0.46350
     -10.68629       0.47970
     -10.59929       0.49900
     -10.51229       0.52610
     -10.42529       0.55220
     -10.33829       0.57240
     -10.25129       0.59890
     -10.16429       0.64240
     -10.07729       0.69280
      -9.99029       0.73680
      -9.90329       0.77930
      -9.81629       0.82120
      -9.72929       0.83850
      -9.64229       0.81870
      -9.55529       0.78710
      -9.46829       0.76600
      -9.38129       0.74350
      -9.29429       0.70810
      -9.20729       0.67310
      -9.12029       0.64770
      -9.03329       0.62050
      -8.94629       0.58500
      -8.85929       0.55150
      -8.77229       0.52330
      -8.68629       0.48990
      -8.59929       0.44920
      -8.51229       0.41060
      -8.42529       0.37410
      -8.33829       0.32770
      -8.25129       0.26830
      -8.16429       0.20950
      -8.07729       0.16720
      -7.99029       0.14500
      -7.90329       0.14170
      -7.81629       0.16570
      -7.72929       0.22140
      -7.64229       0.28640
      -7.55529       0.33610
      -7.46829       0.38950
      -7.38129       0.49060
      -7.29429       0.65120
      -7.20729       0.84820
      -7.12029       1.04500
      -7.03329       1.17900
      -6.94629       1.18400
      -6.85929       1.07100
      -6.77229       0.92280
      -6.68529       0.80730
      -6.59829       0.73010
      -6.51129       0.67070
      -6.42429       0.61840
      -6.33729       0.57480
      -6.25029       0.54130
