2.59, 8.686989, -8.832785
2.61, 8.889790, -8.889887
2.63, 9.095723, -8.932948
2.65, 9.304812, -8.963377
2.67, 9.517081, -8.981789
2.69, 9.732554, -8.989368
2.71, 9.951256, -8.986785
2.73, 10.173208, -8.974819
2.75, 10.398438, -8.954119
2.77, 10.626966, -8.925482
2.79, 10.858820, -8.889611
