      #Energy        TDOS
       3.00080      37.73366
       3.05180      37.73366
       3.10280      37.73366
       3.15380      37.73366
       3.20380      37.73366
       3.25480      37.73366
       3.30580      37.73366
       3.35680      37.73366
       3.40780      37.73366
       3.45880      37.73366
       3.50880      37.73366
       3.55980      37.73366
       3.61080      37.73366
       3.66180      37.73366
       3.71280      37.73366
       3.76380      37.73366
       3.81380      37.73366
       3.86480      37.73366
       3.91580      37.73366
       3.96680      37.73366
       4.01780      37.73366
       4.06880      37.73366
       4.11880      37.73366
       4.16980      37.73366
       4.22080      37.73366
       4.27180      37.73366
       4.32280      37.73366
       4.37380      37.73366
       4.42480      37.73366
       4.47480      37.73366
       4.52580      37.73366
