  #energy          xx             yy              zz              xy              yz              zx
  0.23505000E+01  0.55484085E-02  0.55484085E-02  0.55484085E-02             NaN             NaN             NaN
  0.23872000E+01  0.57666187E-02  0.57666187E-02  0.57666187E-02             NaN             NaN             NaN
  0.24239000E+01  0.60303826E-02  0.60303826E-02  0.60303826E-02             NaN             NaN             NaN
  0.24606000E+01  0.63760265E-02  0.63760265E-02  0.63760265E-02             NaN             NaN             NaN
  0.24974000E+01  0.68461556E-02  0.68461556E-02  0.68461556E-02             NaN             NaN             NaN
  0.25341000E+01  0.74900914E-02  0.74900914E-02  0.74900914E-02             NaN             NaN             NaN
  0.25708000E+01  0.83579176E-02  0.83579176E-02  0.83579176E-02             NaN             NaN             NaN
  0.26075000E+01  0.94936819E-02  0.94936819E-02  0.94936819E-02             NaN             NaN             NaN
  0.26443000E+01  0.10931744E-01  0.10931744E-01  0.10931744E-01             NaN             NaN             NaN
  0.26810000E+01  0.12682287E-01  0.12682287E-01  0.12682287E-01             NaN             NaN             NaN
  0.27177000E+01  0.14740058E-01  0.14740058E-01  0.14740058E-01             NaN             NaN             NaN
  0.27544000E+01  0.17083316E-01  0.17083316E-01  0.17083316E-01             NaN             NaN             NaN
  0.27912000E+01  0.19680554E-01  0.19680554E-01  0.19680554E-01             NaN             NaN             NaN
  0.28279000E+01  0.22490223E-01  0.22490223E-01  0.22490223E-01             NaN             NaN             NaN
  0.28646000E+01  0.25477342E-01  0.25477342E-01  0.25477342E-01             NaN             NaN             NaN
  0.29014000E+01  0.28605367E-01  0.28605367E-01  0.28605367E-01             NaN             NaN             NaN
  0.29381000E+01  0.31846869E-01  0.31846869E-01  0.31846869E-01             NaN             NaN             NaN
  0.29748000E+01  0.35173058E-01  0.35173058E-01  0.35173058E-01             NaN             NaN             NaN
  0.30115000E+01  0.38562826E-01  0.38562826E-01  0.38562826E-01             NaN             NaN             NaN
  0.30483000E+01  0.41991297E-01  0.41991297E-01  0.41991297E-01             NaN             NaN             NaN
  0.30850000E+01  0.45435322E-01  0.45435322E-01  0.45435322E-01             NaN             NaN             NaN
  0.31217000E+01  0.48862107E-01  0.48862107E-01  0.48862107E-01             NaN             NaN             NaN
  0.31584000E+01  0.52230436E-01  0.52230436E-01  0.52230436E-01             NaN             NaN             NaN
  0.31952000E+01  0.55480086E-01  0.55480086E-01  0.55480086E-01             NaN             NaN             NaN
  0.32319000E+01  0.58531117E-01  0.58531117E-01  0.58531117E-01             NaN             NaN             NaN
  0.32686000E+01  0.61287446E-01  0.61287446E-01  0.61287446E-01             NaN             NaN             NaN
  0.33053000E+01  0.63651429E-01  0.63651429E-01  0.63651429E-01             NaN             NaN             NaN
  0.33421000E+01  0.65556831E-01  0.65556831E-01  0.65556831E-01             NaN             NaN             NaN
  0.33788000E+01  0.67009987E-01  0.67009987E-01  0.67009987E-01             NaN             NaN             NaN
  0.34155000E+01  0.68114433E-01  0.68114433E-01  0.68114433E-01             NaN             NaN             NaN
  0.34522000E+01  0.69070068E-01  0.69070068E-01  0.69070068E-01             NaN             NaN             NaN
  0.34890000E+01  0.70122004E-01  0.70122004E-01  0.70122004E-01             NaN             NaN             NaN
  0.35257000E+01  0.71492684E-01  0.71492684E-01  0.71492684E-01             NaN             NaN             NaN
  0.35624000E+01  0.73341318E-01  0.73341318E-01  0.73341318E-01             NaN             NaN             NaN
  0.35991000E+01  0.75738106E-01  0.75738106E-01  0.75738106E-01             NaN             NaN             NaN
  0.36359000E+01  0.78690703E-01  0.78690703E-01  0.78690703E-01             NaN             NaN             NaN
  0.36726000E+01  0.82154069E-01  0.82154069E-01  0.82154069E-01             NaN             NaN             NaN
  0.37093000E+01  0.86064391E-01  0.86064391E-01  0.86064391E-01             NaN             NaN             NaN
  0.37460000E+01  0.90342222E-01  0.90342222E-01  0.90342222E-01             NaN             NaN             NaN
  0.37828000E+01  0.94902981E-01  0.94902981E-01  0.94902981E-01             NaN             NaN             NaN
  0.38195000E+01  0.99653281E-01  0.99653281E-01  0.99653281E-01             NaN             NaN             NaN
  0.38562000E+01  0.10448440E+00  0.10448440E+00  0.10448440E+00             NaN             NaN             NaN
  0.38930000E+01  0.10927513E+00  0.10927513E+00  0.10927513E+00             NaN             NaN             NaN
  0.39297000E+01  0.11389244E+00  0.11389244E+00  0.11389244E+00             NaN             NaN             NaN
  0.39664000E+01  0.11821857E+00  0.11821857E+00  0.11821857E+00             NaN             NaN             NaN
  0.40031000E+01  0.12217899E+00  0.12217899E+00  0.12217899E+00             NaN             NaN             NaN
  0.40399000E+01  0.12577298E+00  0.12577298E+00  0.12577298E+00             NaN             NaN             NaN
  0.40766000E+01  0.12907715E+00  0.12907715E+00  0.12907715E+00             NaN             NaN             NaN
  0.41133000E+01  0.13222972E+00  0.13222972E+00  0.13222972E+00             NaN             NaN             NaN
  0.41500000E+01  0.13536283E+00  0.13536283E+00  0.13536283E+00             NaN             NaN             NaN
  0.41868000E+01  0.13857309E+00  0.13857309E+00  0.13857309E+00             NaN             NaN             NaN
  0.42235000E+01  0.14187421E+00  0.14187421E+00  0.14187421E+00             NaN             NaN             NaN
  0.42602000E+01  0.14521643E+00  0.14521643E+00  0.14521643E+00             NaN             NaN             NaN
  0.42969000E+01  0.14851185E+00  0.14851185E+00  0.14851185E+00             NaN             NaN             NaN
  0.43337000E+01  0.15169630E+00  0.15169630E+00  0.15169630E+00             NaN             NaN             NaN
  0.43704000E+01  0.15476216E+00  0.15476216E+00  0.15476216E+00             NaN             NaN             NaN
  0.44071000E+01  0.15779688E+00  0.15779688E+00  0.15779688E+00             NaN             NaN             NaN
  0.44438000E+01  0.16094368E+00  0.16094368E+00  0.16094368E+00             NaN             NaN             NaN
  0.44806000E+01  0.16436063E+00  0.16436063E+00  0.16436063E+00             NaN             NaN             NaN
  0.45173000E+01  0.16814497E+00  0.16814497E+00  0.16814497E+00             NaN             NaN             NaN
  0.45540000E+01  0.17232118E+00  0.17232118E+00  0.17232118E+00             NaN             NaN             NaN
  0.45907000E+01  0.17680337E+00  0.17680337E+00  0.17680337E+00             NaN             NaN             NaN
  0.46275000E+01  0.18141741E+00  0.18141741E+00  0.18141741E+00             NaN             NaN             NaN
  0.46642000E+01  0.18592861E+00  0.18592861E+00  0.18592861E+00             NaN             NaN             NaN
  0.47009000E+01  0.19007387E+00  0.19007387E+00  0.19007387E+00             NaN             NaN             NaN
  0.47376000E+01  0.19363688E+00  0.19363688E+00  0.19363688E+00             NaN             NaN             NaN
  0.47744000E+01  0.19650065E+00  0.19650065E+00  0.19650065E+00             NaN             NaN             NaN
  0.48111000E+01  0.19870957E+00  0.19870957E+00  0.19870957E+00             NaN             NaN             NaN
  0.48478000E+01  0.20047756E+00  0.20047756E+00  0.20047756E+00             NaN             NaN             NaN
  0.48846000E+01  0.20215352E+00  0.20215352E+00  0.20215352E+00             NaN             NaN             NaN
  0.49213000E+01  0.20411817E+00  0.20411817E+00  0.20411817E+00             NaN             NaN             NaN
  0.49580000E+01  0.20671956E+00  0.20671956E+00  0.20671956E+00             NaN             NaN             NaN
  0.49947000E+01  0.21017988E+00  0.21017988E+00  0.21017988E+00             NaN             NaN             NaN
  0.50315000E+01  0.21456689E+00  0.21456689E+00  0.21456689E+00             NaN             NaN             NaN
  0.50682000E+01  0.21980012E+00  0.21980012E+00  0.21980012E+00             NaN             NaN             NaN
  0.51049000E+01  0.22562351E+00  0.22562351E+00  0.22562351E+00             NaN             NaN             NaN
  0.51416000E+01  0.23165208E+00  0.23165208E+00  0.23165208E+00             NaN             NaN             NaN
  0.51784000E+01  0.23740511E+00  0.23740511E+00  0.23740511E+00             NaN             NaN             NaN
  0.52151000E+01  0.24242822E+00  0.24242822E+00  0.24242822E+00             NaN             NaN             NaN
  0.52518000E+01  0.24640721E+00  0.24640721E+00  0.24640721E+00             NaN             NaN             NaN
  0.52885000E+01  0.24932340E+00  0.24932340E+00  0.24932340E+00             NaN             NaN             NaN
  0.53253000E+01  0.25146481E+00  0.25146481E+00  0.25146481E+00             NaN             NaN             NaN
  0.53620000E+01  0.25333105E+00  0.25333105E+00  0.25333105E+00             NaN             NaN             NaN
  0.53987000E+01  0.25545617E+00  0.25545617E+00  0.25545617E+00             NaN             NaN             NaN
  0.54354000E+01  0.25823380E+00  0.25823380E+00  0.25823380E+00             NaN             NaN             NaN
  0.54722000E+01  0.26183765E+00  0.26183765E+00  0.26183765E+00             NaN             NaN             NaN
  0.55089000E+01  0.26622095E+00  0.26622095E+00  0.26622095E+00             NaN             NaN             NaN
  0.55456000E+01  0.27111994E+00  0.27111994E+00  0.27111994E+00             NaN             NaN             NaN
  0.55823000E+01  0.27619218E+00  0.27619218E+00  0.27619218E+00             NaN             NaN             NaN
  0.56191000E+01  0.28104653E+00  0.28104653E+00  0.28104653E+00             NaN             NaN             NaN
  0.56558000E+01  0.28540506E+00  0.28540506E+00  0.28540506E+00             NaN             NaN             NaN
  0.56925000E+01  0.28910781E+00  0.28910781E+00  0.28910781E+00             NaN             NaN             NaN
  0.57292000E+01  0.29216758E+00  0.29216758E+00  0.29216758E+00             NaN             NaN             NaN
  0.57660000E+01  0.29464933E+00  0.29464933E+00  0.29464933E+00             NaN             NaN             NaN
  0.58027000E+01  0.29663012E+00  0.29663012E+00  0.29663012E+00             NaN             NaN             NaN
  0.58394000E+01  0.29815400E+00  0.29815400E+00  0.29815400E+00             NaN             NaN             NaN
  0.58762000E+01  0.29927893E+00  0.29927893E+00  0.29927893E+00             NaN             NaN             NaN
  0.59129000E+01  0.30012416E+00  0.30012416E+00  0.30012416E+00             NaN             NaN             NaN
  0.59496000E+01  0.30096254E+00  0.30096254E+00  0.30096254E+00             NaN             NaN             NaN
  0.59863000E+01  0.30219793E+00  0.30219793E+00  0.30219793E+00             NaN             NaN             NaN
  0.60231000E+01  0.30423750E+00  0.30423750E+00  0.30423750E+00             NaN             NaN             NaN
  0.60598000E+01  0.30743085E+00  0.30743085E+00  0.30743085E+00             NaN             NaN             NaN
  0.60965000E+01  0.31191745E+00  0.31191745E+00  0.31191745E+00             NaN             NaN             NaN
  0.61332000E+01  0.31761225E+00  0.31761225E+00  0.31761225E+00             NaN             NaN             NaN
  0.61700000E+01  0.32414872E+00  0.32414872E+00  0.32414872E+00             NaN             NaN             NaN
  0.62067000E+01  0.33090428E+00  0.33090428E+00  0.33090428E+00             NaN             NaN             NaN
  0.62434000E+01  0.33714068E+00  0.33714068E+00  0.33714068E+00             NaN             NaN             NaN
  0.62801000E+01  0.34211063E+00  0.34211063E+00  0.34211063E+00             NaN             NaN             NaN
  0.63169000E+01  0.34531195E+00  0.34531195E+00  0.34531195E+00             NaN             NaN             NaN
  0.63536000E+01  0.34656601E+00  0.34656601E+00  0.34656601E+00             NaN             NaN             NaN
  0.63903000E+01  0.34608468E+00  0.34608468E+00  0.34608468E+00             NaN             NaN             NaN
  0.64270000E+01  0.34440478E+00  0.34440478E+00  0.34440478E+00             NaN             NaN             NaN
  0.64638000E+01  0.34219793E+00  0.34219793E+00  0.34219793E+00             NaN             NaN             NaN
  0.65005000E+01  0.34014766E+00  0.34014766E+00  0.34014766E+00             NaN             NaN             NaN
  0.65372000E+01  0.33877610E+00  0.33877610E+00  0.33877610E+00             NaN             NaN             NaN
  0.65739000E+01  0.33843915E+00  0.33843915E+00  0.33843915E+00             NaN             NaN             NaN
  0.66107000E+01  0.33920374E+00  0.33920374E+00  0.33920374E+00             NaN             NaN             NaN
  0.66474000E+01  0.34092568E+00  0.34092568E+00  0.34092568E+00             NaN             NaN             NaN
  0.66841000E+01  0.34321398E+00  0.34321398E+00  0.34321398E+00             NaN             NaN             NaN
  0.67208000E+01  0.34553981E+00  0.34553981E+00  0.34553981E+00             NaN             NaN             NaN
  0.67576000E+01  0.34727478E+00  0.34727478E+00  0.34727478E+00             NaN             NaN             NaN
  0.67943000E+01  0.34789616E+00  0.34789616E+00  0.34789616E+00             NaN             NaN             NaN
  0.68310000E+01  0.34709430E+00  0.34709430E+00  0.34709430E+00             NaN             NaN             NaN
  0.68678000E+01  0.34495945E+00  0.34495945E+00  0.34495945E+00             NaN             NaN             NaN
  0.69045000E+01  0.34200299E+00  0.34200299E+00  0.34200299E+00             NaN             NaN             NaN
  0.69412000E+01  0.33895519E+00  0.33895519E+00  0.33895519E+00             NaN             NaN             NaN
  0.69779000E+01  0.33660074E+00  0.33660074E+00  0.33660074E+00             NaN             NaN             NaN
  0.70147000E+01  0.33552493E+00  0.33552493E+00  0.33552493E+00             NaN             NaN             NaN
  0.70514000E+01  0.33592559E+00  0.33592559E+00  0.33592559E+00             NaN             NaN             NaN
  0.70881000E+01  0.33765601E+00  0.33765601E+00  0.33765601E+00             NaN             NaN             NaN
  0.71248000E+01  0.34012997E+00  0.34012997E+00  0.34012997E+00             NaN             NaN             NaN
  0.71616000E+01  0.34256403E+00  0.34256403E+00  0.34256403E+00             NaN             NaN             NaN
  0.71983000E+01  0.34410836E+00  0.34410836E+00  0.34410836E+00             NaN             NaN             NaN
  0.72350000E+01  0.34406124E+00  0.34406124E+00  0.34406124E+00             NaN             NaN             NaN
  0.72717000E+01  0.34209608E+00  0.34209608E+00  0.34209608E+00             NaN             NaN             NaN
  0.73085000E+01  0.33836959E+00  0.33836959E+00  0.33836959E+00             NaN             NaN             NaN
  0.73452000E+01  0.33337859E+00  0.33337859E+00  0.33337859E+00             NaN             NaN             NaN
  0.73819000E+01  0.32773826E+00  0.32773826E+00  0.32773826E+00             NaN             NaN             NaN
  0.74186000E+01  0.32205988E+00  0.32205988E+00  0.32205988E+00             NaN             NaN             NaN
  0.74554000E+01  0.31681609E+00  0.31681609E+00  0.31681609E+00             NaN             NaN             NaN
  0.74921000E+01  0.31240472E+00  0.31240472E+00  0.31240472E+00             NaN             NaN             NaN
  0.75288000E+01  0.30915267E+00  0.30915267E+00  0.30915267E+00             NaN             NaN             NaN
  0.75655000E+01  0.30726114E+00  0.30726114E+00  0.30726114E+00             NaN             NaN             NaN
  0.76023000E+01  0.30674567E+00  0.30674567E+00  0.30674567E+00             NaN             NaN             NaN
  0.76390000E+01  0.30750866E+00  0.30750866E+00  0.30750866E+00             NaN             NaN             NaN
  0.76757000E+01  0.30922488E+00  0.30922488E+00  0.30922488E+00             NaN             NaN             NaN
  0.77124000E+01  0.31147954E+00  0.31147954E+00  0.31147954E+00             NaN             NaN             NaN
  0.77492000E+01  0.31376225E+00  0.31376225E+00  0.31376225E+00             NaN             NaN             NaN
  0.77859000E+01  0.31563710E+00  0.31563710E+00  0.31563710E+00             NaN             NaN             NaN
  0.78226000E+01  0.31678464E+00  0.31678464E+00  0.31678464E+00             NaN             NaN             NaN
  0.78594000E+01  0.31713093E+00  0.31713093E+00  0.31713093E+00             NaN             NaN             NaN
  0.78961000E+01  0.31674145E+00  0.31674145E+00  0.31674145E+00             NaN             NaN             NaN
  0.79328000E+01  0.31588867E+00  0.31588867E+00  0.31588867E+00             NaN             NaN             NaN
  0.79695000E+01  0.31488632E+00  0.31488632E+00  0.31488632E+00             NaN             NaN             NaN
  0.80063000E+01  0.31399223E+00  0.31399223E+00  0.31399223E+00             NaN             NaN             NaN
  0.80430000E+01  0.31342686E+00  0.31342686E+00  0.31342686E+00             NaN             NaN             NaN
  0.80797000E+01  0.31332467E+00  0.31332467E+00  0.31332467E+00             NaN             NaN             NaN
  0.81164000E+01  0.31369358E+00  0.31369358E+00  0.31369358E+00             NaN             NaN             NaN
  0.81532000E+01  0.31447320E+00  0.31447320E+00  0.31447320E+00             NaN             NaN             NaN
  0.81899000E+01  0.31552340E+00  0.31552340E+00  0.31552340E+00             NaN             NaN             NaN
  0.82266000E+01  0.31665009E+00  0.31665009E+00  0.31665009E+00             NaN             NaN             NaN
  0.82633000E+01  0.31770370E+00  0.31770370E+00  0.31770370E+00             NaN             NaN             NaN
  0.83001000E+01  0.31857090E+00  0.31857090E+00  0.31857090E+00             NaN             NaN             NaN
  0.83368000E+01  0.31921074E+00  0.31921074E+00  0.31921074E+00             NaN             NaN             NaN
  0.83735000E+01  0.31964941E+00  0.31964941E+00  0.31964941E+00             NaN             NaN             NaN
