      #Energy        TDOS
     -37.05463       0.00000
     -36.60363       0.00000
     -36.15163       0.00000
     -35.70063       0.00000
     -35.24863       0.00000
     -34.79763       0.00000
     -34.34663       0.00000
     -33.89463       0.00000
     -33.44363       0.00000
     -32.99163       0.00000
     -32.54063       0.00000
     -32.08863       0.00000
     -31.63763       0.00000
     -31.18563       0.00000
     -30.73463       3.36900
     -30.28263       3.19600
     -29.83163       4.48200
     -29.38063       0.00000
     -28.92863       0.00000
     -28.47763       0.00000
     -28.02563       0.00000
     -27.57463       0.00000
     -27.12263       0.00000
     -26.67163       0.00000
     -26.21963       0.00000
     -25.76863       0.00000
     -25.31663       0.00000
     -24.86563       0.00000
     -24.41363       0.00000
     -23.96263       0.00000
     -23.51163       0.00000
     -23.05963       0.00000
     -22.60863       0.00000
     -22.15663       0.00000
     -21.70563       0.00000
     -21.25363       0.00000
     -20.80263       0.00000
     -20.35063       0.00000
     -19.89963       0.00000
     -19.44763       0.00000
     -18.99663       0.00000
     -18.54463       0.00000
     -18.09363       0.00000
     -17.64263       0.00000
     -17.19063       0.00000
     -16.73963       0.00000
     -16.28763       0.00000
     -15.83663       0.00000
     -15.38463       0.00000
     -14.93363       0.00000
     -14.48163       0.00000
     -14.03063       0.00000
     -13.57863       0.00000
     -13.12763       0.00000
     -12.67663       0.00000
     -12.22463       0.00000
     -11.77363       0.00000
     -11.32163       0.00000
     -10.87063       0.00000
     -10.41863       0.00000
      -9.96763       0.00000
      -9.51563       0.00000
      -9.06463       0.00000
      -8.61263       0.00000
      -8.16163       0.00000
      -7.70963       0.00000
      -7.25863       0.00000
      -6.80763       0.00000
      -6.35563       0.00000
      -5.90463       0.00000
      -5.45263       0.04737
      -5.00163       0.07539
      -4.54963       0.10850
      -4.09863       0.15580
      -3.64663       0.52130
      -3.19563       1.05400
      -2.74363       1.46800
      -2.29263       1.41300
      -1.84063       0.42980
      -1.38963       2.93000
      -0.93863       1.15700
      -0.48663       1.20500
      -0.03563       1.70100
       0.41637       0.61510
       0.86737       0.47060
       1.31937       0.47780
       1.77037       0.71960
       2.22237       0.95800
       2.67337       1.30700
       3.12537       1.30400
       3.57637       1.44300
       4.02737       4.82400
       4.47937       0.95250
       4.93037       0.69530
       5.38237       0.61000
       5.83337       0.39140
       6.28537       0.40870
       6.73637       0.33900
       7.18837       0.31380
       7.63937       0.30150
       8.09137       0.28430
       8.54237       0.26650
       8.99437       0.24710
       9.44537       0.20510
       9.89637       0.28550
      10.34837       0.08483
      10.79937       0.40370
      11.25137       0.49900
      11.70237       0.54120
      12.15437       0.60840
      12.60537       0.56520
      13.05737       0.73680
      13.50837       0.88950
      13.96037       0.79960
      14.41137       0.75290
      14.86337       0.70700
      15.31437       0.63730
      15.76537       0.61320
      16.21737       0.76810
      16.66837       0.78940
      17.12037       0.99230
      17.57137       0.71750
      18.02337       0.63630
      18.47437       0.46740
      18.92637       0.45980
      19.37737       0.57880
      19.82937       0.65460
      20.28037       0.94600
      20.73137       0.66270
      21.18337       0.57120
      21.63437       0.56190
      22.08637       0.50270
      22.53737       0.43550
      22.98937       0.67950
      23.44037       0.52220
      23.89237       0.76570
      24.34337       0.87200
      24.79537       0.71210
      25.24637       0.71720
      25.69837       0.66440
      26.14937       0.62600
      26.60037       0.65540
      27.05237       0.66000
      27.50337       0.85780
      27.95537       0.89300
      28.40637       0.90510
      28.85837       0.95130
      29.30937       0.84510
      29.76137       0.78390
      30.21237       0.74780
      30.66437       0.59870
      31.11537       0.50550
      31.56737       0.56200
      32.01837       0.76010
      32.46937       1.06700
      32.92137       1.01300
      33.37237       0.96960
      33.82437       0.64780
      34.27537       0.72510
      34.72737       0.79900
      35.17837       0.75290
      35.63037       0.84630
      36.08137       0.89440
      36.53337       1.06800
      36.98437       1.98000
      37.43537       2.98600
      37.88737       1.61500
      38.33837       1.07100
      38.79037       1.14100
      39.24137       1.08500
      39.69337       1.06600
      40.14437       0.89180
      40.59637       0.97300
      41.04737       0.79160
      41.49937       0.56990
      41.95037       0.64000
      42.40237       0.61360
      42.85337       0.98380
      43.30437       0.84850
      43.75637       0.67700
      44.20737       0.63900
      44.65937       0.79800
      45.11037       0.89210
      45.56237       1.04200
      46.01337       1.06500
      46.46537       0.96220
      46.91637       0.91670
      47.36837       0.84310
      47.81937       0.83950
      48.27137       1.09300
      48.72237       0.81440
      49.17337       0.82100
      49.62537       0.92650
      50.07637       0.97370
      50.52837       0.87430
      50.97937       1.00900
      51.43137       0.94900
      51.88237       1.00200
      52.33437       0.98100
      52.78537       1.03700
      53.23737       1.04500
      53.68837       1.01400
      54.13937       1.04500
      54.59137       1.11600
      55.04237       1.21900
      55.49437       1.04300
      55.94537       0.93010
      56.39737       0.97120
      56.84837       1.03000
      57.30037       1.14600
      57.75137       0.98770
      58.20337       0.74860
      58.65437       0.87190
      59.10637       0.96620
      59.55737       1.09300
      60.00837       0.86260
      60.46037       0.84450
      60.91137       1.02800
      61.36337       1.03900
      61.81437       1.06200
      62.26637       0.93370
      62.71737       1.01100
      63.16937       1.05700
      63.62037       1.07300
      64.07237       0.98670
      64.52337       0.95030
      64.97537       0.95240
      65.42637       0.96320
      65.87737       1.06900
      66.32937       1.02300
      66.78037       0.93570
      67.23237       1.14800
      67.68337       1.22000
      68.13537       0.99560
      68.58637       1.03900
      69.03837       1.01200
      69.48937       1.08200
      69.94137       0.97590
      70.39237       1.03400
      70.84337       1.03900
      71.29537       0.98620
      71.74637       1.14500
      72.19837       1.42500
      72.64937       1.07800
      73.10137       1.00800
      73.55237       0.91200
      74.00437       0.94890
      74.45537       0.95730
      74.90737       1.05900
      75.35837       1.02500
      75.81037       1.28800
      76.26137       1.16500
      76.71237       1.02000
      77.16437       0.99550
      77.61537       0.91560
      78.06737       0.92260
      78.51837       0.70780
      78.97037       0.42510
      79.42137       0.30340
      79.87337       0.23880
      80.32437       0.11790
      80.77637       0.08173
      81.22737       0.08389
      81.67937       0.04192
      82.13037       0.01822
      82.58137       0.01618
      83.03337       0.01337
      83.48437       0.01240
      83.93637       0.01154
      84.38737       0.01076
      84.83937       0.01002
      85.29037       0.00926
      85.74237       0.00846
      86.19337       0.00808
      86.64537       0.00775
      87.09637       0.00718
      87.54737       0.00776
      87.99937       0.00509
      88.45037       0.00345
      88.90237       0.00308
      89.35337       0.00273
      89.80537       0.00240
      90.25637       0.00208
      90.70837       0.00178
      91.15937       0.00150
      91.61137       0.00124
      92.06237       0.00100
      92.51437       0.00000
      92.96537       0.00000
      93.41637       0.00000
      93.86837       0.00000
      94.31937       0.00000
      94.77137       0.00000
      95.22237       0.00000
      95.67437       0.00000
      96.12537       0.00000
      96.57737       0.00000
      97.02837       0.00000
      97.48037       0.00000
      97.93137       0.00000
      98.38337       0.00000
