      #Energy        TDOS
     -37.03304       0.00000
     -36.58404       0.00000
     -36.13504       0.00000
     -35.68604       0.00000
     -35.23804       0.00000
     -34.78904       0.00000
     -34.34004       0.00000
     -33.89104       0.00000
     -33.44304       0.00000
     -32.99404       0.00000
     -32.54504       0.00000
     -32.09604       0.00000
     -31.64804       0.00000
     -31.19904       0.00094
     -30.75004       0.25340
     -30.30204       1.31488
     -29.85304       3.12643
     -29.40404       5.02704
     -28.95504       5.96323
     -28.50704       6.00039
     -28.05804       6.00039
     -27.60904       6.00039
     -27.16004       6.00039
     -26.71204       6.00039
     -26.26304       6.00039
     -25.81404       6.00039
     -25.36504       6.00039
     -24.91704       6.00039
     -24.46804       6.00039
     -24.01904       6.00039
     -23.57004       6.00039
     -23.12204       6.00039
     -22.67304       6.00039
     -22.22404       6.00039
     -21.77604       6.00039
     -21.32704       6.00039
     -20.87804       6.00039
     -20.42904       6.00039
     -19.98104       6.00039
     -19.53204       6.00039
     -19.08304       6.00039
     -18.63404       6.00039
     -18.18604       6.00039
     -17.73704       6.00039
     -17.28804       6.00039
     -16.83904       6.00039
     -16.39104       6.00039
     -15.94204       6.00039
     -15.49304       6.00039
     -15.04504       6.00039
     -14.59604       6.00039
     -14.14704       6.00039
     -13.69804       6.00039
     -13.25004       6.00039
     -12.80104       6.00039
     -12.35204       6.00039
     -11.90304       6.00039
     -11.45504       6.00039
     -11.00604       6.00039
     -10.55704       6.00039
     -10.10804       6.00039
      -9.66004       6.00039
      -9.21104       6.00039
      -8.76204       6.00039
      -8.31404       6.00039
      -7.86504       6.00039
      -7.41604       6.00039
      -6.96704       6.00039
      -6.51904       6.00039
      -6.07004       6.00050
      -5.62104       6.00495
      -5.17204       6.02118
      -4.72404       6.05045
      -4.27504       6.09441
      -3.82604       6.16583
      -3.37704       6.36143
      -2.92904       6.75315
      -2.48004       7.29679
      -2.03104       7.84402
      -1.58304       8.30308
      -1.13404       8.92817
      -0.68504       9.61765
      -0.23604      10.23533
       0.21196      10.92167
       0.66096      11.43794
       1.10996      11.70651
       1.55896      11.92264
       2.00696      12.22506
       2.45596      12.61046
       2.90496      13.09399
       3.35396      13.69687
       3.80196      14.33901
       4.25096      15.14628
       4.69996      15.85595
       5.14896      16.21088
       5.59696      16.51597
       6.04596      16.75768
       6.49496      16.91063
       6.94296      17.08699
       7.39196      17.23159
       7.84096      17.35087
       8.28996      17.49139
       8.73796      17.61986
       9.18696      17.72049
       9.63596      17.82489
      10.08496      17.92000
      10.53296      18.01403
      10.98196      18.15428
      11.43096      18.34632
      11.87996      18.58399
      12.32796      18.83779
      12.77696      19.10176
      13.22596      19.40270
      13.67396      19.74024
      14.12296      20.12106
      14.57196      20.48092
      15.02096      20.79854
      15.46896      21.10702
      15.91796      21.37455
      16.36696      21.68299
      16.81596      22.04876
      17.26396      22.42338
      17.71296      22.79074
      18.16196      23.10519
