  #energy          xx             yy              zz              xy              yz              zx
  0.58700000E+00  0.17404663E+01  0.16929906E+01  0.25907319E+01  0.21298126E-02  0.55487526E-02  0.25207344E-01
  0.59900000E+00  0.16951351E+01  0.16548520E+01  0.26472290E+01  0.21298126E-02  0.37423915E-02  0.23271175E-01
  0.61100000E+00  0.16525741E+01  0.16191606E+01  0.27107617E+01  0.31906372E-02  0.37423915E-02  0.23271175E-01
  0.62300000E+00  0.16129936E+01  0.15860213E+01  0.27811485E+01  0.31906372E-02  0.35086411E-02  0.23271175E-01
  0.63490000E+00  0.15765085E+01  0.15555247E+01  0.28581113E+01  0.43448724E-02  0.35086411E-02  0.23271175E-01
  0.64690000E+00  0.15432100E+01  0.15277044E+01  0.29412838E+01  0.43448724E-02  0.35086411E-02  0.23271175E-01
  0.65890000E+00  0.15131238E+01  0.15025644E+01  0.30302030E+01  0.43448724E-02  0.35086411E-02  0.23271175E-01
  0.67090000E+00  0.14862107E+01  0.14800590E+01  0.31243436E+01  0.54177170E-02  0.35086411E-02  0.21213203E-01
  0.68290000E+00  0.14624103E+01  0.14601153E+01  0.32230937E+01  0.54177170E-02  0.35086411E-02  0.21213203E-01
  0.69480000E+00  0.14415942E+01  0.14426145E+01  0.33258037E+01  0.54177170E-02  0.35086411E-02  0.21213203E-01
  0.70680000E+00  0.14236114E+01  0.14274189E+01  0.34317571E+01  0.64820123E-02  0.35086411E-02  0.21213203E-01
  0.71880000E+00  0.14082810E+01  0.14143655E+01  0.35402227E+01  0.66355596E-02  0.35086411E-02  0.21213203E-01
  0.73080000E+00  0.13954073E+01  0.14032651E+01  0.36504391E+01  0.66355596E-02  0.35086411E-02  0.21213203E-01
  0.74280000E+00  0.13847780E+01  0.13939492E+01  0.37616393E+01  0.66355596E-02  0.33131892E-02  0.21213203E-01
  0.75470000E+00  0.13761717E+01  0.13862124E+01  0.38730671E+01  0.77123930E-02  0.33131892E-02  0.21213203E-01
  0.76670000E+00  0.13693913E+01  0.13798761E+01  0.39839673E+01  0.77123930E-02  0.33131892E-02  0.21213203E-01
  0.77870000E+00  0.13642224E+01  0.13747498E+01  0.40936205E+01  0.77123930E-02  0.33131892E-02  0.19029767E-01
  0.79070000E+00  0.13604674E+01  0.13706847E+01  0.42013416E+01  0.77123930E-02  0.33131892E-02  0.19029767E-01
  0.80270000E+00  0.13579689E+01  0.13675207E+01  0.43064821E+01  0.79008124E-02  0.33131892E-02  0.19029767E-01
  0.81460000E+00  0.13565529E+01  0.13651371E+01  0.44084539E+01  0.79008124E-02  0.31467366E-02  0.19029767E-01
  0.82660000E+00  0.13561018E+01  0.13634354E+01  0.45067073E+01  0.79008124E-02  0.31467366E-02  0.19029767E-01
  0.83860000E+00  0.13564912E+01  0.13623286E+01  0.46007616E+01  0.79008124E-02  0.31467366E-02  0.19029767E-01
  0.85060000E+00  0.13576363E+01  0.13617661E+01  0.46901876E+01  0.79008124E-02  0.31467366E-02  0.19029767E-01
  0.86260000E+00  0.13594716E+01  0.13617227E+01  0.47746276E+01  0.79008124E-02  0.31467366E-02  0.19029767E-01
  0.87450000E+00  0.13619430E+01  0.13621963E+01  0.48537641E+01  0.77123930E-02  0.30028311E-02  0.19029767E-01
