 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.16293000E+01  0.44339492E+06  0.44658769E+06  0.65346285E+06  0.11758235E+05  0.39640083E+04  0.59417745E+04
  0.16413000E+01  0.45399063E+06  0.45671965E+06  0.66143322E+06  0.11785561E+05  0.39932037E+04  0.60464586E+04
  0.16533000E+01  0.46483935E+06  0.46708119E+06  0.66956420E+06  0.11862151E+05  0.40223992E+04  0.60262267E+04
  0.16652000E+01  0.47589180E+06  0.47763554E+06  0.67779291E+06  0.11913002E+05  0.41850014E+04  0.59511179E+04
  0.16772000E+01  0.48718567E+06  0.48843133E+06  0.68617894E+06  0.11899439E+05  0.42151599E+04  0.58886950E+04
  0.16892000E+01  0.49867067E+06  0.49943038E+06  0.69466193E+06  0.11891158E+05  0.42453185E+04  0.57325627E+04
  0.17012000E+01  0.51032604E+06  0.51062492E+06  0.70322343E+06  0.11889161E+05  0.42754770E+04  0.54956937E+04
  0.17132000E+01  0.52213187E+06  0.52200400E+06  0.71185244E+06  0.11772217E+05  0.43056356E+04  0.53418719E+04
  0.17251000E+01  0.53404089E+06  0.53352946E+06  0.72049282E+06  0.11782318E+05  0.43355428E+04  0.49979395E+04
  0.17371000E+01  0.54609547E+06  0.54525492E+06  0.72921897E+06  0.11693407E+05  0.43657014E+04  0.48462069E+04
  0.17491000E+01  0.55825341E+06  0.55714027E+06  0.73798258E+06  0.11603383E+05  0.45679672E+04  0.46968004E+04
  0.17611000E+01  0.57050186E+06  0.56917744E+06  0.74678112E+06  0.11512754E+05  0.45993065E+04  0.43792231E+04
  0.17731000E+01  0.58283536E+06  0.58136389E+06  0.75561119E+06  0.11422112E+05  0.46306458E+04  0.40516015E+04
  0.17850000E+01  0.59521693E+06  0.59365967E+06  0.76442834E+06  0.11474217E+05  0.48313369E+04  0.39158024E+04
  0.17970000E+01  0.60770926E+06  0.60612628E+06  0.77332120E+06  0.11389189E+05  0.48638164E+04  0.35748228E+04
  0.18090000E+01  0.62028495E+06  0.61872976E+06  0.78225027E+06  0.11311274E+05  0.50626475E+04  0.32230967E+04
  0.18210000E+01  0.63294798E+06  0.63147051E+06  0.79121634E+06  0.11227784E+05  0.53975880E+04  0.28642521E+04
  0.18330000E+01  0.64570776E+06  0.64434903E+06  0.80022426E+06  0.11146982E+05  0.54331569E+04  0.22369291E+04
  0.18449000E+01  0.65853756E+06  0.65733262E+06  0.80923517E+06  0.11066938E+05  0.57671808E+04  0.19698508E+04
  0.18569000E+01  0.67152392E+06  0.67049327E+06  0.81833830E+06  0.10984821E+05  0.59551171E+04  0.16845831E+04
  0.18689000E+01  0.68464216E+06  0.68380094E+06  0.82749403E+06  0.10912450E+05  0.61379634E+04  0.13804784E+04
  0.18809000E+01  0.69790620E+06  0.69726215E+06  0.83670548E+06  0.10830989E+05  0.64680380E+04  0.71344173E+03
  0.18929000E+01  0.71133089E+06  0.71087974E+06  0.84596958E+06  0.10769124E+05  0.66585730E+04  0.36165355E+03
  0.19048000E+01  0.72488861E+06  0.72462140E+06  0.85524272E+06  0.10690113E+05  0.69869194E+04  0.00000000E+00
  0.19168000E+01  0.73866641E+06  0.73856642E+06  0.86461270E+06  0.10612171E+05  0.73385642E+04  0.39520485E+03
