      #Energy        TDOS-UP        TDOS-DOWN
      -1.87903       1.27800      -1.27800
      -1.78203       1.66600      -1.66600
      -1.68403       1.14400      -1.14400
      -1.58703       0.98340      -0.98340
      -1.48903       1.00800      -1.00800
      -1.39103       0.70590      -0.70590
      -1.29403       0.42460      -0.42460
      -1.19603       0.42460      -0.42460
      -1.09803       0.82540      -0.82540
      -1.00103       1.15900      -1.15900
      -0.90303       1.52400      -1.52400
      -0.80503       2.44500      -2.44500
      -0.70803       1.59200      -1.59200
      -0.61003       2.38600      -2.38600
      -0.51303       4.23800      -4.23800
      -0.41503       3.93400      -3.93400
      -0.31703       1.40400      -1.40400
      -0.22003       0.33030      -0.33030
      -0.12203       0.16090      -0.16090
      -0.02403       0.00000       0.00000
       0.07297       0.00000       0.00000
       0.17097       0.00000       0.00000
       0.26897       0.00000       0.00000
       0.36597       0.00000       0.00000
       0.46397       0.00000       0.00000
       0.56097       0.00000       0.00000
       0.65897       0.00000       0.00000
       0.75697       0.00000       0.00000
       0.85397       0.00000       0.00000
       0.95197       0.00000       0.00000
       1.04997       0.00000       0.00000
       1.14697       0.00000       0.00000
       1.24497       0.00000       0.00000
       1.34297       0.00000       0.00000
       1.43997       0.00000       0.00000
       1.53797       0.00000       0.00000
       1.63497       0.00000       0.00000
       1.73297       0.00000       0.00000
       1.83097       0.00000       0.00000
       1.92797       0.00000       0.00000
       2.02597       0.00000       0.00000
       2.12397       0.00000       0.00000
       2.22097       0.00000       0.00000
       2.31897       0.00299      -0.00299
       2.41697       0.01079      -0.01079
       2.51397       0.01301      -0.01301
       2.61197       0.01656      -0.01656
       2.70897       0.02049      -0.02049
       2.80697       0.02416      -0.02416
       2.90497       0.02771      -0.02771
       3.00197       0.03154      -0.03154
       3.09997       0.03578      -0.03578
       3.19797       0.04019      -0.04019
       3.29497       0.04478      -0.04478
       3.39297       0.04996      -0.04996
       3.49097       0.05524      -0.05524
       3.58797       0.06070      -0.06070
       3.68597       0.06698      -0.06698
       3.78297       0.07370      -0.07370
       3.88097       0.08091      -0.08091
       3.97897       0.08935      -0.08935
       4.07597       0.09814      -0.09814
       4.17397       0.10740      -0.10740
       4.27197       0.11890      -0.11890
       4.36897       0.13200      -0.13200
       4.46697       0.14810      -0.14810
       4.56497       0.17140      -0.17140
       4.66197       0.20010      -0.20010
       4.75997       0.64610      -0.64610
       4.85697       1.10600      -1.10600
       4.95497       1.06000      -1.06000
       5.05297       1.01100      -1.01100
       5.14997       0.98600      -0.98600
       5.24797       0.97280      -0.97280
       5.34597       1.46400      -1.46400
       5.44297       1.78500      -1.78500
       5.54097       1.89900      -1.89900
       5.63797       1.23800      -1.23800
       5.73597       0.84190      -0.84190
       5.83397       1.56500      -1.56200
       5.93097       2.40700      -2.44800
       6.02897       1.74500      -1.66700
       6.12697       1.85000      -1.84300
       6.22397       1.84500      -1.84700
       6.32197       1.52500      -1.52900
       6.41997       1.66500      -1.66500
       6.51697       1.73200      -1.77400
       6.61497       1.33700      -1.37200
       6.71197       1.42500      -1.40400
       6.80997       1.43300      -1.42600
       6.90797       1.33000      -1.41600
       7.00497       1.22400      -1.27100
       7.10297       2.20200      -1.96800
       7.20097       2.19200      -2.05300
       7.29797       0.62930      -0.80320
       7.39597       0.20160      -0.20000
       7.49397       0.00270      -0.00077
       7.59097       0.00000       0.00000
       7.68897       0.00000       0.00000
       7.78597       0.00000       0.00000
       7.88397       0.00000       0.00000
       7.98197       0.00000       0.00000
       8.07897       0.00000       0.00000
       8.17697       0.00000       0.00000
       8.27497       0.00000       0.00000
       8.37197       0.00000       0.00000
       8.46997       0.00000       0.00000
       8.56797       0.00000       0.00000
       8.66497       0.00000       0.00000
       8.76297       0.00000       0.00000
       8.85997       0.00000       0.00000
       8.95797       0.00000       0.00000
       9.05597       0.00000       0.00000
       9.15297       0.00000       0.00000
       9.25097       0.00000       0.00000
       9.34897       0.00000       0.00000
       9.44597       0.00000       0.00000
       9.54397       0.00000       0.00000
