#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 200  20
# Band-Index    1
   0.86396     -4.956986  0.002  0.294  0.088  0.088  0.000  0.000  0.000  0.000  0.000  0.472
   0.82640     -4.967659  0.002  0.304  0.084  0.084  0.000  0.000  0.000  0.000  0.000  0.472
   0.78884     -4.979663  0.002  0.310  0.082  0.082  0.000  0.000  0.000  0.000  0.000  0.474
   0.75127     -4.994208  0.000  0.316  0.080  0.080  0.000  0.000  0.000  0.000  0.000  0.476
   0.71371     -5.015641  0.000  0.324  0.078  0.078  0.000  0.000  0.000  0.000  0.000  0.480
   0.67614     -5.042400  0.000  0.330  0.076  0.076  0.000  0.000  0.000  0.000  0.000  0.482
   0.63858     -5.075224  0.000  0.340  0.072  0.072  0.000  0.000  0.000  0.000  0.000  0.484
   0.60102     -5.114704  0.000  0.350  0.066  0.066  0.000  0.000  0.000  0.000  0.000  0.484
   0.56345     -5.158853  0.000  0.366  0.060  0.060  0.000  0.000  0.000  0.000  0.000  0.484
   0.52589     -5.207139  0.000  0.386  0.050  0.050  0.000  0.000  0.000  0.000  0.000  0.484
   0.48833     -5.255362  0.000  0.414  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.484
   0.45076     -5.297176  0.000  0.450  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.482
   0.41320     -5.320791  0.000  0.476  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.482
   0.37564     -5.315183  0.000  0.470  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.482
   0.33807     -5.283217  0.000  0.436  0.022  0.022  0.000  0.000  0.000  0.000  0.000  0.482
   0.30051     -5.333371  0.000  0.458  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.466
   0.26295     -5.416427  0.000  0.454  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.468
   0.22538     -5.495873  0.000  0.446  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.470
   0.18782     -5.568872  0.000  0.412  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.474
   0.15025     -5.618870  0.000  0.218  0.130  0.130  0.000  0.000  0.000  0.000  0.000  0.478
   0.11269     -5.617398  0.000  0.044  0.214  0.214  0.000  0.000  0.000  0.000  0.000  0.470
   0.07513     -5.595330  0.000  0.014  0.226  0.226  0.000  0.000  0.000  0.000  0.000  0.466
   0.03756     -5.566349  0.000  0.006  0.228  0.228  0.000  0.000  0.000  0.000  0.000  0.462
   0.00000     -5.535948  0.000  0.004  0.228  0.228  0.000  0.000  0.000  0.000  0.000  0.460
 
# Band-Index    7
   0.00000     -4.975785  0.000  0.312  0.080  0.080  0.000  0.000  0.000  0.000  0.000  0.470
   0.03756     -4.986921  0.000  0.316  0.078  0.078  0.000  0.000  0.000  0.000  0.000  0.474
   0.07513     -5.005550  0.000  0.322  0.078  0.078  0.000  0.000  0.000  0.000  0.000  0.478
   0.11269     -5.029867  0.000  0.328  0.076  0.076  0.000  0.000  0.000  0.000  0.000  0.480
   0.15025     -5.060513  0.000  0.336  0.074  0.074  0.000  0.000  0.000  0.000  0.000  0.482
   0.18782     -5.097260  0.000  0.346  0.068  0.068  0.000  0.000  0.000  0.000  0.000  0.484
   0.22538     -5.140845  0.000  0.360  0.062  0.062  0.000  0.000  0.000  0.000  0.000  0.484
   0.26295     -5.188476  0.000  0.378  0.054  0.054  0.000  0.000  0.000  0.000  0.000  0.484
   0.30051     -5.237596  0.000  0.402  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.484
   0.33807     -5.247553  0.000  0.458  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.464
   0.37564     -5.157786  0.000  0.458  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.464
   0.41320     -5.067476  0.000  0.458  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.464
   0.45076     -4.975544  0.000  0.454  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.462
   0.48833     -4.889177  0.000  0.188  0.130  0.130  0.000  0.000  0.000  0.000  0.000  0.446
   0.52589     -4.847602  0.000  0.008  0.216  0.216  0.000  0.000  0.000  0.000  0.000  0.438
   0.56345     -4.800787  0.000  0.004  0.218  0.218  0.000  0.000  0.000  0.000  0.000  0.440
   0.60102     -4.750783  0.000  0.002  0.218  0.218  0.000  0.000  0.000  0.000  0.000  0.440
   0.63858     -4.694367  0.000  0.002  0.220  0.220  0.000  0.000  0.000  0.000  0.000  0.442
   0.67614     -4.631942  0.000  0.002  0.220  0.220  0.000  0.000  0.000  0.000  0.000  0.444
   0.71371     -4.563030  0.000  0.002  0.222  0.222  0.000  0.000  0.000  0.000  0.000  0.446
   0.75127     -4.488035  0.000  0.002  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.448
   0.78884     -4.407210  0.000  0.000  0.226  0.226  0.000  0.000  0.000  0.000  0.000  0.452
   0.82640     -4.319086  0.000  0.000  0.228  0.228  0.000  0.000  0.000  0.000  0.000  0.456
   0.86396     -4.227175  0.000  0.000  0.230  0.230  0.000  0.000  0.000  0.000  0.000  0.460
   0.90153     -4.130124  0.000  0.002  0.232  0.232  0.000  0.000  0.000  0.000  0.000  0.466
   0.93909     -4.030551  0.000  0.002  0.236  0.236  0.000  0.000  0.000  0.000  0.000  0.472
   0.97665     -3.924009  0.000  0.002  0.238  0.238  0.000  0.000  0.000  0.000  0.000  0.478
   1.01422     -3.813251  0.000  0.002  0.242  0.242  0.000  0.000  0.000  0.000  0.000  0.486
   1.05178     -3.698687  0.000  0.002  0.246  0.246  0.000  0.000  0.000  0.000  0.000  0.496
   1.08934     -3.580718  0.000  0.002  0.252  0.252  0.000  0.000  0.000  0.000  0.000  0.506
   1.12691     -3.459930  0.000  0.002  0.258  0.258  0.000  0.000  0.000  0.000  0.000  0.518
   1.16447     -3.337179  0.000  0.002  0.264  0.264  0.000  0.000  0.000  0.000  0.000  0.532
   1.20203     -3.214235  0.000  0.004  0.273  0.273  0.000  0.000  0.000  0.000  0.000  0.550
   1.23960     -3.091003  0.000  0.004  0.282  0.282  0.000  0.000  0.000  0.000  0.000  0.570
   1.27716     -2.970245  0.000  0.006  0.294  0.294  0.000  0.000  0.000  0.000  0.000  0.596
   1.31473     -2.854942  0.000  0.012  0.308  0.308  0.000  0.000  0.000  0.000  0.000  0.628
   1.35229     -2.749806  0.000  0.022  0.322  0.322  0.000  0.000  0.000  0.000  0.000  0.664
   1.38985     -2.662051  0.000  0.050  0.328  0.328  0.000  0.000  0.000  0.000  0.000  0.706
   1.42742     -2.602310  0.000  0.194  0.276  0.276  0.000  0.000  0.000  0.000  0.000  0.746
   1.46498     -2.582246  0.000  0.360  0.044  0.360  0.000  0.000  0.000  0.000  0.000  0.766
   1.46498     -2.582246  0.000  0.420  0.340  0.006  0.000  0.000  0.000  0.000  0.000  0.766
   1.48171     -2.585836  0.000  0.320  0.368  0.074  0.000  0.000  0.000  0.000  0.000  0.762
   1.49844     -2.596441  0.000  0.020  0.450  0.284  0.000  0.000  0.000  0.000  0.000  0.754
   1.51517     -2.613607  0.000  0.188  0.222  0.334  0.000  0.000  0.000  0.000  0.000  0.744
   1.53190     -2.636676  0.000  0.310  0.022  0.396  0.000  0.000  0.000  0.000  0.000  0.728
   1.54863     -2.664885  0.000  0.266  0.114  0.334  0.000  0.000  0.000  0.000  0.000  0.712
   1.56536     -2.697466  0.000  0.194  0.288  0.214  0.000  0.000  0.000  0.000  0.000  0.696
   1.58209     -2.733693  0.000  0.392  0.204  0.084  0.000  0.000  0.000  0.000  0.000  0.678
   1.59881     -2.772921  0.000  0.274  0.008  0.380  0.000  0.000  0.000  0.000  0.000  0.662
   1.61554     -2.814588  0.000  0.228  0.392  0.028  0.000  0.000  0.000  0.000  0.000  0.648
   1.63227     -2.858215  0.000  0.034  0.368  0.232  0.000  0.000  0.000  0.000  0.000  0.634
   1.64900     -2.903392  0.000  0.104  0.254  0.262  0.000  0.000  0.000  0.000  0.000  0.620
   1.66573     -2.949816  0.000  0.262  0.036  0.312  0.000  0.000  0.000  0.000  0.000  0.608
   1.68246     -2.997156  0.000  0.008  0.282  0.310  0.000  0.000  0.000  0.000  0.000  0.598
   1.69919     -3.045188  0.000  0.108  0.198  0.282  0.000  0.000  0.000  0.000  0.000  0.588
   1.71592     -3.093707  0.000  0.318  0.128  0.134  0.000  0.000  0.000  0.000  0.000  0.578
   1.73265     -3.142536  0.000  0.328  0.114  0.126  0.000  0.000  0.000  0.000  0.000  0.570
   1.74938     -3.191519  0.000  0.190  0.140  0.232  0.000  0.000  0.000  0.000  0.000  0.562
   1.76611     -3.240200  0.000  0.264  0.028  0.264  0.000  0.000  0.000  0.000  0.000  0.556
   1.78284     -3.289111  0.000  0.158  0.174  0.218  0.000  0.000  0.000  0.000  0.000  0.550
   1.79957     -3.337804  0.000  0.092  0.100  0.352  0.000  0.000  0.000  0.000  0.000  0.544
   1.81630     -3.386095  0.000  0.154  0.334  0.050  0.000  0.000  0.000  0.000  0.000  0.538
   1.83303     -3.434073  0.000  0.082  0.104  0.348  0.000  0.000  0.000  0.000  0.000  0.534
   1.84976     -3.481452  0.000  0.262  0.016  0.250  0.000  0.000  0.000  0.000  0.000  0.530
   1.86648     -3.528242  0.000  0.238  0.282  0.006  0.000  0.000  0.000  0.000  0.000  0.526
   1.88321     -3.574299  0.000  0.050  0.208  0.266  0.000  0.000  0.000  0.000  0.000  0.522
   1.89994     -3.619506  0.000  0.006  0.240  0.272  0.000  0.000  0.000  0.000  0.000  0.520
   1.91667     -3.663735  0.000  0.188  0.018  0.312  0.000  0.000  0.000  0.000  0.000  0.518
   1.93340     -3.705255  0.000  0.296  0.134  0.086  0.000  0.000  0.000  0.000  0.000  0.514
   1.95013     -3.747121  0.000  0.190  0.028  0.294  0.000  0.000  0.000  0.000  0.000  0.514
   1.96686     -3.787471  0.000  0.046  0.332  0.134  0.000  0.000  0.000  0.000  0.000  0.512
   1.98359     -3.825943  0.000  0.112  0.088  0.312  0.000  0.000  0.000  0.000  0.000  0.512
   2.00032     -3.862650  0.000  0.230  0.108  0.172  0.000  0.000  0.000  0.000  0.000  0.510
   2.01705     -3.896602  0.000  0.106  0.288  0.116  0.000  0.000  0.000  0.000  0.000  0.512
   2.03378     -3.927483  0.000  0.296  0.012  0.204  0.000  0.000  0.000  0.000  0.000  0.512
   2.05051     -3.954518  0.000  0.000  0.268  0.244  0.000  0.000  0.000  0.000  0.000  0.512
   2.06724     -3.977031  0.000  0.328  0.032  0.154  0.000  0.000  0.000  0.000  0.000  0.514
   2.08397     -3.994078  0.000  0.044  0.332  0.140  0.000  0.000  0.000  0.000  0.000  0.516
   2.10070     -4.005513  0.000  0.330  0.050  0.136  0.000  0.000  0.000  0.000  0.000  0.516
   2.11743     -4.009138  0.000  0.232  0.220  0.066  0.000  0.000  0.000  0.000  0.000  0.516
   2.11743     -4.009138  0.000  0.020  0.212  0.286  0.000  0.000  0.000  0.000  0.000  0.516
   2.14700     -4.010328  0.000  0.086  0.086  0.346  0.000  0.000  0.000  0.000  0.000  0.516
   2.17657     -4.015719  0.000  0.084  0.084  0.348  0.000  0.000  0.000  0.000  0.000  0.514
   2.20615     -4.024524  0.000  0.080  0.080  0.350  0.000  0.000  0.000  0.000  0.000  0.510
   2.23572     -4.037051  0.000  0.074  0.074  0.356  0.000  0.000  0.000  0.000  0.000  0.506
   2.26529     -4.054245  0.000  0.070  0.070  0.362  0.000  0.000  0.000  0.000  0.000  0.500
   2.29487     -4.074654  0.000  0.062  0.062  0.368  0.000  0.000  0.000  0.000  0.000  0.494
   2.32444     -4.098899  0.000  0.056  0.056  0.376  0.000  0.000  0.000  0.000  0.000  0.488
   2.35401     -4.126553  0.000  0.048  0.048  0.386  0.000  0.000  0.000  0.000  0.000  0.482
   2.38359     -4.157382  0.000  0.040  0.040  0.396  0.000  0.000  0.000  0.000  0.000  0.476
   2.41316     -4.191701  0.000  0.032  0.032  0.406  0.000  0.000  0.000  0.000  0.000  0.470
   2.44274     -4.229439  0.000  0.024  0.024  0.418  0.000  0.000  0.000  0.000  0.000  0.466
   2.47231     -4.269353  0.000  0.012  0.012  0.438  0.000  0.000  0.000  0.000  0.000  0.462
   2.50188     -4.299651  0.002  0.100  0.100  0.274  0.000  0.000  0.000  0.000  0.000  0.478
   2.53146     -4.276085  0.002  0.188  0.188  0.108  0.000  0.000  0.000  0.000  0.000  0.486
   2.56103     -4.248454  0.002  0.204  0.204  0.084  0.000  0.000  0.000  0.000  0.000  0.492
   2.59060     -4.220140  0.002  0.214  0.214  0.068  0.000  0.000  0.000  0.000  0.000  0.498
   2.62018     -4.190327  0.002  0.224  0.224  0.056  0.000  0.000  0.000  0.000  0.000  0.506
   2.64975     -4.159506  0.002  0.232  0.232  0.048  0.000  0.000  0.000  0.000  0.000  0.512
   2.67932     -4.128169  0.002  0.240  0.240  0.038  0.000  0.000  0.000  0.000  0.000  0.520
   2.70890     -4.097161  0.002  0.246  0.246  0.032  0.000  0.000  0.000  0.000  0.000  0.528
   2.73847     -4.065937  0.002  0.254  0.254  0.026  0.000  0.000  0.000  0.000  0.000  0.536
   2.76805     -4.035318  0.002  0.262  0.262  0.020  0.000  0.000  0.000  0.000  0.000  0.544
   2.79762     -4.004583  0.000  0.268  0.268  0.016  0.000  0.000  0.000  0.000  0.000  0.554
   2.82719     -3.973959  0.000  0.276  0.276  0.012  0.000  0.000  0.000  0.000  0.000  0.564
   2.85677     -3.946390  0.000  0.282  0.282  0.010  0.000  0.000  0.000  0.000  0.000  0.574
   2.88634     -3.920085  0.000  0.288  0.288  0.006  0.000  0.000  0.000  0.000  0.000  0.584
   2.91591     -3.898136  0.000  0.296  0.296  0.004  0.000  0.000  0.000  0.000  0.000  0.596
   2.94549     -3.880216  0.000  0.302  0.302  0.004  0.000  0.000  0.000  0.000  0.000  0.606
   2.97506     -3.867256  0.000  0.308  0.308  0.002  0.000  0.000  0.000  0.000  0.000  0.616
   3.00463     -3.862301  0.000  0.312  0.312  0.000  0.000  0.000  0.000  0.000  0.000  0.624
   3.03421     -3.864948  0.000  0.314  0.314  0.000  0.000  0.000  0.000  0.000  0.000  0.630
   3.06378     -3.869371  0.000  0.316  0.316  0.000  0.000  0.000  0.000  0.000  0.000  0.634
   3.09336     -3.882918  0.000  0.316  0.316  0.000  0.000  0.000  0.000  0.000  0.000  0.632
   3.12293     -3.905959  0.000  0.314  0.314  0.000  0.000  0.000  0.000  0.000  0.000  0.628
   3.15250     -3.936737  0.000  0.310  0.310  0.000  0.000  0.000  0.000  0.000  0.000  0.622
   3.18208     -3.974757  0.000  0.306  0.306  0.002  0.000  0.000  0.000  0.000  0.000  0.612
   3.21165     -4.020201  0.000  0.300  0.300  0.002  0.000  0.000  0.000  0.000  0.000  0.604
   3.24122     -4.070693  0.000  0.296  0.296  0.002  0.000  0.000  0.000  0.000  0.000  0.592
   3.27080     -4.126224  0.000  0.290  0.290  0.002  0.000  0.000  0.000  0.000  0.000  0.582
   3.27080     -4.126224  0.000  0.290  0.290  0.002  0.000  0.000  0.000  0.000  0.000  0.582
   3.29345     -4.192117  0.000  0.282  0.282  0.004  0.000  0.000  0.000  0.000  0.000  0.570
   3.31610     -4.261554  0.000  0.276  0.276  0.004  0.000  0.000  0.000  0.000  0.000  0.558
   3.33875     -4.333522  0.000  0.270  0.270  0.006  0.000  0.000  0.000  0.000  0.000  0.546
   3.36140     -4.407114  0.000  0.264  0.264  0.008  0.000  0.000  0.000  0.000  0.000  0.537
   3.38406     -4.481459  0.002  0.258  0.258  0.012  0.000  0.000  0.000  0.000  0.000  0.528
   3.40671     -4.556992  0.002  0.252  0.252  0.016  0.000  0.000  0.000  0.000  0.000  0.522
   3.42936     -4.630493  0.002  0.246  0.246  0.020  0.000  0.000  0.000  0.000  0.000  0.514
   3.45201     -4.702359  0.002  0.240  0.240  0.028  0.000  0.000  0.000  0.000  0.000  0.508
   3.47466     -4.772724  0.000  0.234  0.234  0.036  0.000  0.000  0.000  0.000  0.000  0.504
   3.49731     -4.838848  0.000  0.228  0.228  0.044  0.000  0.000  0.000  0.000  0.000  0.500
   3.51997     -4.900771  0.000  0.220  0.220  0.056  0.000  0.000  0.000  0.000  0.000  0.496
   3.54262     -4.896164  0.000  0.222  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.444
   3.56527     -4.878141  0.000  0.222  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   3.58792     -4.860641  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   3.61057     -4.844180  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   3.63322     -4.829630  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   3.65588     -4.817695  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   3.67853     -4.808879  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   3.70118     -4.804208  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   3.72383     -4.804208  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   3.74648     -4.808879  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   3.76913     -4.817695  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.450
   3.79179     -4.829630  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   3.81444     -4.844180  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   3.83709     -4.860641  0.000  0.224  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   3.85974     -4.878141  0.000  0.222  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.446
   3.88239     -4.896164  0.000  0.222  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.444
   3.90504     -4.900771  0.000  0.220  0.220  0.056  0.000  0.000  0.000  0.000  0.000  0.496
   3.92770     -4.838847  0.000  0.228  0.228  0.044  0.000  0.000  0.000  0.000  0.000  0.500
   3.95035     -4.772724  0.000  0.234  0.234  0.036  0.000  0.000  0.000  0.000  0.000  0.504
   3.97300     -4.702359  0.002  0.240  0.240  0.028  0.000  0.000  0.000  0.000  0.000  0.508
   3.99565     -4.630493  0.002  0.246  0.246  0.020  0.000  0.000  0.000  0.000  0.000  0.514
   4.01830     -4.556992  0.002  0.252  0.252  0.016  0.000  0.000  0.000  0.000  0.000  0.522
   4.04095     -4.481458  0.002  0.258  0.258  0.012  0.000  0.000  0.000  0.000  0.000  0.528
   4.06361     -4.407114  0.000  0.264  0.264  0.008  0.000  0.000  0.000  0.000  0.000  0.537
   4.08626     -4.333521  0.000  0.270  0.270  0.006  0.000  0.000  0.000  0.000  0.000  0.546
   4.10891     -4.261554  0.000  0.276  0.276  0.004  0.000  0.000  0.000  0.000  0.000  0.558
   4.13156     -4.192117  0.000  0.282  0.282  0.004  0.000  0.000  0.000  0.000  0.000  0.569
   4.15421     -4.126224  0.000  0.290  0.290  0.002  0.000  0.000  0.000  0.000  0.000  0.582
   4.15421     -4.126224  0.000  0.290  0.290  0.002  0.000  0.000  0.000  0.000  0.000  0.582
   4.16604     -4.106104  0.000  0.292  0.292  0.002  0.000  0.000  0.000  0.000  0.000  0.588
   4.17787     -4.086386  0.000  0.296  0.296  0.002  0.000  0.000  0.000  0.000  0.000  0.592
   4.18970     -4.067133  0.000  0.298  0.298  0.002  0.000  0.000  0.000  0.000  0.000  0.598
   4.20153     -4.049279  0.000  0.300  0.300  0.002  0.000  0.000  0.000  0.000  0.000  0.604
   4.21336     -4.031178  0.000  0.304  0.304  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   4.22519     -4.013753  0.000  0.306  0.306  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   4.23702     -3.997076  0.000  0.310  0.310  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   4.24885     -3.981966  0.000  0.312  0.312  0.000  0.000  0.000  0.000  0.000  0.000  0.626
   4.26068     -3.967054  0.000  0.316  0.316  0.000  0.000  0.000  0.000  0.000  0.000  0.632
   4.27251     -3.953137  0.000  0.318  0.318  0.000  0.000  0.000  0.000  0.000  0.000  0.636
   4.28434     -3.940297  0.000  0.320  0.320  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   4.29617     -3.928618  0.000  0.324  0.324  0.000  0.000  0.000  0.000  0.000  0.000  0.646
   4.30800     -3.918182  0.000  0.326  0.326  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   4.31983     -3.909064  0.000  0.328  0.328  0.000  0.000  0.000  0.000  0.000  0.000  0.656
   4.33166     -3.901618  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.660
   4.34348     -3.895434  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   4.35531     -3.891075  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.36714     -3.890423  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.37897     -3.890059  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   4.39080     -3.890059  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.668
   4.40263     -3.890424  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.41446     -3.891075  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.42629     -3.895434  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   4.43812     -3.901618  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.660
   4.44995     -3.909064  0.000  0.328  0.328  0.000  0.000  0.000  0.000  0.000  0.000  0.656
   4.46178     -3.918182  0.000  0.326  0.326  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   4.47361     -3.928618  0.000  0.324  0.324  0.000  0.000  0.000  0.000  0.000  0.000  0.646
   4.48544     -3.940297  0.000  0.320  0.320  0.000  0.000  0.000  0.000  0.000  0.000  0.642
   4.49727     -3.953137  0.000  0.318  0.318  0.000  0.000  0.000  0.000  0.000  0.000  0.636
   4.50910     -3.967054  0.000  0.316  0.316  0.000  0.000  0.000  0.000  0.000  0.000  0.632
   4.52093     -3.981966  0.000  0.312  0.312  0.000  0.000  0.000  0.000  0.000  0.000  0.626
   4.53276     -3.997076  0.000  0.310  0.310  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   4.54459     -4.013753  0.000  0.306  0.306  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   4.55641     -4.031178  0.000  0.304  0.304  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   4.56824     -4.049279  0.000  0.300  0.300  0.002  0.000  0.000  0.000  0.000  0.000  0.604
   4.58007     -4.067133  0.000  0.298  0.298  0.002  0.000  0.000  0.000  0.000  0.000  0.598
   4.59190     -4.086386  0.000  0.296  0.296  0.002  0.000  0.000  0.000  0.000  0.000  0.592
   4.60373     -4.106104  0.000  0.292  0.292  0.002  0.000  0.000  0.000  0.000  0.000  0.588
   4.61556     -4.126224  0.000  0.290  0.290  0.002  0.000  0.000  0.000  0.000  0.000  0.582
 
# Band-Index    8
   4.61556     -3.953140  0.000  0.320  0.320  0.000  0.000  0.000  0.000  0.000  0.000  0.638
   4.60373     -3.946919  0.000  0.320  0.320  0.000  0.000  0.000  0.000  0.000  0.000  0.640
   4.59190     -3.940955  0.000  0.322  0.322  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   4.58007     -3.935258  0.000  0.322  0.322  0.000  0.000  0.000  0.000  0.000  0.000  0.646
   4.56824     -3.931527  0.000  0.324  0.324  0.000  0.000  0.000  0.000  0.000  0.000  0.648
   4.55641     -3.926424  0.000  0.326  0.326  0.000  0.000  0.000  0.000  0.000  0.000  0.650
   4.54459     -3.921615  0.000  0.326  0.326  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   4.53276     -3.917110  0.000  0.328  0.328  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   4.52093     -3.913006  0.000  0.328  0.328  0.000  0.000  0.000  0.000  0.000  0.000  0.656
   4.50910     -3.909134  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.658
   4.49727     -3.905586  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.660
   4.48544     -3.902372  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   4.47361     -3.899498  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   4.46178     -3.896968  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.664
   4.44995     -3.894788  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.664
   4.43812     -3.893036  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.42629     -3.891875  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.41446     -3.890766  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.664
   4.40263     -3.887901  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.39080     -3.886303  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.667
   4.37897     -3.886303  0.000  0.334  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.36714     -3.887901  0.000  0.333  0.334  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.35531     -3.890766  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.664
   4.34348     -3.891875  0.000  0.334  0.333  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.33166     -3.893036  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.666
   4.31983     -3.894788  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.664
   4.30800     -3.896969  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.664
   4.29617     -3.899498  0.000  0.332  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   4.28434     -3.902372  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.662
   4.27251     -3.905585  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.660
   4.26068     -3.909134  0.000  0.330  0.330  0.000  0.000  0.000  0.000  0.000  0.000  0.658
   4.24885     -3.913006  0.000  0.328  0.328  0.000  0.000  0.000  0.000  0.000  0.000  0.656
   4.23702     -3.917110  0.000  0.328  0.328  0.000  0.000  0.000  0.000  0.000  0.000  0.654
   4.22519     -3.921615  0.000  0.326  0.326  0.000  0.000  0.000  0.000  0.000  0.000  0.652
   4.21336     -3.926424  0.000  0.326  0.326  0.000  0.000  0.000  0.000  0.000  0.000  0.650
   4.20153     -3.931527  0.000  0.324  0.324  0.000  0.000  0.000  0.000  0.000  0.000  0.648
   4.18970     -3.935258  0.000  0.322  0.322  0.000  0.000  0.000  0.000  0.000  0.000  0.646
   4.17787     -3.940955  0.000  0.322  0.322  0.000  0.000  0.000  0.000  0.000  0.000  0.644
   4.16604     -3.946919  0.000  0.320  0.320  0.000  0.000  0.000  0.000  0.000  0.000  0.640
   4.15421     -3.953140  0.000  0.320  0.320  0.000  0.000  0.000  0.000  0.000  0.000  0.638
   4.15421     -3.953140  0.000  0.320  0.320  0.000  0.000  0.000  0.000  0.000  0.000  0.638
   4.13156     -3.974143  0.000  0.316  0.316  0.000  0.000  0.000  0.000  0.000  0.000  0.632
   4.10891     -3.997366  0.000  0.312  0.312  0.000  0.000  0.000  0.000  0.000  0.000  0.624
