 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.37508000E+01  0.58358696E+06  0.58358696E+06  0.58358696E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37903000E+01  0.58093078E+06  0.58093078E+06  0.58093078E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38298000E+01  0.57705948E+06  0.57705948E+06  0.57705948E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38693000E+01  0.57379724E+06  0.57379724E+06  0.57379724E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39088000E+01  0.57294605E+06  0.57294605E+06  0.57294605E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39483000E+01  0.57570076E+06  0.57570076E+06  0.57570076E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39877000E+01  0.58215698E+06  0.58215698E+06  0.58215698E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40272000E+01  0.59131757E+06  0.59131757E+06  0.59131757E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40667000E+01  0.60130567E+06  0.60130567E+06  0.60130567E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41062000E+01  0.60993067E+06  0.60993067E+06  0.60993067E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41457000E+01  0.61534314E+06  0.61534314E+06  0.61534314E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41851000E+01  0.61654520E+06  0.61654520E+06  0.61654520E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42246000E+01  0.61369628E+06  0.61369628E+06  0.61369628E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42641000E+01  0.60800355E+06  0.60800355E+06  0.60800355E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43036000E+01  0.60130153E+06  0.60130153E+06  0.60130153E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43431000E+01  0.59541740E+06  0.59541740E+06  0.59541740E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43826000E+01  0.59156586E+06  0.59156586E+06  0.59156586E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44220000E+01  0.59005115E+06  0.59005115E+06  0.59005115E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44615000E+01  0.59038837E+06  0.59038837E+06  0.59038837E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45010000E+01  0.59154499E+06  0.59154499E+06  0.59154499E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45405000E+01  0.59244137E+06  0.59244137E+06  0.59244137E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45800000E+01  0.59231505E+06  0.59231505E+06  0.59231505E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46195000E+01  0.59099159E+06  0.59099159E+06  0.59099159E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46589000E+01  0.58890220E+06  0.58890220E+06  0.58890220E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46984000E+01  0.58697733E+06  0.58697733E+06  0.58697733E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47379000E+01  0.58619352E+06  0.58619352E+06  0.58619352E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47774000E+01  0.58728391E+06  0.58728391E+06  0.58728391E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48169000E+01  0.59045440E+06  0.59045440E+06  0.59045440E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48563000E+01  0.59536295E+06  0.59536295E+06  0.59536295E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48958000E+01  0.60136131E+06  0.60136131E+06  0.60136131E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49353000E+01  0.60772258E+06  0.60772258E+06  0.60772258E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49748000E+01  0.61385054E+06  0.61385054E+06  0.61385054E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50143000E+01  0.61946232E+06  0.61946232E+06  0.61946232E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50538000E+01  0.62445854E+06  0.62445854E+06  0.62445854E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50932000E+01  0.62891424E+06  0.62891424E+06  0.62891424E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51327000E+01  0.63298624E+06  0.63298624E+06  0.63298624E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51722000E+01  0.63681517E+06  0.63681517E+06  0.63681517E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52117000E+01  0.64055030E+06  0.64055030E+06  0.64055030E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52512000E+01  0.64432167E+06  0.64432167E+06  0.64432167E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52907000E+01  0.64821395E+06  0.64821395E+06  0.64821395E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53301000E+01  0.65223871E+06  0.65223871E+06  0.65223871E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53696000E+01  0.65637886E+06  0.65637886E+06  0.65637886E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54091000E+01  0.66047820E+06  0.66047820E+06  0.66047820E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54486000E+01  0.66432031E+06  0.66432031E+06  0.66432031E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54881000E+01  0.66751671E+06  0.66751671E+06  0.66751671E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55276000E+01  0.66961732E+06  0.66961732E+06  0.66961732E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55670000E+01  0.67014651E+06  0.67014651E+06  0.67014651E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56065000E+01  0.66892027E+06  0.66892027E+06  0.66892027E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
