3.95, 30.814938, -1.438892
3.97, 31.285387, -1.441514
3.99, 31.760600, -1.443230
4.01, 32.240600, -1.444846
4.03, 32.725414, -1.445994
4.05, 33.215062, -1.446590
4.07, 33.709572, -1.446800
4.09, 34.208964, -1.446560
4.11, 34.713266, -1.445884
4.13, 35.222498, -1.444761
4.15, 35.736688, -1.443333
