 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  1.5518  0.45118935E+01  0.45118935E+01  0.45118935E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.5816  0.45599937E+01  0.45599937E+01  0.45599937E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.6115  0.45977278E+01  0.45977278E+01  0.45977278E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.6413  0.46226057E+01  0.46226057E+01  0.46226057E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.6711  0.46332644E+01  0.46332644E+01  0.46332644E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.7010  0.46297825E+01  0.46297825E+01  0.46297825E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.7308  0.46138691E+01  0.46138691E+01  0.46138691E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.7607  0.45887086E+01  0.45887086E+01  0.45887086E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.7905  0.45584063E+01  0.45584063E+01  0.45584063E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.8204  0.45272958E+01  0.45272958E+01  0.45272958E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.8502  0.44990500E+01  0.44990500E+01  0.44990500E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.8800  0.44759314E+01  0.44759314E+01  0.44759314E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.9099  0.44585174E+01  0.44585174E+01  0.44585174E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.9397  0.44457945E+01  0.44457945E+01  0.44457945E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.9696  0.44358547E+01  0.44358547E+01  0.44358547E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.9994  0.44266663E+01  0.44266663E+01  0.44266663E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.0292  0.44168639E+01  0.44168639E+01  0.44168639E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.0591  0.44060644E+01  0.44060644E+01  0.44060644E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.0889  0.43948859E+01  0.43948859E+01  0.43948859E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.1188  0.43845147E+01  0.43845147E+01  0.43845147E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.1486  0.43759933E+01  0.43759933E+01  0.43759933E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.1785  0.43696282E+01  0.43696282E+01  0.43696282E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.2083  0.43644980E+01  0.43644980E+01  0.43644980E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.2381  0.43584117E+01  0.43584117E+01  0.43584117E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.2680  0.43482356E+01  0.43482356E+01  0.43482356E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.2978  0.43305667E+01  0.43305667E+01  0.43305667E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
