 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  2.0889  0.42882605E+00  0.42882605E+00  0.42882605E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.1188  0.42975247E+00  0.42975247E+00  0.42975247E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.1486  0.43088025E+00  0.43088025E+00  0.43088025E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.1785  0.43232335E+00  0.43232335E+00  0.43232335E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.2083  0.43413710E+00  0.43413710E+00  0.43413710E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.2381  0.43628098E+00  0.43628098E+00  0.43628098E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.2680  0.43861276E+00  0.43861276E+00  0.43861276E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.2978  0.44090788E+00  0.44090788E+00  0.44090788E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.3277  0.44290074E+00  0.44290074E+00  0.44290074E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.3575  0.44432056E+00  0.44432056E+00  0.44432056E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.3873  0.44493479E+00  0.44493479E+00  0.44493479E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.4172  0.44457944E+00  0.44457944E+00  0.44457944E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.4470  0.44318229E+00  0.44318229E+00  0.44318229E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.4769  0.44078615E+00  0.44078615E+00  0.44078615E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.5067  0.43755246E+00  0.43755246E+00  0.43755246E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.5366  0.43374647E+00  0.43374647E+00  0.43374647E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.5664  0.42968026E+00  0.42968026E+00  0.42968026E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.5962  0.42564294E+00  0.42564294E+00  0.42564294E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.6261  0.42181852E+00  0.42181852E+00  0.42181852E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.6559  0.41824780E+00  0.41824780E+00  0.41824780E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.6858  0.41483000E+00  0.41483000E+00  0.41483000E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.7156  0.41137844E+00  0.41137844E+00  0.41137844E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.7454  0.40769030E+00  0.40769030E+00  0.40769030E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.7753  0.40361578E+00  0.40361578E+00  0.40361578E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.8051  0.39910141E+00  0.39910141E+00  0.39910141E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.8350  0.39422151E+00  0.39422151E+00  0.39422151E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.8648  0.38916887E+00  0.38916887E+00  0.38916887E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.8947  0.38421407E+00  0.38421407E+00  0.38421407E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.9245  0.37966449E+00  0.37966449E+00  0.37966449E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.9543  0.37581519E+00  0.37581519E+00  0.37581519E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  2.9842  0.37290568E+00  0.37290568E+00  0.37290568E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.0140  0.37112353E+00  0.37112353E+00  0.37112353E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.0439  0.37059480E+00  0.37059480E+00  0.37059480E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.0737  0.37138292E+00  0.37138292E+00  0.37138292E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.1036  0.37347432E+00  0.37347432E+00  0.37347432E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.1334  0.37675733E+00  0.37675733E+00  0.37675733E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.1632  0.38102884E+00  0.38102884E+00  0.38102884E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.1931  0.38601832E+00  0.38601832E+00  0.38601832E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.2229  0.39143294E+00  0.39143294E+00  0.39143294E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.2528  0.39700810E+00  0.39700810E+00  0.39700810E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.2826  0.40254255E+00  0.40254255E+00  0.40254255E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.3124  0.40791708E+00  0.40791708E+00  0.40791708E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.3423  0.41309213E+00  0.41309213E+00  0.41309213E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.3721  0.41808564E+00  0.41808564E+00  0.41808564E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.4020  0.42294445E+00  0.42294445E+00  0.42294445E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.4318  0.42771444E+00  0.42771444E+00  0.42771444E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.4617  0.43241661E+00  0.43241661E+00  0.43241661E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.4915  0.43704248E+00  0.43704248E+00  0.43704248E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.5213  0.44155661E+00  0.44155661E+00  0.44155661E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.5512  0.44591723E+00  0.44591723E+00  0.44591723E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.5810  0.45009554E+00  0.45009554E+00  0.45009554E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.6109  0.45409377E+00  0.45409377E+00  0.45409377E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.6407  0.45795075E+00  0.45795075E+00  0.45795075E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.6705  0.46174372E+00  0.46174372E+00  0.46174372E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.7004  0.46558007E+00  0.46558007E+00  0.46558007E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.7302  0.46958936E+00  0.46958936E+00  0.46958936E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.7601  0.47390755E+00  0.47390755E+00  0.47390755E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.7899  0.47867249E+00  0.47867249E+00  0.47867249E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.8198  0.48400893E+00  0.48400893E+00  0.48400893E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.8496  0.49001485E+00  0.49001485E+00  0.49001485E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.8794  0.49674102E+00  0.49674102E+00  0.49674102E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.9093  0.50416825E+00  0.50416825E+00  0.50416825E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.9391  0.51220185E+00  0.51220185E+00  0.51220185E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.9690  0.52067599E+00  0.52067599E+00  0.52067599E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  3.9988  0.52937098E+00  0.52937098E+00  0.52937098E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.0286  0.53804635E+00  0.53804635E+00  0.53804635E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.0585  0.54646983E+00  0.54646983E+00  0.54646983E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.0883  0.55445309E+00  0.55445309E+00  0.55445309E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.1182  0.56187678E+00  0.56187678E+00  0.56187678E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.1480  0.56871650E+00  0.56871650E+00  0.56871650E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.1779  0.57505858E+00  0.57505858E+00  0.57505858E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.2077  0.58109655E+00  0.58109655E+00  0.58109655E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.2375  0.58709582E+00  0.58709582E+00  0.58709582E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.2674  0.59333128E+00  0.59333128E+00  0.59333128E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.2972  0.60000904E+00  0.60000904E+00  0.60000904E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.3271  0.60720708E+00  0.60720708E+00  0.60720708E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.3569  0.61484931E+00  0.61484931E+00  0.61484931E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.3867  0.62271642E+00  0.62271642E+00  0.62271642E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.4166  0.63047694E+00  0.63047694E+00  0.63047694E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.4464  0.63772239E+00  0.63772239E+00  0.63772239E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.4763  0.64399601E+00  0.64399601E+00  0.64399601E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.5061  0.64881857E+00  0.64881857E+00  0.64881857E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.5360  0.65172377E+00  0.65172377E+00  0.65172377E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.5658  0.65230005E+00  0.65230005E+00  0.65230005E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.5956  0.65024977E+00  0.65024977E+00  0.65024977E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.6255  0.64544352E+00  0.64544352E+00  0.64544352E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.6553  0.63795253E+00  0.63795253E+00  0.63795253E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.6852  0.62802839E+00  0.62802839E+00  0.62802839E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.7150  0.61604887E+00  0.61604887E+00  0.61604887E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.7449  0.60244809E+00  0.60244809E+00  0.60244809E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.7747  0.58771127E+00  0.58771127E+00  0.58771127E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.8045  0.57241769E+00  0.57241769E+00  0.57241769E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.8344  0.55731029E+00  0.55731029E+00  0.55731029E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.8642  0.54331908E+00  0.54331908E+00  0.54331908E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.8941  0.53143399E+00  0.53143399E+00  0.53143399E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.9239  0.52248428E+00  0.52248428E+00  0.52248428E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.9537  0.51691819E+00  0.51691819E+00  0.51691819E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  4.9836  0.51472303E+00  0.51472303E+00  0.51472303E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.0134  0.51549431E+00  0.51549431E+00  0.51549431E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.0433  0.51859161E+00  0.51859161E+00  0.51859161E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.0731  0.52329909E+00  0.52329909E+00  0.52329909E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.1030  0.52892725E+00  0.52892725E+00  0.52892725E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.1328  0.53487381E+00  0.53487381E+00  0.53487381E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.1626  0.54063950E+00  0.54063950E+00  0.54063950E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.1925  0.54582646E+00  0.54582646E+00  0.54582646E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.2223  0.55014439E+00  0.55014439E+00  0.55014439E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.2522  0.55340906E+00  0.55340906E+00  0.55340906E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.2820  0.55555435E+00  0.55555435E+00  0.55555435E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.3118  0.55664452E+00  0.55664452E+00  0.55664452E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.3417  0.55686876E+00  0.55686876E+00  0.55686876E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.3715  0.55653465E+00  0.55653465E+00  0.55653465E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.4014  0.55603348E+00  0.55603348E+00  0.55603348E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.4312  0.55578533E+00  0.55578533E+00  0.55578533E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.4611  0.55616908E+00  0.55616908E+00  0.55616908E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.4909  0.55747781E+00  0.55747781E+00  0.55747781E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.5207  0.55985860E+00  0.55985860E+00  0.55985860E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.5506  0.56330553E+00  0.56330553E+00  0.56330553E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.5804  0.56766832E+00  0.56766832E+00  0.56766832E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.6103  0.57265480E+00  0.57265480E+00  0.57265480E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.6401  0.57786031E+00  0.57786031E+00  0.57786031E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.6699  0.58280180E+00  0.58280180E+00  0.58280180E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.6998  0.58693423E+00  0.58693423E+00  0.58693423E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.7296  0.58970900E+00  0.58970900E+00  0.58970900E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.7595  0.59063020E+00  0.59063020E+00  0.59063020E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.7893  0.58935176E+00  0.58935176E+00  0.58935176E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.8192  0.58581455E+00  0.58581455E+00  0.58581455E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.8490  0.58035323E+00  0.58035323E+00  0.58035323E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.8788  0.57374990E+00  0.57374990E+00  0.57374990E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.9087  0.56710865E+00  0.56710865E+00  0.56710865E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.9385  0.56162179E+00  0.56162179E+00  0.56162179E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.9684  0.55824343E+00  0.55824343E+00  0.55824343E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  5.9982  0.55752613E+00  0.55752613E+00  0.55752613E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.0281  0.55954418E+00  0.55954418E+00  0.55954418E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.0579  0.56404685E+00  0.56404685E+00  0.56404685E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.0877  0.57056483E+00  0.57056483E+00  0.57056483E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.1176  0.57856278E+00  0.57856278E+00  0.57856278E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.1474  0.58748608E+00  0.58748608E+00  0.58748608E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.1773  0.59683424E+00  0.59683424E+00  0.59683424E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.2071  0.60613161E+00  0.60613161E+00  0.60613161E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.2369  0.61496612E+00  0.61496612E+00  0.61496612E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.2668  0.62296917E+00  0.62296917E+00  0.62296917E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.2966  0.62982584E+00  0.62982584E+00  0.62982584E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.3265  0.63528889E+00  0.63528889E+00  0.63528889E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.3563  0.63919915E+00  0.63919915E+00  0.63919915E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.3862  0.64147994E+00  0.64147994E+00  0.64147994E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.4160  0.64215347E+00  0.64215347E+00  0.64215347E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.4458  0.64131730E+00  0.64131730E+00  0.64131730E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.4757  0.63916463E+00  0.63916463E+00  0.63916463E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
