3.90, 14.829750, -3.632103
3.92, 15.059072, -3.646732
3.94, 15.290746, -3.659002
3.96, 15.524784, -3.669024
3.98, 15.761198, -3.676863
4.00, 16.000000, -3.682635
4.02, 16.241202, -3.686463
4.04, 16.484816, -3.688375
4.06, 16.730854, -3.688533
4.08, 16.979328, -3.687011
4.10, 17.230250, -3.683921
4.12, 17.483632, -3.679350
4.14, 17.739486, -3.673391
4.16, 17.997824, -3.666135
4.18, 18.258658, -3.657657
4.20, 18.522000, -3.648046
