      #Energy        TDOS
     -36.89767       0.00000
     -36.45667       0.00000
     -36.01567       0.00000
     -35.57567       0.00000
     -35.13467       0.00000
     -34.69367       0.00000
     -34.25267       0.00000
     -33.81167       0.00000
     -33.37067       0.00000
     -32.92967       0.00000
     -32.48867       0.00000
     -32.04767       0.00000
     -31.60667       0.00000
     -31.16567       0.00000
     -30.72467       0.90151
     -30.28367       2.50611
     -29.84267       4.17927
     -29.40167       5.14935
     -28.96067       5.14935
     -28.51967       5.14935
     -28.07867       5.14935
     -27.63867       5.14935
     -27.19767       5.14935
     -26.75667       5.14935
     -26.31567       5.14935
     -25.87467       5.14935
     -25.43367       5.14935
     -24.99267       5.14935
     -24.55167       5.14935
     -24.11067       5.14935
     -23.66967       5.14935
     -23.22867       5.14935
     -22.78767       5.14935
     -22.34667       5.14935
     -21.90567       5.14935
     -21.46467       5.14935
     -21.02367       5.14935
     -20.58267       5.14935
     -20.14167       5.14935
     -19.70167       5.14935
     -19.26067       5.14935
     -18.81967       5.14935
     -18.37867       5.14935
     -17.93767       5.14935
     -17.49667       5.14935
     -17.05567       5.14935
     -16.61467       5.14935
     -16.17367       5.14935
     -15.73267       5.14935
     -15.29167       5.14935
     -14.85067       5.14935
     -14.40967       5.14935
     -13.96867       5.14935
     -13.52767       5.14935
     -13.08667       5.14935
     -12.64567       5.14935
     -12.20467       5.14935
     -11.76367       5.14935
     -11.32367       5.14935
     -10.88267       5.14935
     -10.44167       5.14935
     -10.00067       5.14935
      -9.55967       5.14935
      -9.11867       5.14935
      -8.67767       5.14935
      -8.23667       5.14935
      -7.79567       5.14935
      -7.35467       5.14935
      -6.91367       5.14935
      -6.47267       5.14935
      -6.03167       5.14935
      -5.59067       5.15574
      -5.14967       5.17688
      -4.70867       5.21243
      -4.26767       5.26380
      -3.82667       5.34268
      -3.38667       5.60363
      -2.94567       6.09780
      -2.50467       6.76605
      -2.06367       7.29071
      -1.62267       7.77767
      -1.18167       8.48715
      -0.74067       9.02367
      -0.29967       9.72554
       0.14133      10.56179
       0.58233      10.99500
       1.02333      11.22956
       1.46433      11.44381
       1.90533      11.70064
       2.34633      12.12529
       2.78733      12.69896
       3.22833      13.34406
       3.66933      13.96866
       4.11033      14.65147
       4.55033      15.24879
       4.99133      15.59643
       5.43233      15.91385
       5.87333      16.14812
       6.31433      16.30014
       6.75533      16.46432
       7.19633      16.61539
       7.63733      16.75788
       8.07833      16.89497
       8.51933      17.02635
       8.96033      17.14922
       9.40133      17.25465
       9.84233      17.33834
      10.28333      17.38521
      10.72433      17.44786
      11.16533      17.59068
      11.60633      17.80789
      12.04733      18.06617
      12.48733      18.35746
      12.92833      18.66945
      13.36933      19.01925
      13.81033      19.39452
      14.25133      19.75160
      14.69233      20.09970
      15.13333      20.41116
      15.57433      20.68012
      16.01533      20.97134
      16.45633      21.26992
      16.89733      21.60052
      17.33833      21.97828
      17.77933      22.31578
      18.22033      22.59428
      18.66133      22.82403
      19.10233      23.04184
      19.54333      23.25920
      19.98433      23.51982
      20.42433      23.88241
      20.86533      24.24130
      21.30633      24.51439
      21.74733      24.74770
      22.18833      24.96109
      22.62933      25.17389
      23.07033      25.36877
      23.51133      25.58446
      23.95233      25.91528
      24.39333      26.34385
      24.83433      26.75091
      25.27533      27.07778
      25.71633      27.34687
      26.15733      27.58015
      26.59833      27.82578
      27.03933      28.11438
      27.48033      28.46087
      27.92133      28.84169
      28.36133      29.23420
      28.80233      29.66849
      29.24333      30.09797
      29.68433      30.46144
      30.12533      30.76402
      30.56633      31.00865
      31.00733      31.20573
      31.44833      31.41873
      31.88933      31.71566
      32.33033      32.13077
      32.77133      32.60809
      33.21233      33.06354
      33.65333      33.46132
      34.09433      33.81862
      34.53533      34.19664
      34.97633      34.56538
      35.41733      34.86231
      35.85833      35.16248
      36.29833      35.51350
      36.73933      36.15359
      37.18033      37.02887
      37.62133      37.89996
      38.06233      38.63391
      38.50333      39.12909
      38.94433      39.65359
      39.38533      40.27003
      39.82633      40.79258
      40.26733      41.16288
      40.70833      41.50362
      41.14933      41.84826
      41.59033      42.16140
      42.03133      42.46953
      42.47233      42.77901
      42.91333      43.10928
      43.35433      43.46214
      43.79533      43.79980
      44.23533      44.09662
      44.67633      44.37735
      45.11733      44.70294
      45.55833      45.18511
      45.99933      45.68709
      46.44033      46.11696
      46.88133      46.56571
      47.32233      46.95542
      47.76333      47.29056
      48.20433      47.65429
      48.64533      48.08177
      49.08633      48.54300
      49.52733      48.96670
      49.96833      49.33251
      50.40933      49.69741
