      #Energy        TDOS
     -37.06857       0.00000
     -36.61757       0.00000
     -36.16557       0.00000
     -35.71457       0.00000
     -35.26257       0.00000
     -34.81157       0.00000
     -34.36057       0.00000
     -33.90857       0.00000
     -33.45757       0.00000
     -33.00557       0.00000
     -32.55457       0.00000
     -32.10257       0.00000
     -31.65157       0.00000
     -31.19957       0.00368
     -30.74857       1.08800
     -30.29657       3.60700
     -29.84557       4.46500
     -29.39457       3.97200
     -28.94257       0.15460
     -28.49157       0.00000
     -28.03957       0.00000
     -27.58857       0.00000
     -27.13657       0.00000
     -26.68557       0.00000
     -26.23357       0.00000
     -25.78257       0.00000
     -25.33057       0.00000
     -24.87957       0.00000
     -24.42757       0.00000
     -23.97657       0.00000
     -23.52557       0.00000
     -23.07357       0.00000
     -22.62257       0.00000
     -22.17057       0.00000
     -21.71957       0.00000
     -21.26757       0.00000
     -20.81657       0.00000
     -20.36457       0.00000
     -19.91357       0.00000
     -19.46157       0.00000
     -19.01057       0.00000
     -18.55857       0.00000
     -18.10757       0.00000
     -17.65657       0.00000
     -17.20457       0.00000
     -16.75357       0.00000
     -16.30157       0.00000
     -15.85057       0.00000
     -15.39857       0.00000
     -14.94757       0.00000
     -14.49557       0.00000
     -14.04457       0.00000
     -13.59257       0.00000
     -13.14157       0.00000
     -12.69057       0.00000
     -12.23857       0.00000
     -11.78757       0.00000
     -11.33557       0.00000
     -10.88457       0.00000
     -10.43257       0.00000
      -9.98157       0.00000
      -9.52957       0.00000
      -9.07857       0.00000
      -8.62657       0.00000
      -8.17557       0.00000
      -7.72357       0.00000
      -7.27257       0.00000
      -6.82157       0.00000
      -6.36957       0.00000
      -5.91857       0.00262
      -5.46657       0.03114
      -5.01557       0.06306
      -4.56357       0.09226
      -4.11257       0.12920
      -3.66057       0.29090
      -3.20957       0.88210
      -2.75757       1.18100
      -2.30657       1.35200
      -1.85457       0.85040
      -1.40357       1.41200
      -0.95257       1.63300
      -0.50057       1.21300
      -0.04957       1.76600
       0.40243       1.11700
       0.85343       0.60330
       1.30543       0.43240
       1.75643       0.63320
       2.20843       0.86510
       2.65943       1.08600
       3.11143       1.28300
       3.56243       1.43200
       4.01343       1.93100
       4.46543       1.50600
       4.91643       0.92890
       5.36843       0.52020
       5.81943       0.62910
       6.27143       0.31690
       6.72243       0.36010
       7.17443       0.34370
       7.62543       0.25840
       8.07743       0.33810
       8.52843       0.23600
       8.98043       0.26510
       9.43143       0.21360
       9.88243       0.21410
      10.33443       0.18910
      10.78543       0.31490
      11.23743       0.47690
      11.68843       0.47940
      12.14043       0.61060
      12.59143       0.57310
      13.04343       0.62100
      13.49443       0.89070
      13.94643       0.80060
      14.39743       0.76230
      14.84943       0.74380
      15.30043       0.61570
      15.75143       0.66720
      16.20343       0.65430
      16.65443       0.81960
      17.10643       0.90050
      17.55743       0.77380
      18.00943       0.67860
      18.46043       0.53840
      18.91243       0.43030
      19.36343       0.51650
      19.81543       0.69210
      20.26643       0.87580
      20.71743       0.76740
      21.16943       0.67550
      21.62043       0.46360
      22.07243       0.56130
      22.52343       0.51790
      22.97543       0.57930
      23.42643       0.53520
      23.87843       0.76040
      24.32943       0.67480
      24.78143       0.85850
      25.23243       0.68070
      25.68443       0.68810
      26.13543       0.61190
      26.58643       0.72800
      27.03843       0.65590
      27.48943       0.72450
      27.94143       0.94190
      28.39243       0.86190
      28.84443       0.86460
      29.29543       0.91850
      29.74743       0.77640
      30.19843       0.82440
      30.65043       0.62040
      31.10143       0.64900
      31.55343       0.56540
      32.00443       0.62810
      32.45543       0.98820
      32.90743       0.94520
      33.35843       0.87550
      33.81043       0.89240
      34.26143       0.71000
      34.71343       0.79640
      35.16443       0.79360
      35.61643       0.80700
      36.06743       0.95960
      36.51943       0.85450
      36.97043       1.27200
      37.42143       3.04800
      37.87343       1.99300
      38.32443       1.15600
      38.77643       1.17600
      39.22743       1.00300
      39.67943       0.88810
      40.13043       1.09700
      40.58243       0.95390
      41.03343       0.93880
      41.48543       0.65970
      41.93643       0.53860
      42.38843       0.71300
      42.83943       0.85970
      43.29043       0.94440
      43.74243       0.76760
      44.19343       0.59840
      44.64543       0.75490
