      #Energy        TDOS-UP        TDOS-DOWN
      -4.84982       3.15800      -3.15800
      -4.76082       7.11500      -7.11500
      -4.67082       4.12700      -4.12700
      -4.58182       3.03200      -3.03200
      -4.49282       2.03200      -2.03200
      -4.40282       1.79900      -1.79900
      -4.31382       1.73300      -1.73300
      -4.22382       1.71700      -1.71700
      -4.13482       1.97500      -1.97500
      -4.04582       2.00600      -2.00600
      -3.95582       2.13200      -2.13200
      -3.86682       1.61700      -1.61700
      -3.77682       1.01400      -1.01400
      -3.68782       0.78150      -0.78150
      -3.59882       0.59050      -0.59050
      -3.50882       0.46270      -0.46270
      -3.41982       0.36940      -0.36940
      -3.32982       0.28930      -0.28930
      -3.24082       0.22380      -0.22380
      -3.15182       0.16840      -0.16840
      -3.06182       0.12160      -0.12160
      -2.97282       0.07155      -0.07155
      -2.88282       0.01527      -0.01527
      -2.79382       0.00000       0.00000
      -2.70482       0.00000       0.00000
      -2.61482       0.11330      -0.11330
      -2.52582       0.23200      -0.23200
      -2.43582       0.36420      -0.36420
      -2.34682       0.54570      -0.54570
      -2.25782       0.83630      -0.83630
      -2.16782       1.26700      -1.26700
      -2.07882       1.63800      -1.63800
      -1.98882       2.99300      -2.99300
      -1.89982       2.03200      -2.03200
      -1.81082       1.63200      -1.63200
      -1.72082       1.89500      -1.89500
      -1.63182       2.09100      -2.09100
      -1.54182       2.54500      -2.54500
      -1.45282       5.55700      -5.55700
      -1.36382       2.52000      -2.52000
      -1.27382       5.70400      -5.70400
      -1.18482       1.67300      -1.67300
      -1.09482       0.00000       0.00000
      -1.00582       0.00000       0.00000
      -0.91682       0.00000       0.00000
      -0.82682       0.00664      -0.00664
      -0.73782       0.49260      -0.49260
      -0.64782       1.22000      -1.22000
      -0.55882       1.82100      -1.82100
      -0.46982       2.23600      -2.23600
      -0.37982       3.38400      -3.38400
      -0.29082       4.85500      -4.85500
      -0.20082       7.40100      -7.40100
      -0.11182       0.48710      -0.48710
      -0.02282       0.00000       0.00000
       0.06718       0.00000       0.00000
       0.15618       0.00000       0.00000
       0.24618       0.00000       0.00000
       0.33518       0.00000       0.00000
       0.42418       0.00000       0.00000
       0.51418       0.00000       0.00000
       0.60318       0.00000       0.00000
       0.69318       0.00000       0.00000
       0.78218       0.00000       0.00000
       0.87118       0.00008      -0.00008
       0.96118       0.00579      -0.00579
       1.05018       0.01115      -0.01115
       1.14018       0.08547      -0.08547
       1.22918       0.34670      -0.34670
       1.31818       0.58430      -0.58430
       1.40818       0.88660      -0.88660
       1.49718       1.32700      -1.32700
       1.58718       1.46500      -1.46500
       1.67618       1.75700      -1.75700
       1.76518       2.29500      -2.29500
       1.85518       1.29600      -1.29600
       1.94418       2.61200      -2.61200
       2.03418       2.25400      -2.24300
       2.12318       2.02100      -2.03500
       2.21218       2.05700      -2.08100
       2.30218       2.18400      -2.19100
       2.39118       2.32600      -2.34200
       2.48118       2.44000      -2.38700
       2.57018       2.82700      -2.80600
       2.65918       4.15100      -4.19800
       2.74918       0.57870      -0.57440
       2.83818       0.70850      -0.61080
       2.92818       1.01900      -1.09900
       3.01718       1.19600      -1.16900
       3.10718       1.45200      -1.66400
       3.19618       2.25300      -2.02700
       3.28518       0.59160      -0.56690
       3.37518       0.26750      -0.23800
       3.46418       0.14390      -0.16280
       3.55418       0.00000       0.00000
       3.64318       0.00000       0.00000
       3.73218       0.00000       0.00000
       3.82218       0.00000       0.00000
       3.91118       0.00000       0.00000
       4.00118       0.00000       0.00000
       4.09018       0.00000       0.00000
       4.17918       0.00000       0.00000
       4.26918       0.00000       0.00000
       4.35818       0.00000       0.00000
       4.44818       0.00000       0.00000
       4.53718       0.00000       0.00000
       4.62618       0.00000       0.00000
       4.71618       0.00000       0.00000
       4.80518       0.00000       0.00000
       4.89518       0.00000       0.00000
       4.98418       0.00000       0.00000
       5.07318       0.00000       0.00000
       5.16318       0.00000       0.00000
       5.25218       0.00000       0.00000
       5.34218       0.00000       0.00000
       5.43118       0.00000       0.00000
       5.52018       0.00000       0.00000
