      #Energy        TDOS-UP        TDOS-DOWN
      -5.47582       3.47837      -3.47837
      -5.38682       3.54945      -3.54945
      -5.29682       3.65276      -3.65276
      -5.20782       3.80680      -3.80680
      -5.11782       3.98453      -3.98453
      -5.02882       4.16418      -4.16418
      -4.93982       4.35970      -4.35970
      -4.84982       4.60108      -4.60108
      -4.76082       5.06029      -5.06029
      -4.67082       5.56281      -5.56281
      -4.58182       5.88282      -5.88282
      -4.49282       6.10919      -6.10919
      -4.40282       6.28044      -6.28044
      -4.31382       6.43832      -6.43832
      -4.22382       6.59253      -6.59253
      -4.13482       6.75757      -6.75757
      -4.04582       6.93552      -6.93552
      -3.95582       7.12049      -7.12049
      -3.86682       7.28807      -7.28807
      -3.77682       7.40568      -7.40568
      -3.68782       7.48594      -7.48594
      -3.59882       7.54727      -7.54727
      -3.50882       7.59435      -7.59435
      -3.41982       7.63154      -7.63154
      -3.32982       7.66099      -7.66099
      -3.24082       7.68392      -7.68392
      -3.15182       7.70146      -7.70146
      -3.06182       7.71442      -7.71442
      -2.97282       7.72305      -7.72305
      -2.88282       7.72693      -7.72693
      -2.79382       7.72762      -7.72762
      -2.70482       7.72762      -7.72762
      -2.61482       7.73268      -7.73268
      -2.52582       7.74812      -7.74812
      -2.43582       7.77477      -7.77477
      -2.34682       7.81544      -7.81544
      -2.25782       7.87721      -7.87721
      -2.16782       7.97123      -7.97123
      -2.07882       8.10109      -8.10109
      -1.98882       8.30810      -8.30810
      -1.89982       8.53272      -8.53272
      -1.81082       8.69650      -8.69650
      -1.72082       8.85416      -8.85416
      -1.63182       9.03233      -9.03233
      -1.54182       9.23956      -9.23956
      -1.45282       9.60173      -9.60173
      -1.36382       9.96277      -9.96277
      -1.27382      10.33039     -10.33039
      -1.18482      10.66015     -10.66015
      -1.09482      10.73493     -10.73493
      -1.00582      10.73493     -10.73493
      -0.91682      10.73493     -10.73493
      -0.82682      10.73523     -10.73523
      -0.73782      10.75754     -10.75754
      -0.64782      10.83410     -10.83410
      -0.55882      10.97003     -10.97003
      -0.46982      11.15138     -11.15138
      -0.37982      11.40260     -11.40260
      -0.29082      11.77089     -11.77089
      -0.20082      12.31873     -12.31873
      -0.11182      12.67134     -12.67134
      -0.02282      12.69311     -12.69311
       0.06718      12.69311     -12.69311
       0.15618      12.69311     -12.69311
       0.24618      12.69311     -12.69311
       0.33518      12.69311     -12.69311
       0.42418      12.69311     -12.69311
       0.51418      12.69311     -12.69311
       0.60318      12.69311     -12.69311
       0.69318      12.69311     -12.69311
       0.78218      12.69311     -12.69311
       0.87118      12.69311     -12.69311
       0.96118      12.69338     -12.69338
       1.05018      12.69413     -12.69413
       1.14018      12.69845     -12.69845
       1.22918      12.71777     -12.71777
       1.31818      12.75939     -12.75939
       1.40818      12.82514     -12.82514
       1.49718      12.92409     -12.92409
       1.58718      13.04889     -13.04889
       1.67618      13.19291     -13.19291
       1.76518      13.37404     -13.37404
       1.85518      13.53456     -13.53456
       1.94418      13.70925     -13.70925
       2.03418      13.92676     -13.92627
       2.12318      14.11786     -14.11750
       2.21218      14.30015     -14.30149
       2.30218      14.48972     -14.49245
       2.39118      14.69132     -14.69507
       2.48118      14.90436     -14.90646
       2.57018      15.13980     -15.13859
       2.65918      15.45172     -15.45167
       2.74918      15.66314     -15.66500
       2.83818      15.72068     -15.71798
       2.92818      15.79790     -15.79441
       3.01718      15.89691     -15.89579
       3.10718      16.01528     -16.02243
       3.19618      16.18089     -16.18742
       3.28518      16.30805     -16.30337
       3.37518      16.34645     -16.33935
       3.46418      16.36484     -16.35726
       3.55418      16.37127     -16.36454
       3.64318      16.37127     -16.36454
       3.73218      16.37127     -16.36454
       3.82218      16.37127     -16.36454
       3.91118      16.37127     -16.36454
       4.00118      16.37127     -16.36454
       4.09018      16.37127     -16.36454
       4.17918      16.37127     -16.36454
       4.26918      16.37127     -16.36454
       4.35818      16.37127     -16.36454
       4.44818      16.37127     -16.36454
       4.53718      16.37127     -16.36454
       4.62618      16.37127     -16.36454
       4.71618      16.37127     -16.36454
       4.80518      16.37127     -16.36454
       4.89518      16.37127     -16.36454
       4.98418      16.37127     -16.36454
       5.07318      16.37127     -16.36454
       5.16318      16.37127     -16.36454
       5.25218      16.37127     -16.36454
       5.34218      16.37127     -16.36454
       5.43118      16.37127     -16.36454
       5.52018      16.37127     -16.36454
