 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.28350000E+01  0.51373794E+06  0.51373794E+06  0.51373794E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28648000E+01  0.51878190E+06  0.51878190E+06  0.51878190E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.28947000E+01  0.52374540E+06  0.52374540E+06  0.52374540E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29245000E+01  0.52861902E+06  0.52861902E+06  0.52861902E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29543000E+01  0.53347348E+06  0.53347348E+06  0.53347348E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.29842000E+01  0.53834436E+06  0.53834436E+06  0.53834436E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30140000E+01  0.54313413E+06  0.54313413E+06  0.54313413E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30439000E+01  0.54760429E+06  0.54760429E+06  0.54760429E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.30737000E+01  0.55149257E+06  0.55149257E+06  0.55149257E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31036000E+01  0.55499390E+06  0.55499390E+06  0.55499390E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31334000E+01  0.55843895E+06  0.55843895E+06  0.55843895E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31632000E+01  0.56206292E+06  0.56206292E+06  0.56206292E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31931000E+01  0.56593461E+06  0.56593461E+06  0.56593461E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32229000E+01  0.57002407E+06  0.57002407E+06  0.57002407E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32528000E+01  0.57437468E+06  0.57437468E+06  0.57437468E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32826000E+01  0.57899957E+06  0.57899957E+06  0.57899957E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33124000E+01  0.58397306E+06  0.58397306E+06  0.58397306E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33423000E+01  0.58940544E+06  0.58940544E+06  0.58940544E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33721000E+01  0.59536259E+06  0.59536259E+06  0.59536259E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34020000E+01  0.60199607E+06  0.60199607E+06  0.60199607E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34318000E+01  0.60937665E+06  0.60937665E+06  0.60937665E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34617000E+01  0.61770586E+06  0.61770586E+06  0.61770586E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34915000E+01  0.62719554E+06  0.62719554E+06  0.62719554E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35213000E+01  0.63826133E+06  0.63826133E+06  0.63826133E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35512000E+01  0.65141403E+06  0.65141403E+06  0.65141403E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35810000E+01  0.66705306E+06  0.66705306E+06  0.66705306E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36109000E+01  0.68563256E+06  0.68563256E+06  0.68563256E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36407000E+01  0.70784114E+06  0.70784114E+06  0.70784114E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36705000E+01  0.73440558E+06  0.73440558E+06  0.73440558E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37004000E+01  0.76499826E+06  0.76499826E+06  0.76499826E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37302000E+01  0.79784980E+06  0.79784980E+06  0.79784980E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37601000E+01  0.83080564E+06  0.83080564E+06  0.83080564E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37899000E+01  0.86229398E+06  0.86229398E+06  0.86229398E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38198000E+01  0.89255997E+06  0.89255997E+06  0.89255997E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38496000E+01  0.92266709E+06  0.92266709E+06  0.92266709E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38794000E+01  0.95335423E+06  0.95335423E+06  0.95335423E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39093000E+01  0.98516206E+06  0.98516206E+06  0.98516206E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39391000E+01  0.10188471E+07  0.10188471E+07  0.10188471E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39690000E+01  0.10555753E+07  0.10555753E+07  0.10555753E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39988000E+01  0.10964693E+07  0.10964693E+07  0.10964693E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40287000E+01  0.11425821E+07  0.11425821E+07  0.11425821E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40585000E+01  0.11945148E+07  0.11945148E+07  0.11945148E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40883000E+01  0.12524626E+07  0.12524626E+07  0.12524626E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
