      #Energy        TDOS
     -37.01544       0.00000
     -36.56644       0.00000
     -36.11744       0.00000
     -35.66844       0.00000
     -35.22044       0.00000
     -34.77144       0.00000
     -34.32244       0.00000
     -33.87344       0.00000
     -33.42544       0.00000
     -32.97644       0.00000
     -32.52744       0.00000
     -32.07844       0.00000
     -31.63044       0.00000
     -31.18144       0.00000
     -30.73244       3.47900
     -30.28444       3.25400
     -29.83544       4.45800
     -29.38644       0.00000
     -28.93744       0.00000
     -28.48944       0.00000
     -28.04044       0.00000
     -27.59144       0.00000
     -27.14244       0.00000
     -26.69444       0.00000
     -26.24544       0.00000
     -25.79644       0.00000
     -25.34744       0.00000
     -24.89944       0.00000
     -24.45044       0.00000
     -24.00144       0.00000
     -23.55244       0.00000
     -23.10444       0.00000
     -22.65544       0.00000
     -22.20644       0.00000
     -21.75844       0.00000
     -21.30944       0.00000
     -20.86044       0.00000
     -20.41144       0.00000
     -19.96344       0.00000
     -19.51444       0.00000
     -19.06544       0.00000
     -18.61644       0.00000
     -18.16844       0.00000
     -17.71944       0.00000
     -17.27044       0.00000
     -16.82144       0.00000
     -16.37344       0.00000
     -15.92444       0.00000
     -15.47544       0.00000
     -15.02744       0.00000
     -14.57844       0.00000
     -14.12944       0.00000
     -13.68044       0.00000
     -13.23244       0.00000
     -12.78344       0.00000
     -12.33444       0.00000
     -11.88544       0.00000
     -11.43744       0.00000
     -10.98844       0.00000
     -10.53944       0.00000
     -10.09044       0.00000
      -9.64244       0.00000
      -9.19344       0.00000
      -8.74444       0.00000
      -8.29644       0.00000
      -7.84744       0.00000
      -7.39844       0.00000
      -6.94944       0.00000
      -6.50144       0.00000
      -6.05244       0.00000
      -5.60344       0.03718
      -5.15444       0.06650
      -4.70644       0.09751
      -4.25744       0.13540
      -3.80844       0.21280
      -3.35944       1.00300
      -2.91144       1.22600
      -2.46244       1.49700
      -2.01344       0.54450
      -1.56544       1.71100
      -1.11644       1.47100
      -0.66744       0.99340
      -0.21844       2.48000
       0.22956       1.12300
       0.67856       0.48350
       1.12756       0.46640
       1.57656       0.54060
       2.02456       0.94220
       2.47356       1.10400
       2.92256       1.34000
       3.37156       1.41000
       3.81956       1.67700
       4.26856       1.28700
       4.71756       0.77300
       5.16656       0.67620
       5.61456       0.47510
       6.06356       0.31000
       6.51256       0.37590
       6.96056       0.32700
       7.40956       0.30870
       7.85856       0.29460
       8.30756       0.28340
       8.75556       0.26100
       9.20456       0.23180
       9.65356       0.17480
      10.10256       0.12600
      10.55056       0.24120
      10.99956       0.48360
      11.44856       0.52980
      11.89756       0.59580
      12.34556       0.56410
      12.79456       0.64170
      13.24356       0.85880
      13.69156       0.83350
      14.14056       0.79050
      14.58956       0.73850
      15.03856       0.71170
      15.48656       0.57560
      15.93556       0.65730
      16.38456       0.75680
      16.83356       0.90110
      17.28156       0.79950
      17.73056       0.69740
      18.17956       0.56920
      18.62856       0.44710
      19.07656       0.48060
      19.52556       0.58430
      19.97456       0.79530
      20.42256       0.83430
      20.87156       0.62550
      21.32056       0.55590
      21.76956       0.54730
      22.21756       0.48540
      22.66656       0.47700
      23.11556       0.60630
      23.56456       0.55670
      24.01256       0.78320
      24.46156       0.80620
      24.91056       0.71120
      25.35956       0.73140
      25.80756       0.63690
      26.25656       0.60130
      26.70556       0.63730
      27.15356       0.70090
      27.60256       0.92380
      28.05156       0.91120
      28.50056       0.93920
      28.94856       0.85880
      29.39756       0.90310
      29.84656       0.77260
      30.29556       0.69550
      30.74356       0.52920
      31.19256       0.52910
      31.64156       0.58010
      32.09056       0.79100
      32.53856       1.13300
      32.98756       1.05200
      33.43656       0.92410
      33.88556       0.66840
      34.33356       0.68640
      34.78256       0.88320
      35.23156       0.66150
      35.67956       0.74160
      36.12856       0.83680
      36.57756       1.11000
      37.02656       2.00300
      37.47456       2.55900
      37.92356       1.46000
      38.37256       1.08100
      38.82156       1.25400
      39.26956       1.13500
      39.71856       1.02300
      40.16756       0.91410
      40.61656       0.99080
      41.06456       0.79610
      41.51356       0.64940
      41.96256       0.53990
      42.41056       0.60610
      42.85956       1.08600
      43.30856       0.79840
      43.75756       0.75750
      44.20556       0.57850
      44.65456       0.75030
      45.10356       0.82680
      45.55256       1.08200
      46.00056       0.97250
      46.44956       0.90920
      46.89856       0.96330
      47.34756       0.85530
      47.79556       0.87420
      48.24456       1.03100
      48.69356       0.80750
      49.14156       0.88830
      49.59056       0.87030
      50.03956       0.83500
      50.48856       0.96650
      50.93656       0.96900
      51.38556       0.97670
      51.83456       1.05000
      52.28356       0.95890
      52.73156       0.90300
      53.18056       0.99340
      53.62956       1.09300
      54.07856       1.12900
      54.52656       1.08100
      54.97556       1.08900
      55.42456       1.03500
      55.87256       1.06000
      56.32156       0.97360
      56.77056       0.94790
      57.21956       1.14900
      57.66756       1.07100
      58.11656       0.67100
      58.56556       0.73730
      59.01456       1.07500
      59.46256       1.22900
      59.91156       0.87570
      60.36056       0.77080
      60.80956       0.98430
      61.25756       1.07300
      61.70656       1.09700
      62.15556       0.92360
      62.60456       0.91210
      63.05256       1.12700
      63.50156       1.22600
      63.95056       0.95370
      64.39856       0.94290
      64.84756       0.92870
      65.29656       0.92770
      65.74556       1.04400
      66.19356       0.96430
      66.64256       1.03200
      67.09156       1.06900
      67.54056       1.26600
      67.98856       1.11000
      68.43756       1.04800
      68.88656       1.03900
      69.33556       0.96610
      69.78356       1.04000
      70.23256       1.12300
      70.68156       1.06600
      71.12956       1.05900
      71.57856       1.18400
      72.02756       1.11400
      72.47656       1.14900
      72.92456       1.07500
      73.37356       1.10900
      73.82256       1.08900
      74.27156       1.14600
      74.71956       1.09400
      75.16856       0.85160
      75.61756       0.93170
      76.06656       1.10200
      76.51456       1.12300
      76.96356       0.97820
      77.41256       1.20100
      77.86056       1.13700
      78.30956       0.73140
      78.75856       0.46800
      79.20756       0.32870
      79.65556       0.26400
      80.10456       0.15790
      80.55356       0.08721
      81.00256       0.05521
      81.45056       0.04258
      81.89956       0.03242
      82.34856       0.02463
      82.79756       0.01777
      83.24556       0.01352
      83.69456       0.01274
      84.14356       0.01237
      84.59156       0.01169
      85.04056       0.01104
      85.48956       0.01090
      85.93856       0.00951
      86.38656       0.00563
      86.83556       0.00517
      87.28456       0.00473
      87.73356       0.00430
      88.18156       0.00390
      88.63056       0.00350
      89.07956       0.00313
      89.52856       0.00277
      89.97656       0.00243
      90.42556       0.00211
      90.87456       0.00180
      91.32356       0.00417
      91.77156       0.00000
      92.22056       0.00000
      92.66956       0.00000
      93.11756       0.00000
      93.56656       0.00000
      94.01556       0.00000
      94.46456       0.00000
      94.91256       0.00000
      95.36156       0.00000
      95.81056       0.00000
      96.25956       0.00000
      96.70756       0.00000
      97.15656       0.00000
      97.60556       0.00000
