      #Energy        TDOS
     -14.23701       0.00000
     -14.15001       0.00000
     -14.06301       0.00000
     -13.97601       0.00000
     -13.88901       0.00000
     -13.80201       0.00000
     -13.71501       0.00000
     -13.62801       0.00000
     -13.54101       0.00000
     -13.45401       0.00000
     -13.36701       0.00000
     -13.28001       0.00000
     -13.19401       0.00000
     -13.10701       0.00000
     -13.02001       0.00000
     -12.93301       0.00000
     -12.84601       0.00000
     -12.75901       0.00000
     -12.67201       0.00003
     -12.58501       0.00021
     -12.49801       0.00118
     -12.41101       0.00498
     -12.32401       0.01602
     -12.23701       0.03907
     -12.15001       0.07303
     -12.06301       0.10970
     -11.97601       0.14610
     -11.88901       0.18850
     -11.80201       0.23070
     -11.71501       0.24940
     -11.62801       0.24390
     -11.54101       0.25390
     -11.45401       0.30440
     -11.36701       0.36250
     -11.28001       0.38760
     -11.19301       0.38140
     -11.10601       0.36260
     -11.01901       0.34490
     -10.93201       0.36070
     -10.84501       0.43670
     -10.75801       0.53090
     -10.67101       0.56950
     -10.58401       0.54970
     -10.49701       0.51860
     -10.41001       0.48650
     -10.32301       0.45890
     -10.23601       0.49550
     -10.14901       0.63890
     -10.06201       0.81850
      -9.97501       0.91040
      -9.88801       0.87830
      -9.80101       0.78080
      -9.71401       0.68810
      -9.62701       0.65670
      -9.54001       0.71350
      -9.45301       0.81630
      -9.36701       0.87610
      -9.28001       0.84070
      -9.19301       0.73710
      -9.10601       0.61570
      -9.01901       0.50690
      -8.93201       0.44710
      -8.84501       0.47250
      -8.75801       0.56530
      -8.67101       0.64040
      -8.58401       0.60420
      -8.49701       0.45260
      -8.41001       0.28000
      -8.32301       0.17280
      -8.23601       0.14670
      -8.14901       0.18220
      -8.06201       0.24840
      -7.97501       0.29270
      -7.88801       0.27480
      -7.80101       0.21100
      -7.71401       0.14850
      -7.62701       0.12160
      -7.54001       0.16670
      -7.45301       0.33270
      -7.36601       0.60740
      -7.27901       0.87040
      -7.19201       1.00600
      -7.10501       1.02800
      -7.01801       1.01100
      -6.93101       1.00100
      -6.84401       1.00700
      -6.75701       0.99950
      -6.67001       0.92870
      -6.58301       0.80870
      -6.49601       0.69490
      -6.40901       0.59580
      -6.32201       0.50360
      -6.23501       0.45970
      -6.14801       0.48730
      -6.06101       0.52260
      -5.97401       0.49730
      -5.88701       0.43410
      -5.80001       0.40330
      -5.71301       0.42460
      -5.62701       0.44810
      -5.54001       0.40990
      -5.45301       0.29940
      -5.36601       0.18090
      -5.27901       0.14110
      -5.19201       0.21920
      -5.10501       0.36400
      -5.01801       0.45240
      -4.93101       0.41150
      -4.84401       0.31320
      -4.75701       0.28410
      -4.67001       0.36900
      -4.58301       0.52240
      -4.49601       0.67850
      -4.40901       0.81860
      -4.32201       0.97870
      -4.23501       1.15900
      -4.14801       1.26900
      -4.06101       1.23100
      -3.97401       1.08000
      -3.88701       0.92910
      -3.80001       0.88640
      -3.71301       0.96830
      -3.62601       1.07700
      -3.53901       1.11200
      -3.45201       1.09100
      -3.36501       1.12700
      -3.27801       1.28600
      -3.19101       1.47300
      -3.10401       1.54600
      -3.01701       1.49300
      -2.93001       1.40900
      -2.84301       1.36800
      -2.75601       1.37200
      -2.66901       1.35400
      -2.58201       1.28300
      -2.49501       1.24600
      -2.40801       1.31800
      -2.32101       1.43900
      -2.23401       1.50000
      -2.14701       1.48000
      -2.06001       1.41500
      -1.97301       1.28900
      -1.88701       1.09700
      -1.80001       0.95200
      -1.71301       0.96830
      -1.62601       1.08600
      -1.53901       1.13700
      -1.45201       1.04900
      -1.36501       0.91430
      -1.27801       0.83870
      -1.19101       0.79930
      -1.10401       0.70140
      -1.01701       0.53860
      -0.93001       0.40390
      -0.84301       0.34610
      -0.75601       0.31280
      -0.66901       0.25670
      -0.58201       0.20440
      -0.49501       0.18600
      -0.40801       0.17540
      -0.32101       0.13840
      -0.23401       0.08412
      -0.14701       0.03981
      -0.06001       0.01562
       0.02699       0.00747
       0.11399       0.01143
       0.20099       0.02826
       0.28799       0.06087
       0.37499       0.11120
       0.46199       0.17500
       0.54899       0.23630
       0.63599       0.28000
       0.72299       0.30700
       0.80999       0.32200
       0.89699       0.32690
       0.98399       0.34360
       1.07099       0.41940
       1.15799       0.57930
       1.24499       0.76610
       1.33199       0.88310
       1.41899       0.92340
       1.50599       0.95220
       1.59299       0.97430
       1.67999       0.98680
       1.76699       1.09100
       1.85399       1.35200
       1.93999       1.63100
       2.02699       1.71900
       2.11399       1.55800
       2.20099       1.27800
       2.28799       1.09700
       2.37499       1.13100
       2.46199       1.25700
       2.54899       1.24900
       2.63599       1.07400
       2.72299       0.91910
       2.80999       0.95780
       2.89699       1.23800
       2.98399       1.70100
       3.07099       2.15500
       3.15799       2.34600
       3.24499       2.24100
       3.33199       2.07000
       3.41899       1.96200
       3.50599       1.79100
       3.59299       1.48800
       3.67999       1.21100
       3.76699       1.09200
       3.85399       1.05900
       3.94099       1.00800
       4.02799       0.94970
       4.11499       0.93700
       4.20199       0.99620
       4.28899       1.14500
       4.37599       1.34800
       4.46299       1.48400
       4.54999       1.48400
       4.63699       1.43700
       4.72399       1.48300
       4.81099       1.60000
       4.89799       1.61000
       4.98499       1.42300
       5.07199       1.16700
       5.15899       0.99850
       5.24599       0.90440
       5.33299       0.80030
       5.41999       0.70610
       5.50699       0.72230
       5.59399       0.88560
       5.67999       1.08800
       5.76699       1.15500
       5.85399       1.04300
       5.94099       0.90410
       6.02799       0.87290
       6.11499       0.90200
       6.20199       0.89790
       6.28899       0.90500
       6.37599       1.03200
       6.46299       1.26500
       6.54999       1.45400
       6.63699       1.46000
       6.72399       1.25200
       6.81099       0.90280
       6.89799       0.53350
       6.98499       0.25510
       7.07199       0.11450
       7.15899       0.09710
       7.24599       0.16420
       7.33299       0.27730
       7.41999       0.40740
       7.50699       0.52050
       7.59399       0.56920
       7.68099       0.55250
       7.76799       0.53280
       7.85499       0.52430
       7.94199       0.46820
       8.02899       0.36780
       8.11599       0.31600
       8.20299       0.35290
       8.28999       0.40870
       8.37699       0.41910
       8.46399       0.39670
       8.55099       0.35990
       8.63799       0.29130
       8.72499       0.19040
       8.81199       0.09439
       8.89899       0.03436
       8.98599       0.00901
       9.07299       0.00168
       9.15999       0.00022
       9.24699       0.00002
       9.33399       0.00002
       9.41999       0.00014
       9.50699       0.00085
       9.59399       0.00365
       9.68099       0.01085
       9.76799       0.02238
       9.85499       0.03197
       9.94199       0.03167
      10.02899       0.02175
      10.11599       0.01035
      10.20299       0.00342
      10.28999       0.00078
      10.37699       0.00012
      10.46399       0.00001
      10.55099       0.00000
      10.63799       0.00000
      10.72499       0.00000
      10.81199       0.00000
      10.89899       0.00000
      10.98599       0.00000
      11.07299       0.00000
      11.15999       0.00000
      11.24699       0.00000
      11.33399       0.00000
      11.42099       0.00000
      11.50799       0.00000
      11.59499       0.00000
      11.68199       0.00000
      11.76899       0.00000
      11.85599       0.00000
